"","gene","pvalue","log2FoldChange","stat","padj"
"264","G0264",0.877339390143502,-0.337286369587319,-0.546323982863644,0.999943905168657
"265","G0265",0.891815324592,-0.0784525422947124,-0.0385139743007919,0.999943905168657
"266","G0266",0.730172563241613,-0.141924094953049,-0.259321887253341,0.999943905168657
"267","G0267",0.97770636993591,0.0468650905363928,0.0240034071946188,0.999943905168657
"268","G0268",0.928866585021195,0.0148147836034975,-0.00277469627949689,0.999943905168657
"269","G0269",0.999147679484856,0.0955122978738505,0.146818755093651,0.999943905168657
"270","G0270",0.430026126612232,0.436237396089597,0.703512529968803,0.999943905168657
"271","G0271",0.000881080378886044,0.55182372442751,1.35646105714186,0.0208522356336364
"272","G0272",0.848468040656103,0.0525641745124319,0.0737644797616459,0.999943905168657
"273","G0273",1.3421121840585e-40,1.37378577022944,3.8550653008368,8.33787194346345e-39
"274","G0274",0.996580799590123,-0.181472823462295,-0.22674317063777,0.999943905168657
"275","G0275",0.949275464515303,-0.248363927425921,-0.425366666007174,0.999943905168657
"276","G0276",0.922736217547652,-0.176605606774896,-0.241449611532524,0.999943905168657
"277","G0277",0.996328463075983,-0.0838875609549999,-0.0434099829587536,0.999943905168657
"278","G0278",0.736173690285937,-0.189931139855651,-0.166443224014064,0.999943905168657
"279","G0279",0.828349931472743,0.0986530157206873,0.131846939217193,0.999943905168657
"280","G0280",1.00270070929067e-81,2.12025226676216,6.03195114224338,7.66680388488408e-80
"281","G0281",0.992993130192769,-0.0514685457312722,-0.0237936166639638,0.999943905168657
"282","G0282",0.859944758553039,-0.343159624391126,-0.524928329331923,0.999943905168657
"283","G0283",0.998519034882324,-0.0801814552964703,-0.0924838180915087,0.999943905168657
"284","G0284",0.968364160066163,0.00634617364434865,-0.0764494990133996,0.999943905168657
"285","G0285",0.953831298030208,-0.139273107097398,-0.287406741665856,0.999943905168657
"286","G0286",0.952434458037056,-0.227073294211012,-0.416512637560254,0.999943905168657
"287","G0287",0.996758437336622,-0.062730865350454,-0.1006763787228,0.999943905168657
"288","G0288",0.987551609349185,-0.130082079809062,-0.202590184008878,0.999943905168657
"289","G0289",0.546079537595257,0.293107997863733,0.554131665527321,0.999943905168657
"290","G0290",0.997696605976581,-0.252294735222779,-0.20911063677865,0.999943905168657
"291","G0291",0.601463976139456,0.0187444146585895,0.21305495449151,0.999943905168657
"292","G0292",0.903513744569595,-0.450944278022838,-0.500044888032593,0.999943905168657
"293","G0293",0.979404546346487,-0.168825384348433,-0.224844008184569,0.999943905168657
"294","G0294",0.982331641727366,0.0989003627302678,0.102034898474953,0.999943905168657
"295","G0295",0.0864221092879504,-1.25662752267328,-1.05637320339624,0.999943905168657
"296","G0296",0.92329527981807,-0.0712710660924591,-0.162961107870281,0.999943905168657
"297","G0297",0.990594134246918,-0.00530386503548914,-0.0297055792243479,0.999943905168657
"298","G0298",0.998872544715153,0.0385046826967344,0.0519174924763289,0.999943905168657
"299","G0299",0.898164539560789,-0.543233943239865,-0.470824733593238,0.999943905168657
"300","G0300",0.616507254773374,-0.00217195457171027,-0.139587388692134,0.999943905168657
"301","G0301",0.932708565244717,-0.0882119849104333,-0.194619727371307,0.999943905168657
"302","G0302",0.991817165997262,0.0621430568628593,0.0215280791060375,0.999943905168657
"303","G0303",0.989413480070541,-0.107687924231151,-0.122402274840875,0.999943905168657
"304","G0304",0.892382998863434,-0.0764518172419567,-0.104670851730409,0.999943905168657
"305","G0305",0.284076450718763,-0.271747580758701,-0.427075959295269,0.999943905168657
"306","G0306",0.771646606737116,-0.14423835952351,-0.33967116572322,0.999943905168657
"307","G0307",0.870006546237934,-0.0655600945562556,-0.0552407007275746,0.999943905168657
"308","G0308",0.0593645361575714,-1.22052429587004,-0.995281412986381,0.999943905168657
"309","G0309",0.883378588788828,0.0154909767139501,0.0451813127393445,0.999943905168657
"310","G0310",0.996030442200002,-0.036683510269217,-0.0368691625119132,0.999943905168657
"311","G0311",0.993797430225641,0.0807280574287576,0.164255700470367,0.999943905168657
"312","G0312",0.997198396612436,0.101613303268985,0.0498861982102622,0.999943905168657
"313","G0313",0.995640995653587,-0.161047230376707,-0.221623015911667,0.999943905168657
"314","G0314",0.78358583236843,-0.178962704999182,-0.163628815471434,0.999943905168657
"315","G0315",0.718751773595059,0.195208262359644,0.238758137884801,0.999943905168657
"316","G0316",0.837113336593755,0.145008031517461,0.165757624850576,0.999943905168657
"317","G0317",0.996480058605098,-0.178988116206818,-0.296677678388511,0.999943905168657
"318","G0318",0.960784721203672,0.093706753984033,0.101533419683816,0.999943905168657
"319","G0319",0.800286118702822,-0.0434332740052032,-0.0989034306126593,0.999943905168657
"320","G0320",0.939067737438156,-0.0528639339372903,-0.0298864781772305,0.999943905168657
"321","G0321",0.96388404391427,0.170563598246631,0.298720138033307,0.999943905168657
"322","G0322",0.802554046535559,-0.486195843169548,-0.538430747415905,0.999943905168657
"323","G0323",0.94396294541091,-0.177012072168504,-0.328405945705837,0.999943905168657
"324","G0324",0.989351452119002,-0.151269855905724,-0.172755675946129,0.999943905168657
"325","G0325",0.859740205092737,-0.115033190411533,-0.169738807029068,0.999943905168657
"326","G0326",0.966744237698037,0.206531022505723,0.123684221645115,0.999943905168657
"327","G0327",0.980848149884843,-0.148976797780809,-0.202702682558486,0.999943905168657
"328","G0328",0.809454801172875,-0.20982971604728,-0.351668838417473,0.999943905168657
"329","G0329",0.579876530777284,0.0485831787226667,0.149392243699572,0.999943905168657
"330","G0330",0.997095977794437,-0.0707302444610014,-0.0905999446251048,0.999943905168657
"331","G0331",0.99311722375753,-0.11984386404381,-0.142679865444014,0.999943905168657
"332","G0332",0.909990410437423,-0.262155621372246,-0.196662887621836,0.999943905168657
"333","G0333",0.710224898183016,-0.381729066794506,-0.472298455640908,0.999943905168657
"334","G0334",0.951244644544642,-0.14407125437502,-0.228674819833449,0.999943905168657
"335","G0335",0.974652282439242,-0.0836967000231383,-0.191846854441395,0.999943905168657
"336","G0336",0.954532195108479,-0.107877928260228,-0.0815822962675868,0.999943905168657
"337","G0337",0.998921984115566,-0.0599979698912848,-0.0433150000948258,0.999943905168657
"338","G0338",0.895977381535988,0.318052035965007,0.345124574246665,0.999943905168657
"339","G0339",0.983692000681959,-0.0937874517308147,-0.133759997854941,0.999943905168657
"340","G0340",0.781766285928187,-0.0525670943251001,2.90367888559208e-05,0.999943905168657
"341","G0341",0.996041171977814,0.0106374362039899,0.0124999726679359,0.999943905168657
"342","G0342",0.853182368545011,-0.232103164073925,-0.247040734153407,0.999943905168657
"343","G0343",0.958281946714598,0.0734178534350054,0.0426362651606286,0.999943905168657
"344","G0344",NA,NA,NA,NA
"345","G0345",0.95585676171528,0.0468611252797639,0.124672913016577,0.999943905168657
"346","G0346",0.945398605634238,0.14904468438805,0.0140856049035331,0.999943905168657
"347","G0347",0.72432478657549,-0.0168590594875287,0.111452881445697,0.999943905168657
"348","G0348",0.986125391258501,0.11491163862576,0.0764687973460356,0.999943905168657
"349","G0349",9.23835736504024e-08,0.969914750169084,2.08997330323095,2.55081311690278e-06
"350","G0350",0.986872817601538,0.0112703943053146,-0.100331056456459,0.999943905168657
"351","G0351",0.983488211865516,-0.0948158374079196,-0.115904421700598,0.999943905168657
"352","G0352",0.963450825450836,0.154071182901806,0.147310223652805,0.999943905168657
