"","sgRNA","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4267","G0427_4267",15.2175019865616,-0.1150953383341,0.383969348955834,-0.299751369860876,0.764366811704422,0.999993667531981
"4268","G0427_4268",4.68017391765312,0.102759022021356,0.661251180056893,0.155400890192006,0.87650528241953,0.999993667531981
"4269","G0427_4269",2.62029106762861,0.679226931061533,0.97189997981888,0.698865053159185,0.48463636914983,NA
"4270","G0427_4270",2.01188866567902,-1.35503797913037,1.04948664056112,-1.29114361894676,0.196653881296353,NA
"4271","G0428_4271",1.62499685237395,1.10823076995127,1.14000309188786,0.972129617750445,0.330986069314048,NA
"4272","G0428_4272",3.91524075553568,0.0608230440809556,0.719451516124607,0.084540851909778,0.932626423951771,NA
"4273","G0428_4273",6.27777319029144,0.355239725535513,0.598175833658268,0.593871743970283,0.552597899095462,0.999993667531981
"4274","G0428_4274",2.33647635491142,0.358701322951252,0.922481340167466,0.388843987766879,0.697391558913494,NA
"4275","G0428_4275",3.83666005868787,-0.0969916286325955,0.754052543164152,-0.128627148746956,0.897652683160617,NA
"4276","G0428_4276",14.5540387723448,-0.541060290203219,0.397855944780627,-1.35994019267842,0.173848850665721,0.999993667531981
"4277","G0428_4277",10.4823611229607,-0.000845425264620942,0.448580769139133,-0.00188466675966379,0.998496254380416,0.999993667531981
"4278","G0428_4278",5.41123226211151,0.112168248693276,0.62520143363826,0.17941137473171,0.857614700552259,0.999993667531981
"4279","G0428_4279",3.91711137289289,-0.123471671022727,0.800369891590358,-0.154268260613084,0.877398222064346,NA
"4280","G0428_4280",3.73361292014061,-0.473087549470988,0.774250733742536,-0.611026284966111,0.54118217914905,NA
"4281","G0429_4281",6.72037780705875,-0.835474974676436,0.577336368287382,-1.44711994699866,0.147863332261505,0.999993667531981
"4282","G0429_4282",7.03197871565897,-0.0476791055048146,0.551874872575952,-0.0863947751095567,0.931152600261003,0.999993667531981
"4283","G0429_4283",1.40233979019388,0.03060399015474,1.25767523992333,0.0243337780559356,0.980586370109761,NA
"4284","G0429_4284",9.4646067954114,-0.519481387438278,0.484905909214579,-1.07130347881242,0.284032996130297,0.999993667531981
"4285","G0429_4285",6.57705016643261,-0.291711537849574,0.601186150509745,-0.48522664336534,0.62751558449895,0.999993667531981
"4286","G0429_4286",4.60485639124453,-0.140677791388415,0.695261600664713,-0.202337927556935,0.839652551220383,NA
"4287","G0429_4287",3.02276385062714,0.522605363640279,0.879867706586646,0.593959023303254,0.552539520190698,NA
"4288","G0429_4288",2.92549701472612,0.263657619283664,0.815662404267148,0.323243559963455,0.746510793991907,NA
"4289","G0429_4289",9.90318305835052,-0.112122156039892,0.555870016888788,-0.20170570930852,0.840146798959724,0.999993667531981
"4290","G0429_4290",14.6862783109836,-0.0040123599815752,0.414004978138739,-0.00969157424051697,0.992267363593862,0.999993667531981
"4291","G0430_4291",0.502936693536669,-0.911197821556091,2.02060534780138,-0.450952890205684,0.652023502747178,NA
"4292","G0430_4292",0.259940838417664,-1.55925827226162,2.41272929542469,-0.64626324852045,0.518108884591049,NA
"4293","G0430_4293",0.0943168906430919,-0.395385572514901,3.5338115409304,-0.111886434218505,0.910913452985295,NA
"4294","G0430_4294",1.38780229219846,-2.17649121252813,1.32229411935415,-1.6459962883229,0.0997645231866329,NA
"4295","G0430_4295",0.755429678698598,-3.02714823124998,1.67828615975632,-1.80371399338091,0.0712761547090147,NA
"4296","G0430_4296",1.32378897923895,-0.0333515126747431,1.22813141853806,-0.0271563060526893,0.978335065559841,NA
"4297","G0430_4297",1.84566387650999,-1.33249414427746,1.13426447611001,-1.17476494445747,0.240088768574244,NA
"4298","G0430_4298",0.682317945226862,-2.78002973097657,1.70581854368034,-1.62973356179996,0.103157820832633,NA
"4299","G0430_4299",2.00160197083162,-1.36715811342236,1.10015801027149,-1.24269250476574,0.213981166970382,NA
"4300","G0430_4300",7.5128027518468,-0.885812422205368,0.551699867154787,-1.60560564709515,0.108360583917524,0.999993667531981
"4301","G0431_4301",2.67611084303919,0.0157765656968096,0.904791123521145,0.0174366937149123,0.986088236248467,NA
"4302","G0431_4302",2.47744037177495,-0.62125245227111,0.906665176609899,-0.685206036691547,0.493213915071808,NA
"4303","G0431_4303",2.16979487989048,-0.465100961050548,0.963358151106816,-0.482791327935707,0.629243908921118,NA
"4304","G0431_4304",13.2144369193687,0.215454577801998,0.437529144317271,0.492434802573432,0.622412001358141,0.999993667531981
"4305","G0431_4305",9.87385719282074,0.488350770740354,0.467590605781355,1.04439816519476,0.296301212168609,0.999993667531981
"4306","G0431_4306",6.50528340610049,0.48860451848825,0.590335323569774,0.827672847922508,0.407855800093396,0.999993667531981
"4307","G0431_4307",8.0956840385073,-0.536086224570556,0.526771459772091,-1.01768274386485,0.308828750513563,0.999993667531981
"4308","G0431_4308",2.40778055466535,-0.567024855505636,0.942910821996123,-0.601355761624684,0.547603056917151,NA
"4309","G0431_4309",1.71735272984167,-0.474443896463738,1.14950774273216,-0.412736581778974,0.679799619779841,NA
"4310","G0431_4310",7.61788947671285,0.0313606142504358,0.55096764485138,0.0569191576737598,0.954609593435234,0.999993667531981
