sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0295_2942	G0295	132.28/131.03/115.98/173.41	150.49/138.32/124.17/152.19	136.64	140.83	0.043261	609.85	694.62	0.15897	0.56315	0.43685	0.87369	0.99996	True
G0342_3412	G0342	187.3/192.86/137.26/191.77	165.54/206.03/136.59/182.81	175.6	170.83	-0.039523	722.11	901.45	0.15895	0.43685	0.56315	0.87371	0.99996	False
G0502_5011	G0502	87.832/55.366/118.11/102.01	78.254/61.905/128.31/80.734	87.493	84.17	-0.055213	726.72	437.14	0.15892	0.43686	0.56314	0.87372	0.99996	False
G0470_4700	G0470	15.873/11.996/29.793/11.221	18.059/9.6727/34.147/14.848	15.891	17.261	0.11254	76.748	74.359	0.15891	0.54837	0.45163	0.90326	0.99996	True
G0113_1128	G0113	123.81/89.508/64.906/108.13	94.307/77.381/83.816/109.5	93.913	90.466	-0.053363	652.26	470.51	0.15889	0.43687	0.56313	0.87375	0.99996	False
G0161_1603	G0161	84.657/117.19/78.738/67.325	99.323/88.021/87.956/58.463	85.161	81.885	-0.055912	461.86	425.04	0.15887	0.43688	0.56312	0.87375	0.99996	False
G0803_8025	G0803	57.144/71.976/42.561/121.39	51.166/66.742/50.704/103.01	67.902	64.99	-0.062294	1211.8	335.95	0.15886	0.43683	0.56317	0.87366	0.99996	False
G0409_4083	G0409	125.93/93.199/85.122/127.51	115.37/98.661/83.816/116	106.24	102.57	-0.050252	485.33	534.82	0.15874	0.43693	0.56307	0.87387	0.99996	False
G0939_9384	G0939	114.29/143.95/114.91/150.97	119.39/131.55/133.49/154.04	129.98	134.06	0.044213	369.68	659.47	0.15873	0.56306	0.43694	0.87388	0.99996	True
G0360_3591	G0360	178.84/121.8/129.81/174.43	171.56/127.68/119/167.96	149.03	144.65	-0.042707	881.46	760.16	0.15872	0.43694	0.56306	0.87389	0.99996	False
G0578_5780	G0578	86.773/8.3049/44.689/30.602	83.271/14.509/31.043/20.416	31.555	29.601	-0.089296	1254.4	151.58	0.1587	0.43402	0.56598	0.86803	0.99996	False
G0535_5345	G0535	176.72/129.19/87.25/144.85	211.69/143.16/65.191/165.18	130.33	134.42	0.044142	1406.7	661.34	0.15867	0.56304	0.43696	0.87393	0.99996	True
G0097_967	G0097	42.329/24.915/78.738/23.462	39.127/31.92/60.017/32.479	37.371	39.504	0.078028	694.81	180.69	0.15864	0.56183	0.43817	0.87633	0.99996	True
G0227_2269	G0227	92.065/59.98/55.329/75.485	87.284/72.545/56.912/53.823	69.301	66.365	-0.061545	279.5	343.14	0.15849	0.43698	0.56302	0.87396	0.99996	False
G0152_1515	G0152	148.15/118.11/136.2/126.49	147.48/105.43/132.45/128.99	131.77	127.67	-0.045243	167.43	668.89	0.15849	0.43704	0.56296	0.87407	0.99996	False
G0323_3225	G0323	190.48/139.34/123.43/135.67	188.61/144.12/136.59/134.56	145.2	149.51	0.04192	883.15	739.86	0.15846	0.56295	0.43705	0.87409	0.99996	True
G0890_8892	G0890	50.794/15.687/39.369/21.422	35.114/18.378/32.078/41.759	28.642	30.497	0.087554	275.25	137.08	0.15841	0.55976	0.44024	0.88049	0.99996	True
G0798_7974	G0798	30.688/52.598/42.561/39.783	27.088/69.643/44.495/25.983	40.661	38.437	-0.07914	82.106	197.24	0.15835	0.43602	0.56398	0.87205	0.99996	False
G0408_4076	G0408	71.958/100.58/111.72/92.827	78.254/100.6/93.129/88.158	93.081	89.663	-0.053391	283.33	466.18	0.15831	0.4371	0.5629	0.8742	0.99996	False
G0894_8938	G0894	117.46/81.203/124.49/146.89	95.31/108.33/126.24/116.93	114.92	111.11	-0.048251	752.3	580.3	0.15828	0.43712	0.56288	0.87423	0.99996	False
G0526_5254	G0526	98.414/62.748/70.226/98.947	83.271/88.021/54.843/90.942	80.938	77.76	-0.057068	358.45	403.17	0.15827	0.43711	0.56289	0.87421	0.99996	False
G0590_5897	G0590	111.11/71.053/103.21/96.907	116.38/76.414/120.03/85.374	94.268	97.707	0.051171	303.21	472.35	0.15827	0.56287	0.43713	0.87425	0.99996	True
G0185_1843	G0185	100.53/85.817/81.93/75.485	81.264/77.381/93.129/77.95	85.467	82.198	-0.055594	113.06	426.63	0.15825	0.43712	0.56288	0.87424	0.99996	False
G0463_4630	G0463	104.76/108.89/107.47/155.05	117.38/113.17/111.76/145.69	117.42	121.27	0.046203	582.73	593.39	0.1582	0.56285	0.43715	0.8743	0.99996	True
G0625_6247	G0625	130.16/143.95/164.92/166.27	143.47/151.86/146.94/180.03	150.56	154.94	0.041148	304.35	768.26	0.1582	0.56285	0.43715	0.8743	0.99996	True
G0805_8050	G0805	74.075/96.89/122.36/119.35	77.251/100.6/121.07/96.51	101.18	97.617	-0.05126	510.61	508.41	0.15819	0.43715	0.56285	0.8743	0.99996	False
G0228_2274	G0228	119.58/121.8/64.906/129.55	128.42/106.4/71.399/143.84	105.2	108.84	0.048612	899.63	529.39	0.15818	0.56284	0.43716	0.87432	0.99996	True
G0682_6812	G0682	75.133/108.89/43.625/35.703	73.238/74.48/44.495/43.615	59.756	57.044	-0.065886	1163	294.19	0.15813	0.43704	0.56296	0.87408	0.99996	False
G0528_5276	G0528	98.414/109.81/167.05/132.61	113.37/109.3/133.49/127.13	124.39	120.42	-0.046403	925	630.04	0.15812	0.43718	0.56282	0.87436	0.99996	False
G0745_7445	G0745	165.08/156.87/221.32/167.29	173.56/153.8/209.02/191.16	175.97	180.72	0.038217	871.71	903.4	0.15805	0.56279	0.43721	0.87442	0.99996	True
G0930_9298	G0930	60.318/92.276/80.866/48.963	53.173/79.316/77.608/56.607	68.519	65.61	-0.061688	388.84	339.12	0.15802	0.43717	0.56283	0.87433	0.99996	False
G0639_6390	G0639	66.667/135.65/76.61/69.365	56.183/105.43/84.851/81.662	83.264	80.044	-0.056209	1085.6	415.21	0.15802	0.43721	0.56279	0.87442	0.99996	False
G0492_4912	G0492	95.239/105.2/139.39/122.41	107.35/117.04/142.8/108.57	114.34	118.14	0.046707	380.3	577.26	0.15797	0.56276	0.43724	0.87448	0.99996	True
G0625_6249	G0625	74.075/138.41/155.35/125.47	70.228/137.35/189.36/124.35	118.9	122.77	0.045817	1253.9	601.18	0.15779	0.56269	0.43731	0.87462	0.99996	True
G0274_2739	G0274	61.376/28.606/81.93/59.164	74.241/28.051/86.921/56.607	54.02	56.588	0.065816	501.81	264.92	0.15778	0.56249	0.43751	0.87502	0.99996	True
G0789_7889	G0789	87.832/98.736/109.59/109.15	89.29/91.891/130.38/111.36	100.92	104.47	0.049424	106.34	507.03	0.15775	0.56267	0.43733	0.87466	0.99996	True
G0928_9272	G0928	238.1/186.4/240.47/207.07	234.76/208.93/245.24/202.3	216.82	222.1	0.034582	677.51	1122.2	0.15774	0.56267	0.43733	0.87466	0.99996	True
G0167_1667	G0167	48.678/25.837/59.586/60.184	49.16/22.247/48.634/68.671	46.091	43.727	-0.074311	265.88	224.65	0.15773	0.43674	0.56326	0.87348	0.99996	False
G0461_4604	G0461	40.212/45.215/48.945/31.622	72.235/28.051/48.634/35.263	40.959	43.182	0.074467	56.543	198.74	0.15767	0.56184	0.43816	0.87633	0.99996	True
G0500_4994	G0500	61.376/38.756/86.186/81.606	59.192/39.658/87.956/67.743	63.961	61.159	-0.063597	482.43	315.72	0.15766	0.43727	0.56273	0.87454	0.99996	False
G0505_5046	G0505	76.191/74.744/126.62/82.626	65.212/94.792/112.79/73.311	87.859	84.556	-0.054639	612.63	439.04	0.15761	0.43738	0.56262	0.87475	0.99996	False
G0954_9537	G0954	41.27/29.528/53.201/21.422	38.124/35.789/47.599/26.911	34.335	36.362	0.080463	197.97	165.47	0.15756	0.56093	0.43907	0.87815	0.99996	True
G0914_9139	G0914	124.87/135.65/130.88/97.927	133.43/130.58/160.39/88.158	121.38	125.29	0.045296	285.3	614.22	0.1575	0.56258	0.43742	0.87485	0.99996	True
G0659_6590	G0659	169.31/140.26/100.02/158.11	147.48/148.96/119/127.13	139.21	135.02	-0.043772	933.52	708.2	0.15745	0.43744	0.56256	0.87489	0.99996	False
G0231_2304	G0231	229.63/160.56/207.49/291.74	201.66/170.24/215.23/273.75	217.35	212.07	-0.035318	3002.3	1125.1	0.15743	0.43745	0.56255	0.87491	0.99996	False
G0675_6741	G0675	70.9/61.825/54.265/8.1606	63.205/58.036/54.843/12.064	37.386	39.502	0.077424	953.18	180.76	0.15741	0.56135	0.43865	0.8773	0.99996	True
G0004_34	G0004	128.04/115.35/79.802/112.21	125.41/97.694/106.58/88.158	107.24	103.58	-0.049585	425.34	540.05	0.15737	0.43748	0.56252	0.87495	0.99996	False
G0003_29	G0003	91.006/75.667/64.906/107.11	100.33/86.087/81.747/78.878	83.182	86.387	0.053904	341.39	414.79	0.15736	0.56251	0.43749	0.87498	0.99996	True
G0623_6227	G0623	117.46/28.606/31.921/75.485	114.37/24.182/37.252/94.654	53.36	55.904	0.066003	1890.3	261.55	0.15735	0.5623	0.4377	0.8754	0.99996	True
G0398_3979	G0398	285.72/362.65/323.46/302.96	283.92/394.65/296.98/281.18	317.44	311.01	-0.029401	1098.6	1667.7	0.1573	0.4375	0.5625	0.87501	0.99996	False
G0285_2848	G0285	37.037/59.057/52.137/69.365	49.16/55.134/52.773/45.471	53.036	50.501	-0.069335	186.55	259.91	0.15727	0.43723	0.56277	0.87446	0.99996	False
G0937_9368	G0937	13.757/13.841/37.241/15.301	10.033/29.018/24.834/20.416	18.157	19.61	0.1055	136.78	85.396	0.15727	0.5514	0.4486	0.89721	0.99996	True
G0820_8197	G0820	68.784/140.26/124.49/96.907	65.212/137.35/140.73/105.79	103.87	107.47	0.048617	1009.7	522.44	0.15725	0.56248	0.43752	0.87505	0.99996	True
G0705_7044	G0705	330.16/343.27/277.71/260.12	284.93/330.81/290.77/274.68	300.8	294.56	-0.030162	1617.9	1577	0.15724	0.43753	0.56247	0.87505	0.99996	False
G0855_8541	G0855	63.493/6.4593/34.049/52.024	70.228/13.542/33.113/29.695	29.254	31.115	0.086113	744.44	140.12	0.1572	0.55949	0.44051	0.88102	0.99996	True
G0443_4422	G0443	150.27/143.03/102.15/165.25	163.53/120.91/108.65/149.41	138.01	133.85	-0.04386	734.55	701.86	0.15712	0.43757	0.56243	0.87515	0.99996	False
G0353_3522	G0353	28.572/41.524/48.945/22.442	35.114/32.887/47.599/18.56	33.792	31.787	-0.085609	148.5	162.75	0.15712	0.43529	0.56471	0.87059	0.99996	False
G0325_3250	G0325	68.784/100.58/111.72/80.586	72.235/70.611/119/88.158	88.84	85.53	-0.05417	377.29	444.14	0.1571	0.43758	0.56242	0.87515	0.99996	False
G0278_2772	G0278	38.096/66.439/76.61/78.546	57.186/47.396/76.573/87.23	62.475	65.232	0.061337	356.04	308.11	0.15706	0.56232	0.43768	0.87536	0.99996	True
G0492_4919	G0492	242.33/235.3/216/202.99	227.74/231.18/180.05/239.42	223.61	218.27	-0.034749	323.4	1158.8	0.15703	0.43761	0.56239	0.87522	0.99996	False
G0388_3880	G0388	61.376/68.285/22.345/66.305	55.179/57.069/31.043/51.967	49.932	47.479	-0.071212	498.98	244.13	0.15699	0.43723	0.56277	0.87446	0.99996	False
G0139_1381	G0139	65.609/68.285/40.433/86.706	66.215/46.429/58.982/72.383	62.957	60.191	-0.06378	368.92	310.58	0.15695	0.43754	0.56246	0.87509	0.99996	False
G0878_8774	G0878	33.863/23.069/26.601/18.361	22.072/28.051/23.8/19.488	24.856	23.15	-0.098496	43.18	118.31	0.15687	0.43133	0.56867	0.86266	0.99996	False
G0918_9172	G0918	255.03/234.38/161.73/212.17	274.89/203.13/159.35/208.8	212.82	207.61	-0.035529	1619	1100.7	0.15677	0.43771	0.56229	0.87542	0.99996	False
G0373_3722	G0373	178.84/233.46/194.72/246.86	200.65/219.57/201.78/248.7	211.66	216.84	0.034755	1026.2	1094.5	0.15673	0.56227	0.43773	0.87546	0.99996	True
G0842_8413	G0842	55.027/78.435/32.985/49.984	64.209/66.742/34.147/39.903	51.653	49.162	-0.069936	359.98	252.87	0.15668	0.43742	0.56258	0.87484	0.99996	False
G0234_2340	G0234	4.2329/0/1.064/0	9.0293/0/2.0695/0	0.3739	0.56712	0.18984	5.2158	1.5211	0.15666	0.29293	0.70707	0.58587	0.99996	True
G0733_7329	G0733	80.424/73.821/93.634/78.546	60.196/63.84/104.51/92.798	81.289	78.137	-0.056355	72.151	404.99	0.15665	0.43775	0.56225	0.87549	0.99996	False
G0930_9295	G0930	0/12.919/10.64/19.381	0/11.607/23.8/17.632	3.9626	4.6195	0.17936	126.08	17.594	0.15663	0.47103	0.52897	0.94207	0.99996	True
G0969_9687	G0969	69.842/118.11/105.34/70.385	81.264/109.3/104.51/56.607	88.437	85.145	-0.054111	612.67	442.04	0.15659	0.43777	0.56223	0.87555	0.99996	False
G0928_9273	G0928	67.726/42.447/72.354/44.883	54.176/47.396/70.364/42.687	55.279	52.7	-0.067659	239.73	271.33	0.15653	0.43758	0.56242	0.87517	0.99996	False
G0736_7360	G0736	32.805/22.146/56.393/28.562	30.098/27.084/52.773/34.335	32.896	34.865	0.081472	228.83	158.27	0.15653	0.56023	0.43977	0.87954	0.99996	True
G0548_5477	G0548	26.455/38.756/17.024/22.442	20.065/37.723/14.487/26.911	25.022	23.314	-0.097965	87.1	119.13	0.15651	0.4316	0.5684	0.86319	0.99996	False
G0116_1154	G0116	59.26/30.451/77.674/92.827	42.137/41.593/76.573/80.734	60.069	57.377	-0.065033	753.62	295.79	0.15651	0.43768	0.56232	0.87536	0.99996	False
G0765_7641	G0765	62.435/110.73/80.866/64.265	75.245/90.923/93.129/65.887	77.424	80.494	0.055409	506.37	385	0.15649	0.56216	0.43784	0.87568	0.99996	True
G0799_7984	G0799	81.482/47.984/59.586/87.726	51.166/59.971/55.878/100.22	67.24	64.388	-0.061597	350.64	332.55	0.15641	0.43779	0.56221	0.87558	0.99996	False
G0347_3470	G0347	201.06/247.3/165.99/177.49	175.57/239.88/166.6/188.38	195.64	190.67	-0.036894	1302.3	1008.5	0.15634	0.43788	0.56212	0.87577	0.99996	False
G0542_5416	G0542	130.16/159.64/129.81/185.65	159.52/151.86/133.49/173.53	149.59	153.91	0.040786	723.4	763.15	0.15631	0.56211	0.43789	0.87579	0.99996	True
G0962_9618	G0962	307.94/351.57/302.18/334.58	323.05/319.2/310.43/315.51	323.46	317.01	-0.02893	535.88	1700.6	0.1562	0.43794	0.56206	0.87587	0.99996	False
G0376_3754	G0376	35.979/51.675/73.418/85.686	43.14/49.331/60.017/76.095	58.486	55.837	-0.065723	505.25	287.7	0.15618	0.43779	0.56221	0.87557	0.99996	False
G0627_6264	G0627	155.56/135.65/143.64/99.967	119.39/114.14/149.01/131.77	131.94	127.9	-0.044528	576.94	669.79	0.15612	0.43797	0.56203	0.87594	0.99996	False
G0500_4992	G0500	67.726/99.659/54.265/71.405	64.209/77.381/72.434/85.374	71.514	74.452	0.057296	368	354.53	0.15603	0.56196	0.43804	0.87607	0.99996	True
G0902_9012	G0902	44.445/58.134/62.778/59.164	40.13/62.872/65.191/48.255	55.659	53.08	-0.06721	64.947	273.27	0.15601	0.4378	0.5622	0.8756	0.99996	False
G0626_6251	G0626	27.514/44.293/29.793/24.482	50.163/23.214/28.974/20.416	30.707	28.814	-0.088804	78.119	147.35	0.15593	0.43482	0.56518	0.86963	0.99996	False
G0604_6037	G0604	93.123/73.821/87.25/90.786	86.28/71.578/80.712/93.726	85.903	82.675	-0.054605	74.586	428.89	0.15586	0.43806	0.56194	0.87613	0.99996	False
G0974_9733	G0974	147.09/176.25/123.43/123.43	156.51/151.86/147.97/126.21	140.97	145.15	0.04181	632.47	717.52	0.15585	0.56192	0.43808	0.87615	0.99996	True
G0056_556	G0056	100.53/84.894/80.866/78.546	104.34/105.43/64.156/65.887	85.806	82.581	-0.054626	98.251	428.39	0.15583	0.43807	0.56193	0.87615	0.99996	False
G0226_2258	G0226	62.435/64.593/58.522/72.425	56.183/71.578/54.843/64.959	64.299	61.523	-0.062678	34.325	317.45	0.15582	0.438	0.562	0.87601	0.99996	False
G0645_6445	G0645	59.26/130.11/70.226/92.827	88.287/113.17/78.643/74.239	84.204	87.395	0.053041	999.76	420.08	0.15568	0.56185	0.43815	0.8763	0.99996	True
G0366_3660	G0366	107.94/145.8/115.98/178.51	152.5/127.68/123.14/153.12	134.35	138.42	0.04271	1038.8	682.54	0.15567	0.56185	0.43815	0.87629	0.99996	True
G0772_7713	G0772	190.48/178.09/236.21/240.74	185.6/192.49/221.44/220.86	209.57	204.45	-0.035528	1012.2	1083.3	0.15563	0.43816	0.56184	0.87632	0.99996	False
G0575_5741	G0575	84.657/80.28/82.994/115.27	109.36/68.676/84.851/117.85	89.797	93.094	0.05146	270.68	449.11	0.15558	0.56181	0.43819	0.87637	0.99996	True
G0575_5745	G0575	25.397/47.061/40.433/34.682	34.111/43.527/31.043/28.767	35.984	33.935	-0.082226	85.424	173.73	0.15545	0.43645	0.56355	0.8729	0.99996	False
G0347_3466	G0347	65.609/90.431/82.994/92.827	57.186/89.956/115.89/89.086	82.225	85.372	0.053541	152.13	409.84	0.15543	0.56175	0.43825	0.8765	0.99996	True
G0435_4345	G0435	20.106/12.919/28.729/38.763	23.075/14.509/14.487/44.543	23.2	21.569	-0.10065	129.35	110.14	0.15539	0.43055	0.56945	0.8611	0.99996	False
G0265_2645	G0265	30.688/50.752/36.177/21.422	35.114/76.414/32.078/17.632	33.151	35.112	0.080572	154.2	159.55	0.15529	0.55979	0.44021	0.88041	0.99996	True
G0081_807	G0081	134.39/136.57/155.35/107.11	118.38/163.47/162.46/109.5	132.2	136.22	0.042906	396.47	671.16	0.1552	0.56167	0.43833	0.87666	0.99996	True
G0571_5704	G0571	99.472/47.984/89.378/98.947	87.284/58.036/74.503/95.582	80.609	77.501	-0.056025	611.13	401.47	0.15514	0.43834	0.56166	0.87668	0.99996	False
G0697_6967	G0697	77.25/34.142/53.201/56.104	74.241/28.051/53.808/84.446	52.974	55.473	0.065309	317.93	259.59	0.15513	0.56142	0.43858	0.87716	0.99996	True
G0603_6029	G0603	49.736/46.138/52.137/34.682	40.13/41.593/62.086/32.479	45.135	42.835	-0.073765	60.155	219.82	0.1551	0.43771	0.56229	0.87543	0.99996	False
G0625_6250	G0625	43.387/69.207/78.738/52.024	47.153/57.069/93.129/58.463	59.223	61.871	0.062078	261.04	291.47	0.1551	0.56151	0.43849	0.87697	0.99996	True
G0097_963	G0097	129.1/101.5/88.314/122.41	125.41/123.81/70.364/113.21	109.1	105.46	-0.048459	355.65	549.78	0.1551	0.43837	0.56163	0.87674	0.99996	False
G0434_4340	G0434	103.7/157.79/137.26/68.345	94.307/136.38/147.97/70.527	111.32	107.64	-0.047982	1579.2	561.38	0.15506	0.43838	0.56162	0.87677	0.99996	False
G0910_9100	G0910	52.911/27.683/90.442/76.505	68.222/20.313/94.164/92.798	56.434	59.016	0.063424	799.48	277.22	0.15503	0.56145	0.43855	0.8771	0.99996	True
G0816_8152	G0816	151.32/210.39/176.63/169.33	161.52/244.72/166.6/160.54	175.67	180.32	0.037523	613.11	901.78	0.15502	0.5616	0.4384	0.87681	0.99996	True
G0710_7100	G0710	77.25/59.98/86.186/115.27	82.267/66.742/80.712/120.64	82.371	85.511	0.053334	541.46	410.59	0.15495	0.56156	0.43844	0.87688	0.99996	True
G0031_304	G0031	101.59/119.96/102.15/84.666	93.303/116.07/123.14/68.671	101.32	97.827	-0.050146	208.51	509.13	0.15492	0.43844	0.56156	0.87688	0.99996	False
G0185_1849	G0185	99.472/100.58/69.162/64.265	79.258/96.727/78.643/63.103	81.663	78.538	-0.055597	378.02	406.92	0.15491	0.43843	0.56157	0.87686	0.99996	False
G0390_3899	G0390	37.037/55.366/76.61/45.903	46.15/74.48/48.634/51.967	51.824	54.292	0.065863	293.53	253.74	0.1549	0.5613	0.4387	0.8774	0.99996	True
G0105_1045	G0105	46.561/35.065/32.985/82.626	56.183/45.462/23.8/89.086	45.935	48.252	0.069534	544.16	223.86	0.15489	0.56108	0.43892	0.87784	0.99996	True
G0321_3208	G0321	81.482/89.508/76.61/81.606	88.287/76.414/77.608/101.15	82.174	85.308	0.05336	28.516	409.57	0.15485	0.56152	0.43848	0.87696	0.99996	True
G0337_3365	G0337	47.62/42.447/62.778/74.465	40.13/56.102/79.677/43.615	55.446	52.891	-0.066813	215.24	272.18	0.15483	0.43826	0.56174	0.87652	0.99996	False
G0782_7815	G0782	64.551/48.906/56.393/93.847	62.202/50.298/45.53/98.366	63.936	61.186	-0.062432	392.6	315.59	0.15481	0.4384	0.5616	0.87679	0.99996	False
G0234_2334	G0234	139.68/59.057/110.66/93.847	128.42/45.462/104.51/121.57	96.212	92.813	-0.051345	1161.5	482.48	0.15474	0.43851	0.56149	0.87702	0.99996	False
G0824_8237	G0824	83.599/81.203/134.07/157.09	74.241/107.37/124.17/126.21	109.35	105.72	-0.048263	1448.5	551.1	0.15465	0.43855	0.56145	0.87709	0.99996	False
G0652_6514	G0652	9.5239/21.224/15.96/19.381	12.039/31.92/13.452/16.704	15.818	17.149	0.10983	27.184	74.007	0.15464	0.54649	0.45351	0.90702	0.99996	True
G0269_2689	G0269	30.688/44.293/35.113/20.401	22.072/58.036/51.739/18.56	31.417	33.316	0.082116	100.44	150.89	0.15456	0.55909	0.44091	0.88181	0.99996	True
G0480_4799	G0480	136.51/155.02/117.04/147.91	141.46/128.65/123.14/183.74	138.35	142.45	0.04183	275.6	703.65	0.15454	0.56141	0.43859	0.87718	0.99996	True
G0728_7273	G0728	48.678/44.293/44.689/43.863	46.15/54.167/34.147/60.319	45.341	47.638	0.069785	4.9475	220.86	0.15454	0.56091	0.43909	0.87819	0.99996	True
G0308_3071	G0308	105.82/131.03/148.96/145.87	113.37/126.71/140.73/167.96	131.75	135.75	0.042792	389.5	668.81	0.15454	0.56141	0.43859	0.87719	0.99996	True
G0605_6048	G0605	41.27/36.911/13.832/36.723	23.075/34.822/21.73/34.335	29.671	27.828	-0.089375	162.52	142.19	0.1545	0.43498	0.56502	0.86996	0.99996	False
G0928_9274	G0928	148.15/157.79/206.42/184.63	163.53/154.76/218.34/179.1	172.77	177.37	0.037688	701.21	886.34	0.15448	0.56139	0.43861	0.87723	0.99996	True
G0382_3812	G0382	42.329/82.126/88.314/153.01	51.166/102.53/84.851/122.49	82.799	85.937	0.053042	2199.5	412.81	0.15446	0.56137	0.43863	0.87727	0.99996	True
G0525_5243	G0525	59.26/57.211/48.945/48.963	54.176/59.971/44.495/46.399	53.39	50.892	-0.067833	29.47	261.71	0.15442	0.43837	0.56163	0.87674	0.99996	False
G0978_9771	G0978	107.94/157.79/154.28/165.25	95.31/166.37/155.22/156.83	144.36	140.17	-0.042172	680.67	735.41	0.15441	0.43864	0.56136	0.87728	0.99996	False
G0272_2717	G0272	73.017/70.13/24.473/35.703	64.209/64.807/30.008/43.615	46.003	48.314	0.069251	627.18	224.21	0.15435	0.56087	0.43913	0.87826	0.99996	True
G0822_8217	G0822	130.16/118.11/98.955/104.05	156.51/150.89/65.191/116.93	112.17	115.84	0.046064	199.87	565.85	0.15435	0.56133	0.43867	0.87733	0.99996	True
G0750_7492	G0750	39.154/71.976/71.29/117.31	40.13/64.807/86.921/88.158	69.683	66.82	-0.059658	1069.3	345.11	0.15413	0.4387	0.5613	0.87741	0.99996	False
G0647_6461	G0647	95.239/97.813/91.506/71.405	82.267/95.76/93.129/71.455	88.329	85.091	-0.053257	144.74	441.48	0.15408	0.43877	0.56123	0.87753	0.99996	False
G0536_5355	G0536	58.202/54.443/70.226/54.064	62.202/50.298/73.469/43.615	58.894	56.272	-0.064603	57.343	289.79	0.15408	0.43862	0.56138	0.87725	0.99996	False
G0822_8214	G0822	63.493/84.894/114.91/129.55	60.196/90.923/115.89/109.5	94.65	91.295	-0.051514	898.19	474.34	0.15405	0.43878	0.56122	0.87756	0.99996	False
G0299_2983	G0299	129.1/144.87/144.71/193.81	139.45/149.93/138.66/202.3	151.34	155.62	0.039979	794.78	772.41	0.15402	0.5612	0.4388	0.87759	0.99996	True
G0995_9941	G0995	120.64/141.18/136.2/107.11	111.36/148.96/108.65/121.57	125.55	121.66	-0.044974	240.66	636.13	0.154	0.43881	0.56119	0.87761	0.99996	False
G0575_5743	G0575	45.503/95.967/95.762/96.907	51.166/94.792/95.199/102.08	79.792	82.862	0.05379	661.78	397.25	0.15399	0.56118	0.43882	0.87765	0.99996	True
G0150_1498	G0150	102.65/89.508/78.738/114.25	83.271/98.661/105.55/109.5	95.349	98.714	0.049531	240.16	477.98	0.15393	0.56116	0.43884	0.87767	0.99996	True
G0268_2671	G0268	129.1/155.02/84.058/140.77	149.49/147.02/86.921/140.13	124.06	127.91	0.043837	954.57	628.28	0.15392	0.56117	0.43883	0.87767	0.99996	True
G0422_4217	G0422	154.5/175.33/172.37/175.45	174.57/173.14/171.77/175.39	169.18	173.71	0.037913	100.94	867.22	0.15388	0.56115	0.43885	0.87771	0.99996	True
G0588_5872	G0588	17.99/53.52/25.537/40.803	21.068/62.872/28.974/20.416	31.657	29.761	-0.086299	261.97	152.09	0.15376	0.43601	0.56399	0.87202	0.99996	False
G0078_774	G0078	354.5/244.53/231.96/274.4	338.1/249.56/255.59/234.78	272.55	266.75	-0.030894	3050.8	1423.3	0.15361	0.43896	0.56104	0.87792	0.99996	False
G0533_5322	G0533	113.23/148.57/75.546/106.09	118.38/144.12/81.747/84.446	107.76	104.18	-0.048268	911.85	542.76	0.1536	0.43896	0.56104	0.87792	0.99996	False
G0355_3547	G0355	66.667/91.354/75.546/32.642	76.248/88.989/80.712/32.479	62.261	64.952	0.06009	639.85	307.01	0.15355	0.56094	0.43906	0.87813	0.99996	True
G0597_5965	G0597	278.31/199.32/263.88/324.38	304.99/182.81/247.31/315.51	262.5	256.83	-0.031415	2691.1	1368.9	0.15341	0.43904	0.56096	0.87808	0.99996	False
G0664_6632	G0664	20.106/42.447/74.482/56.104	29.095/54.167/69.33/39.903	43.47	45.7	0.070601	556.09	211.4	0.1534	0.56034	0.43966	0.87931	0.99996	True
G0252_2512	G0252	67.726/47.984/91.506/71.405	85.277/38.691/71.399/76.095	67.885	65.074	-0.060111	322.15	335.86	0.15339	0.43898	0.56102	0.87797	0.99996	False
G0548_5478	G0548	20.106/27.683/14.896/34.682	28.091/28.051/19.661/13.92	23.162	21.554	-0.099376	76.939	109.95	0.15338	0.43132	0.56868	0.86264	0.99996	False
G0286_2852	G0286	176.72/149.49/121.3/139.75	167.54/162.5/142.8/128.99	145.47	149.65	0.040548	536.58	741.32	0.15334	0.56094	0.43906	0.87813	0.99996	True
G0195_1947	G0195	14.815/41.524/18.088/26.522	20.065/44.494/18.626/23.2	23.315	24.928	0.092615	147.14	110.71	0.15322	0.55495	0.44505	0.89011	0.99996	True
G0945_9441	G0945	159.79/120.88/154.28/183.61	166.54/113.17/141.76/182.81	152.95	148.67	-0.040677	672.4	780.92	0.15315	0.43914	0.56086	0.87828	0.99996	False
G0970_9696	G0970	47.62/51.675/77.674/77.525	58.189/55.134/66.225/82.59	62.046	64.724	0.060004	266.51	305.91	0.15309	0.56075	0.43925	0.8785	0.99996	True
G0598_5976	G0598	82.541/115.35/169.18/140.77	75.245/135.42/142.8/137.34	122.71	118.9	-0.045177	1384.4	621.22	0.15302	0.43919	0.56081	0.87838	0.99996	False
G0840_8391	G0840	160.85/128.26/109.59/86.706	166.54/127.68/90.025/116	118.33	122.07	0.044551	994.28	598.19	0.15302	0.56081	0.43919	0.87839	0.99996	True
G0154_1532	G0154	37.037/17.533/11.704/27.542	37.121/19.345/9.3129/23.2	21.4	19.86	-0.10272	130.41	101.28	0.15297	0.42967	0.57033	0.85934	0.99996	False
