"","sgRNA","logFC","logCPM","PValue"
"6261","G0627_6261",-0.515061773972871,7.71179421800287,0.155875691595922
"6262","G0627_6262",-0.674684366611203,7.26820850880372,0.068731185191257
"6263","G0627_6263",-0.438828281135439,6.27315147213967,0.369556060444419
"6264","G0627_6264",-0.253108794062407,7.06525404940072,0.544468133048393
"6265","G0627_6265",-0.603662391798552,6.2915418655047,0.35011562536299
"6266","G0627_6266",0.0974472581618916,6.83281774645342,0.805556694052086
"6267","G0627_6267",-0.143388692440677,6.70622054343885,1
"6268","G0627_6268",-1.91043671808142,6.24386322216372,0.00646940416124647
"6269","G0627_6269",-0.569349450693093,7.21806157822766,0.184837457756607
"6270","G0627_6270",0.0516394501252962,6.17235543517434,1
"6271","G0628_6271",-0.13014225488023,6.3795713068303,1
"6272","G0628_6272",-0.368054270783877,7.12950824733154,0.532242198395324
"6273","G0628_6273",0.0108648531399312,6.70457795786749,0.897411303192782
"6274","G0628_6274",-0.565758196975431,6.90326218827897,0.186057469764426
"6275","G0628_6275",-0.551189828811434,7.93333910770644,0.0703305853562139
"6276","G0628_6276",-0.260267018887803,7.91675955376291,0.300643847096301
"6277","G0628_6277",-0.310977198746564,8.06032333205824,0.22142261630494
"6278","G0628_6278",0.154220113024296,7.01221736483296,0.757029712765285
"6279","G0628_6279",-0.448735376533141,6.28446884098561,0.466008820352557
"6280","G0628_6280",0.112566254136032,6.51387896635194,0.908153939768722
"6281","G0629_6281",0.239707784207572,7.29948877573251,0.529997992134427
"6282","G0629_6282",-0.282257186314012,7.97827373659955,0.387743892530588
"6283","G0629_6283",-0.198506084411673,6.56916158616766,0.805150056358792
"6284","G0629_6284",-0.477035559578124,7.20704244838114,0.292741240038937
"6285","G0629_6285",-0.640891060668809,5.7260411566395,0.299832773528387
"6286","G0629_6286",-0.539968097760467,5.70149594172567,0.737225498178207
"6287","G0629_6287",-1.09894561941504,6.59873085601985,0.0824056545154754
"6288","G0629_6288",-2.57481219359656,5.52315144795879,0.00644606592724884
"6289","G0629_6289",-1.01400137282396,7.1953884283173,0.00302463754995576
"6290","G0629_6290",-0.76100495780574,6.62461427241199,0.188259295993497
"6291","G0630_6291",-1.0478488055788,6.40709368448244,0.0968229560681308
"6292","G0630_6292",-0.175052133305509,5.79695537231329,1
"6293","G0630_6293",0.545950040925854,5.87572377493269,0.618159637709777
"6294","G0630_6294",-0.381308732747392,8.06584770574993,0.199141837219169
"6295","G0630_6295",-2.66297922392318,5.25771507086514,0.0391484886442298
"6296","G0630_6296",-0.434782442751101,8.80477780555312,0.0798428637526754
"6297","G0630_6297",0.603045211099719,6.94630823412916,0.189358934575158
"6298","G0630_6298",-2.52352152731216,5.20074720144911,0.0492735465850358
"6299","G0630_6299",-0.0757073361302576,5.83188666534737,1
"6300","G0630_6300",-0.155146333719128,6.74732452738608,1
"6301","G0631_6301",-0.638050124447527,6.58163984926133,0.248193971566417
"6302","G0631_6302",0.0551089440974691,6.48810385735872,1
"6303","G0631_6303",-0.180360621255742,5.89335819458536,0.737457715961228
"6304","G0631_6304",-0.532945012793832,6.92222707980767,0.386608339370284
"6305","G0631_6305",0.137412184554116,7.90809037364621,0.691654532379843
"6306","G0631_6306",-0.362884134591054,7.49469333154663,0.265824252077251
"6307","G0631_6307",-0.201773775325283,7.3975093611244,0.609802560506695
"6308","G0631_6308",-0.814647243000286,6.44091195228329,0.229808957735261
"6309","G0631_6309",0.766361630941235,6.00800893137808,0.307537064956596
"6310","G0631_6310",-1.36497161387486,6.18615918812088,0.0537120308440386
"6311","G0632_6311",-0.00559461072047535,7.7251285207521,0.88449624666126
"6312","G0632_6312",-0.342853277216515,7.23454359447472,0.464075718974224
"6313","G0632_6313",-0.826471452335974,7.44902384213406,0.0237669717397648
"6314","G0632_6314",-0.391916313160898,7.26887296497462,0.524226217901819
"6315","G0632_6315",-0.28918976789937,6.05145273639646,0.845223862598359
"6316","G0632_6316",-0.281259146885806,6.67190133544198,0.810143055732421
"6317","G0632_6317",-0.413215751133043,6.83230541093624,0.407054668923651
"6318","G0632_6318",-0.928932159250031,6.37951683208294,0.102943708837876
"6319","G0632_6319",-1.29176049379314,6.78080618827882,0.0043876114723689
"6320","G0632_6320",-0.301468647448973,5.73658299346303,1
"6321","G0633_6321",-0.585606603443322,5.9473688465227,0.621474633693999
"6322","G0633_6322",-0.971343883554842,5.74881035447152,0.173961826962628
"6323","G0633_6323",-0.498795128723502,7.03114203733081,0.45113233930782
"6324","G0633_6324",-0.195161488188893,6.85827548710413,0.920279853427625
"6325","G0633_6325",-0.427488983794611,6.26166095940315,0.512786210792355
"6326","G0633_6326",-0.310104346943338,8.08136228311308,0.370496657997498
"6327","G0633_6327",-0.118704495564868,6.88275792313505,0.831391341404631
"6328","G0633_6328",-0.161248214820809,7.16269657343721,0.766491255268283
"6329","G0633_6329",-0.371635459597631,6.24823127382764,0.748474706469075
"6330","G0633_6330",-0.775952863169559,6.25111140759141,0.280959806145227
"6331","G0634_6331",-0.501875998425655,6.83065535501648,0.341945567267081
"6332","G0634_6332",-0.807001156276065,6.56219040936047,0.122576264226367
"6333","G0634_6333",0.0721153945219164,7.19310314017296,1
"6334","G0634_6334",-0.755225358155299,5.31859163635718,0.564370740046728
"6335","G0634_6335",-1.51888199596773,6.21438539398947,0.00988204060949932
"6336","G0634_6336",0.13640655065406,6.12670723211454,1
"6337","G0634_6337",-0.479625580074319,7.26614008700163,0.248715087602299
"6338","G0634_6338",-0.272385576834427,7.45701283054709,0.594400789308694
"6339","G0634_6339",-0.569150658554149,6.48690713966288,0.22946882614368
"6340","G0634_6340",-1.14518237972836,5.97789141315329,0.19785023148108
"6341","G0635_6341",-1.43871673062672,5.54530092264206,0.268319335919521
"6342","G0635_6342",-0.358622019240709,7.21449681484444,0.498354226458643
"6343","G0635_6343",0.530147211225635,5.87993224011286,0.376053794115353
"6344","G0635_6344",0.47133440330613,6.92840514274586,0.20142775721437
"6345","G0635_6345",-0.425018416289468,7.80349358225654,0.141768714892579
"6346","G0635_6346",-0.824149179163527,5.42073897724521,0.369595038095193
"6347","G0635_6347",-0.772582867801058,7.3723122364163,0.0304653880901471
"6348","G0635_6348",-0.561436074911874,7.31201353090959,0.160566734019142
"6349","G0635_6349",-0.107691452000784,6.71421108409653,0.78425048894076
"6350","G0635_6350",-0.252838909205157,6.48213555033024,0.83335439446025
"6351","G0636_6351",-1.09365659191376,6.22007486227131,0.0788548223232048
"6352","G0636_6352",-0.123436986733704,6.94204716525775,0.813198513063263
"6353","G0636_6353",-0.16977379616476,5.49365327309457,1
"6354","G0636_6354",-0.338779752654803,7.51354274076376,0.419863942027989
"6355","G0636_6355",-0.932692910717686,6.21103083974976,0.293367068190576
"6356","G0636_6356",-1.0184314008912,5.14714940405074,0.793119647427481
"6357","G0636_6357",-0.46774879936662,6.54165229384306,0.404959955134776
"6358","G0636_6358",-0.489311327430662,6.75925605192954,0.26269050974201
"6359","G0636_6359",-0.228520809437402,7.04402288619883,0.648756015242963
"6360","G0636_6360",-0.47140322345448,7.72719447590297,0.138321742267501
"6361","G0637_6361",-0.449338022223515,6.66614531375948,0.38044784886002
"6362","G0637_6362",-0.253889362383462,5.87790310381596,0.846154645112163
"6363","G0637_6363",-0.115966146424104,6.83585110551183,0.823512285057518
"6364","G0637_6364",-0.413567081245156,6.0043124455967,0.56626727461807
"6365","G0637_6365",0.0710681801451956,6.65862033865623,1
"6366","G0637_6366",0.0686241645756773,6.28272297148962,1
"6367","G0637_6367",-0.0328673273051834,6.57029970565389,1
"6368","G0637_6368",-0.0653936182104324,7.30424046959446,0.915547343682299
"6369","G0637_6369",-0.431398946359527,5.96118692347548,0.552994854617019
"6370","G0637_6370",-1.28465203027173,5.975042535603,0.0572715353672504
"6371","G0638_6371",-0.318085092700714,5.32304219922928,0.812378313785228
"6372","G0638_6372",-0.476940307794816,5.12957205236358,1
"6373","G0638_6373",-0.0887569291405766,6.1259246287844,1
"6374","G0638_6374",-0.495000431577205,6.13458486933256,0.654836181516618
"6375","G0638_6375",-0.473361337029053,5.96724181527801,0.732589164532238
"6376","G0638_6376",0.173079266136989,6.85804667189924,0.644433935261453
"6377","G0638_6377",0.209155362772235,6.8604345711547,0.743910396811535
"6378","G0638_6378",-1.50616463963266,5.36387171357463,0.0945000895523881
"6379","G0638_6379",-1.2577069879039,6.87149290030127,0.00149813059054246
"6380","G0638_6380",-0.168321766879197,6.43476477803533,0.798650880780075
"6381","G0639_6381",-0.37331460233772,6.94293907974993,0.625856726301634
"6382","G0639_6382",0.486975358958668,6.05164387522801,0.45475002828772
"6383","G0639_6383",-0.953284237915426,6.26576743252846,0.121523796962614
"6384","G0639_6384",-0.47610539471149,6.68992390861929,0.315447694519685
"6385","G0639_6385",-0.702790236669598,6.82124301827984,0.178977706572432
"6386","G0639_6386",0.0546733242480449,6.35528126650499,1
"6387","G0639_6387",-0.568434068287836,6.21854424014805,0.281803704471505
"6388","G0639_6388",-1.61087256630559,5.89321301478115,0.0316012562109647
"6389","G0639_6389",-0.562217799015608,5.90972843665738,0.40542798403138
"6390","G0639_6390",0.0401163990504306,7.91032498085159,1
"6391","G0640_6391",-0.70314628539714,5.55914764135308,0.486980050699915
"6392","G0640_6392",-1.47823816933123,5.55554450731654,0.126567004260356
"6393","G0640_6393",-0.314650941900986,6.02042246928666,0.64601321058852
"6394","G0640_6394",-0.484186881757245,6.52721994968516,0.548861221290906
"6395","G0640_6395",-0.189670940366429,7.34935685173625,0.581451664006809
"6396","G0640_6396",-0.271178964791122,7.35002433968297,0.414421142578888
"6397","G0640_6397",-0.28523486356207,6.34898269465224,0.787035363617521
"6398","G0640_6398",-0.852933934331707,7.2043188401689,0.0620445134381862
"6399","G0640_6399",-0.312887986103229,5.75055781060929,0.999999999999997
"6400","G0640_6400",0.345862485403587,5.73835711804006,0.68534231980577
"6401","G0641_6401",-0.506873744670072,6.342598316387,0.416837631910629
"6402","G0641_6402",-0.398661933220792,6.68733336767675,0.544134839523172
"6403","G0641_6403",-0.260348281894481,5.73319269002084,1
"6404","G0641_6404",-0.373306973301746,6.73156749311105,0.734619036413584
"6405","G0641_6405",-0.607804145606087,7.04149611432294,0.163170761846233
"6406","G0641_6406",0.714582042028573,5.96686769340452,0.308710191115295
"6407","G0641_6407",-0.317048483818995,7.10934205454004,0.543184322689227
"6408","G0641_6408",0.68921677457326,4.80940367724164,1
"6409","G0641_6409",-0.381585539866683,6.20450454180611,0.571316435539197
"6410","G0641_6410",0.715246354668634,5.42846755567749,0.319669080982233
"6411","G0642_6411",0.31924161562351,7.8489554738678,0.382206636455152
"6412","G0642_6412",0.780889552687207,6.64928862743345,0.0875494137580201
"6413","G0642_6413",-0.413801073030993,7.07161759573604,0.355791289607608
"6414","G0642_6414",-0.353525102191556,6.63735121421209,0.565973003203924
"6415","G0642_6415",-0.194479760535038,5.41025795452008,1
"6416","G0642_6416",-0.889891611984972,6.131788165418,0.204256941145452
"6417","G0642_6417",0.425718941481666,6.60109865930557,0.543622211916015
"6418","G0642_6418",-0.0398602681070372,5.26003567984193,1
"6419","G0642_6419",-0.936814688099811,7.2778118837898,0.065939282109006
"6420","G0642_6420",-0.97385921277788,5.84052313193176,0.409732271622498
"6421","G0643_6421",-0.130057825728939,6.57294955362432,1
"6422","G0643_6422",0.550827296517084,5.88269058159858,0.47776335781086
"6423","G0643_6423",-0.0434702488055742,7.27663893157916,0.864782211419265
"6424","G0643_6424",-0.218073597229861,8.81548909982344,0.333030180741141
"6425","G0643_6425",0.0481567703426054,6.25885980282171,1
"6426","G0643_6426",0.0553583267567146,7.22571655852061,1
"6427","G0643_6427",-0.832551750771308,6.60418525710162,0.168143585184003
"6428","G0643_6428",-0.0746321391914589,7.55313611243604,0.729538390982462
"6429","G0643_6429",0.0826987347023457,7.03568340445007,0.772509752597137
"6430","G0643_6430",-0.303128260471635,6.82045441446028,0.627749222417512
"6431","G0644_6431",0.110986658628164,7.32443025118715,0.837758617129539
"6432","G0644_6432",-1.01343336937987,6.53867917372142,0.0305410908813709
"6433","G0644_6433",-0.0854570172362229,6.91645729341672,1
"6434","G0644_6434",-0.105731758654096,7.29557010267265,0.645316761829519
"6435","G0644_6435",-0.448035115627545,6.59077404244818,0.476393628898486
"6436","G0644_6436",0.944367949909806,5.75133803291905,0.275896258002616
"6437","G0644_6437",-1.60048367629934,5.41998482293024,0.0430786635357553
"6438","G0644_6438",0.0061339374983622,6.46026025151169,1
"6439","G0644_6439",-0.143965803929725,7.32978677715218,0.763855042639659
"6440","G0644_6440",4.02066026530185,5.13319512250361,0.0340978030276525
"6441","G0645_6441",-0.911953399500767,6.29505195274641,0.146502326698658
"6442","G0645_6442",0.414365557085886,5.36334371867386,1
"6443","G0645_6443",-0.872216443692481,5.35846064123874,0.579596761485226
"6444","G0645_6444",0.782606984877423,6.09633837453538,0.168950977680254
"6445","G0645_6445",-0.552046022513806,7.34248405613117,0.195456712474165
"6446","G0645_6446",-0.0811566350145779,6.99837377759263,0.907708970180762
"6447","G0645_6447",-0.476800482173715,6.08892890572134,0.533310417756021
"6448","G0645_6448",-1.44115112255758,5.94419950539613,0.0513809128362516
"6449","G0645_6449",0.0643448121475435,5.70728013369692,1
"6450","G0645_6450",-1.11547962842216,6.61049409689698,0.0293108474876812
"6451","G0646_6451",-1.56812064805136,6.31111783868893,0.0134003179667041
"6452","G0646_6452",-0.606448016875185,6.02572730750538,0.562665749501189
"6453","G0646_6453",-0.34342989823873,5.90481955137062,0.705009377963539
"6454","G0646_6454",-0.403353410490336,7.07245992763189,0.368777273124703
"6455","G0646_6455",-0.906387887236769,6.67193616003525,0.0798670486552425
"6456","G0646_6456",-0.71840685284278,6.6610325282514,0.140780540573284
"6457","G0646_6457",0.0591246742197124,6.63834492775259,0.911122837375281
"6458","G0646_6458",-0.320589281027106,7.67092293858184,0.299890643717366
"6459","G0646_6459",-0.0438375220391859,7.3278344443785,0.924588146764644
"6460","G0646_6460",-0.537825845798162,6.00087639532087,0.497024520382667
"6461","G0647_6461",1.41332861108487,8.21780014998627,0.0028029488770487
"6462","G0647_6462",1.42124694422084,8.18760056701665,4.61324258122231e-05
"6463","G0647_6463",1.47623655282672,8.42232501790231,0.00347039011349688
"6464","G0647_6464",1.56803359590106,9.42729214917805,5.49430051865468e-13
"6465","G0647_6465",0.164764113133743,6.99657559869297,0.715736487044921
"6466","G0647_6466",1.57735265160252,7.25969361780866,0.00014832672317161
"6467","G0647_6467",1.30733060265605,7.94272415694878,8.06846936429321e-06
"6468","G0647_6468",1.33090897583587,8.49479998263027,3.52575003159473e-05
"6469","G0647_6469",-0.163532315607581,6.31645162478502,0.752944167672888
"6470","G0647_6470",1.08339638543629,6.88754724210231,0.0432621864099716
"6471","G0648_6471",0.406630989251242,6.5801184634832,0.372396805634567
"6472","G0648_6472",-0.380268830105166,6.61715787669224,0.580997334300269
"6473","G0648_6473",-0.803653081640748,6.44697239582399,0.161396937644227
"6474","G0648_6474",-0.371620767511184,7.8249383735927,0.333876599854886
"6475","G0648_6475",-0.573968144602286,6.49855276588941,0.369330199065629
"6476","G0648_6476",-0.456123955228506,7.5827851930749,0.212371646979717
"6477","G0648_6477",0.469314799505166,5.86590599216922,0.542412303851173
"6478","G0648_6478",0.0304688267961981,6.6397189620981,1
"6479","G0648_6479",0.590158145734891,6.44253409413259,0.47867867337561
"6480","G0648_6480",0.315508227741573,5.07426419532077,1
"6481","G0649_6481",0.265532124215912,6.18429166068953,0.741787966384984
"6482","G0649_6482",-0.619792405998712,5.95463402187522,0.505894405529014
"6483","G0649_6483",-1.30344252373482,6.23292300967465,0.025102823064074
"6484","G0649_6484",-0.389357976695539,6.98095981863584,0.321769142324136
"6485","G0649_6485",-1.06862326939843,5.07670780373257,0.70946279278928
"6486","G0649_6486",-0.373840524956263,5.83422699448944,0.87059239481396
"6487","G0649_6487",0.058193874774633,5.89537569092196,1
"6488","G0649_6488",-1.05916238859094,5.25132348804701,0.558812143786037
"6489","G0649_6489",-0.590354485978393,5.83475035744785,0.529732557289527
"6490","G0649_6490",-1.27644037950817,6.00658481993761,0.0262650901809366
"6491","G0650_6491",0.948400727514592,8.93163638697705,0.00171721583619255
"6492","G0650_6492",1.05258040720948,8.95190080438831,0.000771331486672644
"6493","G0650_6493",0.706473844304107,6.84432119336283,0.164473001068387
"6494","G0650_6494",0.187334876669627,6.49681321757096,0.878795882911425
"6495","G0650_6495",1.04603642432897,7.31534762161832,0.0518166769928729
"6496","G0650_6496",1.01472736591322,7.52775968234402,0.00141905069190943
"6497","G0650_6497",1.08964985948568,9.09812677141593,3.0746954120266e-05
"6498","G0650_6498",0.653076766119952,7.88540451041829,0.0635435293031656
"6499","G0650_6499",0.769616385386252,5.28872824914284,0.505031541498836
"6500","G0650_6500",0.413752826491703,7.51179448623332,0.440678066354956
"6501","G0651_6501",-0.302906369392573,7.9734524948484,0.506143349092217
"6502","G0651_6502",-0.839359974934154,6.557680309021,0.257466935535438
"6503","G0651_6503",0.350226680852457,7.00635757703058,0.667460784805052
"6504","G0651_6504",-0.362340090748737,6.01331485072075,0.86254815526892
"6505","G0651_6505",-0.305165495122764,6.3926660973195,0.692724612696658
"6506","G0651_6506",-0.458602543297095,6.91305186277918,0.300676253244856
"6507","G0651_6507",-0.138546986529038,7.43784243302477,0.639142552003022
"6508","G0651_6508",-1.45356508203783,6.50682645339225,0.00822881180031959
"6509","G0651_6509",0.33216984427174,5.56217147555067,0.999999999999997
"6510","G0651_6510",-1.10720623005859,6.13871655491061,0.158758529795776
"6511","G0652_6511",-1.06647937265807,5.25893210806912,0.531105776722715
"6512","G0652_6512",0.365325665189003,6.53938888762598,0.392222840517779
"6513","G0652_6513",0.177352700950126,6.51665973484496,0.82668286227696
"6514","G0652_6514",-0.399063336817708,7.54613816215857,0.256004534259436
"6515","G0652_6515",-0.848902145175372,5.72494365912146,0.239692414769872
"6516","G0652_6516",-0.423051842199738,6.92768456308832,0.271440674342776
"6517","G0652_6517",-0.326818710204349,6.88388855864267,0.325471651142435
"6518","G0652_6518",0.0467158664357772,7.69564948927454,0.83944704117675
"6519","G0652_6519",0.099297291123515,6.45388856408096,1
"6520","G0652_6520",-0.432119443905881,7.0268577356953,0.269418955634536
"6521","G0653_6521",-0.00812618017636753,6.18236058481599,1
"6522","G0653_6522",-0.436433224887331,7.06137730616886,0.333597910009238
"6523","G0653_6523",0.0405559030654643,6.01345736296055,0.887196821385257
"6524","G0653_6524",0.128123698484732,6.21163261002787,1
"6525","G0653_6525",-0.564356188064125,5.51263722817451,0.615681595448277
"6526","G0653_6526",-0.552993196509257,6.53046985722295,0.384240955722821
"6527","G0653_6527",-0.301276236310195,6.56328767163721,0.625851262868713
"6528","G0653_6528",-0.28772921034453,7.87640028052103,0.449143860596407
"6529","G0653_6529",0.0184042609939074,7.25831742222282,0.939351666368772
"6530","G0653_6530",-0.333721912894874,6.75458666115691,0.654538622339768
"6531","G0654_6531",-0.30942938289033,7.62896207916152,0.357139741511944
"6532","G0654_6532",-0.387575435339282,6.66331798487863,0.447821238065391
"6533","G0654_6533",-0.472156367932056,7.31494953435136,0.212218783196874
"6534","G0654_6534",-0.783145092879782,6.15130950755607,0.1752938558223
"6535","G0654_6535",-0.33627046282135,7.12047345436685,0.34087763013969
"6536","G0654_6536",0.794836644703752,5.62323122763519,0.562526698611562
"6537","G0654_6537",-0.320193789874083,6.816478648982,0.614912956890235
"6538","G0654_6538",-0.160502591189082,7.20226116379126,0.575924966717249
"6539","G0654_6539",-0.167765768617447,5.59440838572812,1
"6540","G0654_6540",0.312672847429387,6.2668976483025,0.864400916600073
"6541","G0655_6541",-0.259769589234171,7.29607690019707,0.486961249192862
"6542","G0655_6542",-0.163249624984097,6.6824359925751,0.543331699522286
"6543","G0655_6543",0.118599541100917,6.15287259468801,1
"6544","G0655_6544",0.293684431003891,6.68792496150624,0.63680808822084
"6545","G0655_6545",-0.743485833654196,4.79926813182726,1
"6546","G0655_6546",-0.586913387111073,6.19729931922207,0.481147422493383
"6547","G0655_6547",-0.228803811816364,5.31825881482295,1
"6548","G0655_6548",0.0113980612254947,7.21251311575071,0.934079331318932
"6549","G0655_6549",-0.770701487494647,6.05268424025299,0.208141428178727
"6550","G0655_6550",0.161003698971497,5.68752086566303,0.843768042458851
"6551","G0656_6551",-0.868858227771455,7.58303995314827,0.00969931326108861
"6552","G0656_6552",-0.811033944731226,6.66188141697999,0.114926588597365
"6553","G0656_6553",0.303157301296252,6.21857155982806,0.536588736613536
"6554","G0656_6554",0.765614399961401,6.05691435643147,0.208050843587024
"6555","G0656_6555",-0.112137075037634,6.20877188704777,0.871862246712433
"6556","G0656_6556",0.523960202926692,5.25901646762321,1
"6557","G0656_6557",-0.020238490072026,6.71687092451093,1
"6558","G0656_6558",-0.26542421461464,7.04025146468843,0.723208618105769
"6559","G0656_6559",-0.235536215460195,6.68322202915079,0.91577978636244
"6560","G0656_6560",0.153760325717833,7.05544834867052,0.777744509962896
"6561","G0657_6561",-0.0322864046416859,5.63170655658992,1
"6562","G0657_6562",-0.0799060035510705,6.23430111724552,0.999999999999999
"6563","G0657_6563",-0.595900232206473,6.43657169008918,0.237971498039953
"6564","G0657_6564",0.625909423175879,5.92367563519566,0.4171435881198
"6565","G0657_6565",-0.42996852718633,6.91981097063398,0.277123099912034
"6566","G0657_6566",-0.0311320718397051,7.10673127962038,1
"6567","G0657_6567",-1.24310857407896,5.64036856317812,0.286189809773101
"6568","G0657_6568",-1.00858732044343,5.51039595821793,0.242550029261771
"6569","G0657_6569",-0.0554496226479413,6.61411221153643,0.999999999999997
"6570","G0657_6570",-0.219190783637946,6.4426642545541,0.903754590401709
"6571","G0658_6571",0.480887863277903,6.22869696151674,0.428555189487647
"6572","G0658_6572",-0.148262400019145,7.76442485556257,0.768161983089921
"6573","G0658_6573",-0.515273936890262,6.83448189655101,0.55776780076775
"6574","G0658_6574",-0.0519667959317112,6.68049173850369,1
"6575","G0658_6575",-0.138330790319455,5.490374764806,1
"6576","G0658_6576",-0.568711593099985,6.61882799387088,0.262445810562501
"6577","G0658_6577",-0.831058745851533,6.09691491922653,0.222288611813887
"6578","G0658_6578",-0.194207782062402,5.52041709765069,1
"6579","G0658_6579",-0.244740423265978,5.79915157031666,0.828030437565318
"6580","G0658_6580",0.251579237413642,5.81578821933324,0.832000095316636
"6581","G0659_6581",-0.187625027032301,6.10391094359662,0.887904515773917
"6582","G0659_6582",-0.453279444627996,7.17768057107775,0.18212427235991
"6583","G0659_6583",-0.0716454146806306,6.34436487295981,0.999999999999999
"6584","G0659_6584",-0.734567435185084,5.31881366098676,0.550604757218072
"6585","G0659_6585",-0.0991661088126951,6.00308442702212,1
"6586","G0659_6586",-1.85432787423638,5.00683716660588,0.404556626833505
"6587","G0659_6587",-0.0747136443510018,6.55330554866009,1
"6588","G0659_6588",-0.584733073112464,7.18581613325082,0.139055148501906
"6589","G0659_6589",-1.01261699159527,5.98394383628133,0.131942829451186
"6590","G0659_6590",-1.50537982474507,6.46282618019037,0.0143318118953225
"6591","G0660_6591",-0.348429944319891,6.0205673527024,0.634849225974871
"6592","G0660_6592",-0.541272502888649,7.03735114713257,0.176332423502115
"6593","G0660_6593",-0.852821136928911,6.38553476529601,0.241207060432908
"6594","G0660_6594",-0.382113528756464,6.54190358933267,0.815835214502258
"6595","G0660_6595",-0.117697984854009,5.78253885786429,0.847301911113255
"6596","G0660_6596",-0.0158539927650514,5.33512443059028,1
"6597","G0660_6597",-0.0171138871083288,5.72036712277367,1
"6598","G0660_6598",0.203786770346082,7.25583898771565,0.697234187556584
"6599","G0660_6599",-0.114946495100686,7.35990617482991,1
"6600","G0660_6600",0.303034160523157,8.01826262849984,0.256296895486282
"6601","G0661_6601",0.236344624664943,5.31404361973981,1
"6602","G0661_6602",-0.593802647101113,6.17452612938497,0.283328555238254
"6603","G0661_6603",-0.216892442347013,6.72116129586007,0.627976787869105
"6604","G0661_6604",-0.45928336877845,6.56152855248839,0.481198122813125
"6605","G0661_6605",-0.257556832758024,6.70224824658079,0.582682806482099
"6606","G0661_6606",-0.369204309305122,6.45096426835887,0.558665388713165
"6607","G0661_6607",-0.84076151914603,6.06757399612798,0.20989712099165
"6608","G0661_6608",-0.0298544538114256,6.28037966335135,1
"6609","G0661_6609",-0.168152393397433,6.99003523320761,0.676556256773852
"6610","G0661_6610",-0.820311378303805,7.17994988923533,0.0536057667482729
"6611","G0662_6611",0.705655307698437,6.9960028175847,0.158506012103284
"6612","G0662_6612",-0.194675589346924,6.82934580443948,0.705966927515064
"6613","G0662_6613",-0.271052113514273,6.61173933174217,0.667915280360573
"6614","G0662_6614",1.36838999235456,8.29251237822225,4.17513152608229e-05
"6615","G0662_6615",1.7781113394132,6.66607870512771,0.000683832348525943
"6616","G0662_6616",0.751909920104875,6.60192822079263,0.274457648491085
"6617","G0662_6617",1.39034748792956,8.10905681300794,9.86790391862119e-05
"6618","G0662_6618",1.43086776011959,7.21578150555831,0.00733261295519446
"6619","G0662_6619",-0.483980900931529,6.38328148023178,0.428635782152937
"6620","G0662_6620",1.01113569329103,8.09304421042898,0.000464890313383657
"6621","G0663_6621",0.0356239053714418,6.53099096541085,0.893583659531087
"6622","G0663_6622",-1.00441580974828,6.82505235563221,0.0807242104894681
"6623","G0663_6623",-0.895759762264902,5.95244027180882,0.183363444532914
"6624","G0663_6624",-0.427134155785715,7.13269248335011,0.317514977949726
"6625","G0663_6625",-0.56697791247888,5.25248621444038,0.523036345904426
"6626","G0663_6626",-0.745884247604524,5.93798199733229,0.384446334637839
"6627","G0663_6627",-0.514174668806852,6.51067626027867,0.267664452832786
"6628","G0663_6628",-0.00651064689963737,6.39962014373729,1
"6629","G0663_6629",-0.979305146456716,6.83556051779657,0.0164446899889189
"6630","G0663_6630",-0.3262621090696,8.09063426488627,0.343362442985755
"6631","G0664_6631",-0.212730820900982,6.72845787487547,0.698571464731486
"6632","G0664_6632",0.332794241402435,6.37741817257028,0.595351816166701
"6633","G0664_6633",-1.19933537592505,6.29839306925812,0.0533767415666853
"6634","G0664_6634",-0.38046991586701,7.21836486029531,0.463085076535544
"6635","G0664_6635",0.05007939426333,6.94939620317488,0.737498753023932
"6636","G0664_6636",-0.113647425980343,8.43593087537437,0.91325498069642
"6637","G0664_6637",-0.523973559772339,8.14723495558341,0.0768328659903148
"6638","G0664_6638",-0.372890481265743,7.21033670375292,0.393779976287665
"6639","G0664_6639",0.369478423828761,6.41221076321548,0.496403445974504
"6640","G0664_6640",-0.290648622843623,8.29438262187442,0.221052497795412
"6641","G0665_6641",0.271650149877361,5.71468709327953,0.673896669250257
"6642","G0665_6642",-0.482712848719727,5.71101577375821,0.836273765974046
"6643","G0665_6643",-0.688604535342205,6.48798374773354,0.24330302219288
"6644","G0665_6644",-0.766570820705504,7.96038410315066,0.0117902518884304
"6645","G0665_6645",-1.01588238991902,6.11593907797865,0.154361544641523
"6646","G0665_6646",-0.305753986323399,7.4190460536552,0.290399298422392
"6647","G0665_6647",-0.768642921485747,6.79354071687639,0.19045293154096
"6648","G0665_6648",-0.220803641383304,6.61169039911735,1
"6649","G0665_6649",-0.592220200974818,8.01792279212763,0.049569185916773
"6650","G0665_6650",-0.310400681445074,5.82414824053673,0.847012418011304
"6651","G0666_6651",-0.221899951955577,8.17202672853163,0.467429564819282
"6652","G0666_6652",-0.629719959404521,7.01401728367797,0.151254144748898
"6653","G0666_6653",0.0893439454435904,8.03489463020254,0.752964579155878
"6654","G0666_6654",0.289876648639086,6.35525799338764,0.711855331663476
"6655","G0666_6655",-1.08513080004687,7.062199781371,0.00457203026592387
"6656","G0666_6656",-0.717890806145346,6.25459139072369,0.385687277759167
"6657","G0666_6657",-0.867803009950569,7.00753957434279,0.101359614393896
