"","Gene","pos.pvalue","pos.fdr","neg.pvalue","neg.fdr","p.value.twosides"
"40","G0040",0.000204107987044955,0.00474669737313848,0.998146912855054,1,0.000408215974089909
"41","G0041",0.148883860473483,0.99999999999984,0.934634528414092,1,0.297767720946966
"42","G0042",0.543906791602862,0.99999999999984,0.734675965760888,0.95884881178408,1
"43","G0043",0.263321124077617,0.99999999999984,0.526203395614282,0.899442166076058,0.526642248155234
"44","G0044",0.782145245985673,0.99999999999984,0.270143225625814,0.827522366547025,0.540286451251627
"45","G0045",0.829526270571418,0.99999999999984,0.162371825289735,0.788552829124754,0.324743650579469
"46","G0046",0.486379007155291,0.99999999999984,0.659546567626222,0.942510699736762,0.972758014310583
"47","G0047",0.474055312422611,0.99999999999984,0.667933410025938,0.942510699736762,0.948110624845223
"48","G0048",0.307227299125946,0.99999999999984,0.60982640708562,0.930199410327857,0.614454598251892
"49","G0049",0.849077984852487,0.99999999999984,0.454222988707639,0.867964637174077,0.908445977415277
"50","G0050",0.328804745113315,0.99999999999984,0.665821627841873,0.942510699736762,0.657609490226629
"51","G0051",0.493481292887607,0.99999999999984,0.281265345523711,0.827522366547025,0.562530691047422
"52","G0052",0,0,1,1,0
"53","G0053",0.790314087613614,0.99999999999984,0.332592953487452,0.827522366547025,0.665185906974904
"54","G0054",0.996939151873787,0.99999999999984,0.0142736137246674,0.285472274493348,0.0285472274493348
"55","G0055",0.714314496582546,0.99999999999984,0.307782823662504,0.827522366547025,0.615565647325008
"56","G0056",0.774770835681176,0.99999999999984,0.511360566309141,0.895083726596801,1
"57","G0057",0.499759538925089,0.99999999999984,0.81740798532281,0.974230409224502,0.999519077850178
"58","G0058",0.607290494268339,0.99999999999984,0.431319687364658,0.86624884057248,0.862639374729316
"59","G0059",0.781266138518781,0.99999999999984,0.257760493155452,0.827522366547025,0.515520986310903
"60","G0060",0.176741487651719,0.99999999999984,0.91431414142984,1,0.353482975303438
"61","G0061",0.433604143638957,0.99999999999984,0.474136554001042,0.874790690038824,0.867208287277915
"62","G0062",0.804588353197398,0.99999999999984,0.264773088472182,0.827522366547025,0.529546176944364
"63","G0063",0.463264569982071,0.99999999999984,0.651949082190212,0.942510699736762,0.926529139964142
"64","G0064",0.108669033370458,0.99999999999984,0.820633659285406,0.974230409224502,0.217338066740917
"65","G0065",0.505412182714308,0.99999999999984,0.294213926183925,0.827522366547025,0.588427852367849
"66","G0066",0.158093485947664,0.99999999999984,0.0744635962916649,0.661600896093649,0.14892719258333
"67","G0067",0.527122098268213,0.99999999999984,0.00135508030980991,0.0410630396912093,0.00271016061961982
"68","G0068",0.144863628497066,0.99999999999984,0.832742874991764,0.974566535541428,0.289727256994132
"69","G0069",0.00658243763623156,0.121896993263547,0.99563096582359,1,0.0131648752724631
"70","G0070",0.39965409617082,0.99999999999984,0.808340577964128,0.972732344120491,0.79930819234164
"71","G0071",0.724182946668187,0.99999999999984,0.251329303909265,0.827522366547025,0.50265860781853
"72","G0072",0.2920452143212,0.99999999999984,0.903224091759876,1,0.5840904286424
"73","G0073",0.534269520238958,0.99999999999984,0.733649341567582,0.95884881178408,1
"74","G0074",0.446091554793728,0.99999999999984,0.639223132754233,0.942510699736762,0.892183109587456
"75","G0075",0.78579324670447,0.99999999999984,0.0720454883026909,0.661600896093649,0.144090976605382
"76","G0076",0.510288822957772,0.99999999999984,0.406846409508334,0.865106959377495,0.813692819016668
"77","G0077",0.540174928077726,0.99999999999984,0.265410210550321,0.827522366547025,0.530820421100642
"78","G0078",0.146288410906237,0.99999999999984,0.104872283116267,0.710488329556442,0.209744566232535
"79","G0079",0.00391228369535901,0.0798425243950818,0.961446106733396,1,0.00782456739071802
"80","G0080",0.381375850548408,0.99999999999984,0.469055845972766,0.868621936986604,0.762751701096816
"81","G0081",0.106104648798674,0.99999999999984,0.974722652604805,1,0.212209297597348
"82","G0082",0.217123478295796,0.99999999999984,0.768284311030105,0.961683835229159,0.434246956591591
"83","G0083",0.95063460756591,0.99999999999984,0.111550141303161,0.738742657636831,0.223100282606323
"84","G0084",0.762837499878487,0.99999999999984,0.067067740616027,0.640822892223796,0.134135481232054
"85","G0085",0.845610208669709,0.99999999999984,0.0535733198532163,0.595259109480182,0.107146639706433
"86","G0086",0.839651846617091,0.99999999999984,0.17441129045973,0.795051876188197,0.34882258091946
"87","G0087",0.200303625700891,0.99999999999984,0.871739208241433,0.988366449253326,0.400607251401783
"88","G0088",0.736275136190704,0.99999999999984,0.446019583428507,0.867964637174077,0.892039166857013
"89","G0089",0.638855137556933,0.99999999999984,0.285256365667502,0.827522366547025,0.570512731335004
"90","G0090",0.704221830890478,0.99999999999984,0.281584496229775,0.827522366547025,0.56316899245955
"91","G0091",0.80726246195086,0.99999999999984,0.290112712661685,0.827522366547025,0.580225425323369
"92","G0092",0.100158401420365,0.99999999999984,0.850522922494511,0.975370323961595,0.20031680284073
"93","G0093",0.962828220798592,0.99999999999984,0,0,0
"94","G0094",0.683416886114192,0.99999999999984,0.683892396922839,0.942510699736762,1
"95","G0095",0.40711878058595,0.99999999999984,0.447823342717437,0.867964637174077,0.8142375611719
"96","G0096",0.951423815482568,0.99999999999984,0.256657977346939,0.827522366547025,0.513315954693877
"97","G0097",0.385603785879788,0.99999999999984,0.582073563976558,0.921588294121922,0.771207571759577
"98","G0098",0,0,0.999999999999958,1,0
"99","G0099",0.46040858089964,0.99999999999984,0.526989624276463,0.899442166076058,0.920817161799281
"100","G0100",0.243786519469945,0.99999999999984,0.879880617828053,0.992450174363435,0.487573038939889
"101","G0101",0.331093524526603,0.99999999999984,0.62747448922801,0.937108372595105,0.662187049053205
"102","G0102",0.934761980089999,0.99999999999984,0,0,0
"103","G0103",0.590668357560187,0.99999999999984,0.731557872269215,0.95884881178408,1
"104","G0104",0.680925651749406,0.99999999999984,0.0215972584991743,0.363615118886031,0.0431945169983485
"105","G0105",0.793186500521465,0.99999999999984,0.130612824499491,0.760349512251139,0.261225648998983
"106","G0106",0.392581823062765,0.99999999999984,0.382133173923516,0.854380177153963,0.764266347847033
"107","G0107",0.653872177398821,0.99999999999984,0.0305032762643561,0.447490325833197,0.0610065525287122
"108","G0108",0.932856341379683,0.99999999999984,0.159290253130213,0.788552829124754,0.318580506260425
"109","G0109",0.837849297177799,0.99999999999984,0.51198789161337,0.895083726596801,1
"110","G0110",0.484308861516087,0.99999999999984,0.760260887680791,0.961138922478876,0.968617723032173
"111","G0111",0.140383018644553,0.99999999999984,0.428249937442791,0.865151388773314,0.280766037289106
"112","G0112",0.132529836920708,0.99999999999984,0.606354185453996,0.92856689962327,0.265059673841416
"113","G0113",0.943661447553973,0.99999999999984,0.0564202791987487,0.620003068118118,0.112840558397497
"114","G0114",0.231239138341465,0.99999999999984,0.661356616686842,0.942510699736762,0.46247827668293
"115","G0115",0.423471683064476,0.99999999999984,0.582365246220584,0.921588294121922,0.846943366128953
"116","G0116",0.535826833432031,0.99999999999984,0.526275865652468,0.899442166076058,1
"117","G0117",0.299326969405343,0.99999999999984,0.471602387943821,0.871723452761223,0.598653938810686
"118","G0118",0.862576615184028,0.99999999999984,0.103672603007232,0.710488329556442,0.207345206014464
"119","G0119",0.657698996507658,0.99999999999984,0.487268402324202,0.883544780400779,0.974536804648404
"120","G0120",0.16944459231723,0.99999999999984,0.755707603799812,0.961138922478876,0.338889184634461
"121","G0121",0.802993063674791,0.99999999999984,0.283521434273275,0.827522366547025,0.567042868546549
"122","G0122",6.62516385017131e-05,0.001615893621993,0.999976581005905,1,0.000132503277003426
"123","G0123",0.395454500750002,0.99999999999984,0.226466674239227,0.827522366547025,0.452933348478454
"124","G0124",0.0690133544989474,0.871921528496677,0.934401991168943,1,0.138026708997895
"125","G0125",0.604444767271508,0.99999999999984,0.736500333279103,0.95884881178408,1
"126","G0126",0.893045555957897,0.99999999999984,0.0211623460465694,0.363615118886031,0.0423246920931388
"127","G0127",0.916170142729074,0.99999999999984,0.318135406052706,0.827522366547025,0.636270812105411
"128","G0128",0.283690015473069,0.99999999999984,0.155629616584299,0.788552829124754,0.311259233168598
"129","G0129",0.909300902634789,0.99999999999984,0.193236003734997,0.795051876188197,0.386472007469993
"130","G0130",0.0834356497240905,0.970181973535935,0.918429249309562,1,0.166871299448181
"131","G0131",0.392994134493728,0.99999999999984,0.25980883052563,0.827522366547025,0.519617661051261
"132","G0132",0.73289860847563,0.99999999999984,0.45846907345779,0.867964637174077,0.91693814691558
"133","G0133",0.278383910829092,0.99999999999984,0.691752301105118,0.942510699736762,0.556767821658183
"134","G0134",0.419295213051752,0.99999999999984,0.253430810489912,0.827522366547025,0.506861620979824
"135","G0135",0.931198419796429,0.99999999999984,0.073586959241895,0.661600896093649,0.14717391848379
"136","G0136",0.484955915742981,0.99999999999984,0.579978770218079,0.921588294121922,0.969911831485963
"137","G0137",0.184213511499397,0.99999999999984,0.55709032424291,0.917776481454546,0.368427022998794
"138","G0138",0.296013842311825,0.99999999999984,0.76682532728711,0.961683835229159,0.59202768462365
"139","G0139",0.375015104434213,0.99999999999984,0.188422899473018,0.795051876188197,0.376845798946037
"140","G0140",0.15466406462103,0.99999999999984,0.586701782237548,0.921588294121922,0.30932812924206
"141","G0141",0.977107017538238,0.99999999999984,0.0439326538850605,0.529309082952536,0.087865307770121
"142","G0142",0.221306607426074,0.99999999999984,0.774607854198854,0.963383133819216,0.442613214852147
"143","G0143",0.238067141230282,0.99999999999984,0.36402264287695,0.839949429613044,0.476134282460564
"144","G0144",0.245674642035385,0.99999999999984,0.886091984555923,0.993376664300362,0.49134928407077
"145","G0145",0.921570774397866,0.99999999999984,0.0484898864862457,0.564367076234599,0.0969797729724915
"146","G0146",0.578484177626297,0.99999999999984,0.476849463036296,0.876561512934367,0.953698926072591
"147","G0147",0,0,1,1,0
"148","G0148",0.848925727411874,0.99999999999984,0,0,0
"149","G0149",0.25007749547647,0.99999999999984,0.0229475494822446,0.370121765842656,0.0458950989644893
"150","G0150",0.582157045547238,0.99999999999984,0.380746838995151,0.854380177153963,0.761493677990301
"151","G0151",0.0281380660436219,0.461279771206916,0.881526356983486,0.992709861467889,0.0562761320872438
"152","G0152",0.113060634508897,0.99999999999984,0.333582219627526,0.827522366547025,0.226121269017795
"153","G0153",0.653536407118749,0.99999999999984,0.692674637026822,0.942510699736762,1
"154","G0154",0.00936127180611224,0.170204941929313,0.996579511544269,1,0.0187225436122245
"155","G0155",0.958209917446486,0.99999999999984,0.146756020235085,0.788552829124754,0.29351204047017
"156","G0156",0.751654857927568,0.99999999999984,0.276305720010427,0.827522366547025,0.552611440020855
"157","G0157",0.221352150988841,0.99999999999984,0.358535798183837,0.837700463046347,0.442704301977681
"158","G0158",0.614121039997891,0.99999999999984,0.187290423567415,0.795051876188197,0.37458084713483
"159","G0159",0.573618455166751,0.99999999999984,0.195582761542296,0.795051876188197,0.391165523084593
"160","G0160",0.396111855392163,0.99999999999984,0.763323692528079,0.961471078260388,0.792223710784326
"161","G0161",0.977900725344752,0.99999999999984,0.0512340495282289,0.575663477845268,0.102468099056458
"162","G0162",0.366226485729567,0.99999999999984,0.420042407833221,0.865151388773314,0.732452971459134
"163","G0163",0.293371759533088,0.99999999999984,0.70824536766585,0.94685209580996,0.586743519066176
"164","G0164",0.730611927732396,0.99999999999984,0.548911990721817,0.911677238602534,1
"165","G0165",0.911039188251927,0.99999999999984,0.277702925769395,0.827522366547025,0.55540585153879
"166","G0166",0.168209850430781,0.99999999999984,0.857629627524659,0.977912916219679,0.336419700861563
"167","G0167",0.512895376988535,0.99999999999984,0.66921666170244,0.942510699736762,1
"168","G0168",0.298222512767724,0.99999999999984,0.758555256906183,0.961138922478876,0.596445025535448
"169","G0169",0.476514898813563,0.99999999999984,0.80071822124247,0.969392519664007,0.953029797627126
"170","G0170",0.0456301529934477,0.651859328477825,0.979150463928107,1,0.0912603059868955
"171","G0171",0.842553704817182,0.99999999999984,0.211792644321344,0.806075090776512,0.423585288642688
"172","G0172",0.193846083723214,0.99999999999984,0.759623609135435,0.961138922478876,0.387692167446429
"173","G0173",0.474288771371411,0.99999999999984,0.467720285992252,0.868621936986604,0.935440571984504
"174","G0174",0.208391560798812,0.99999999999984,0.79365641524012,0.967617453609721,0.416783121597625
"175","G0175",0.180093422018697,0.99999999999984,0.69712761642825,0.942510699736762,0.360186844037395
"176","G0176",0.268481345672604,0.99999999999984,0.83862888713159,0.974566535541428,0.536962691345207
"177","G0177",0.997769037022435,0.99999999999984,0.00250906481119617,0.0660280213472677,0.00501812962239234
"178","G0178",0.947283635280422,0.99999999999984,0.181782090807342,0.795051876188197,0.363564181614684
"179","G0179",0.111074031771026,0.99999999999984,0.873373973216611,0.989098497414056,0.222148063542053
"180","G0180",0.619164725777406,0.99999999999984,0.269655443985502,0.827522366547025,0.539310887971004
"181","G0181",0.778904742284706,0.99999999999984,0.235834779718491,0.827522366547025,0.471669559436982
"182","G0182",0.653780103022295,0.99999999999984,0.315553896523324,0.827522366547025,0.631107793046648
"183","G0183",0.954707905270947,0.99999999999984,0.0839751364544106,0.673726653712543,0.167950272908821
"184","G0184",0.775989997280035,0.99999999999984,0.528747077880773,0.899442166076058,1
"185","G0185",0.877062217787065,0.99999999999984,0.395884801624925,0.865106959377495,0.79176960324985
"186","G0186",0.646296713449864,0.99999999999984,0.362293879431294,0.839949429613044,0.724587758862587
"187","G0187",0.34399008309851,0.99999999999984,0.880028369733076,0.992450174363435,0.68798016619702
"188","G0188",0.366196004177528,0.99999999999984,0.823286834271207,0.974303945883086,0.732392008355057
"189","G0189",0.603220256934168,0.99999999999984,0.670080259329846,0.942510699736762,1
"190","G0190",0.276278484926598,0.99999999999984,0.926413749614233,1,0.552556969853197
"191","G0191",3.65794838863565e-09,1.07586717312813e-07,0.999999783581023,1,7.31589677727129e-09
"192","G0192",0.838392367816496,0.99999999999984,0.176809210964708,0.795051876188197,0.353618421929417
"193","G0193",0.904076417793494,0.99999999999984,0.26352901697606,0.827522366547025,0.527058033952119
"194","G0194",0.137723256308868,0.99999999999984,0.452290287671678,0.867964637174077,0.275446512617735
"195","G0195",0.437950787061115,0.99999999999984,0.323630129400807,0.827522366547025,0.647260258801614
"196","G0196",0.191154357029983,0.99999999999984,0.841431502056984,0.974566535541428,0.382308714059967
"197","G0197",0.860340835639133,0.99999999999984,0.27082817543322,0.827522366547025,0.54165635086644
"198","G0198",0.753430289715165,0.99999999999984,0.131006564156019,0.760349512251139,0.262013128312038
"199","G0199",0.655326460282785,0.99999999999984,0.414411455284704,0.865106959377495,0.828822910569407
"200","G0200",0.525321072168189,0.99999999999984,0.363910373014729,0.839949429613044,0.727820746029457
"201","G0201",0.169286841451059,0.99999999999984,0.834007945551299,0.974566535541428,0.338573682902118
"202","G0202",0.770408374417114,0.99999999999984,0.584111033569662,0.921588294121922,1
"203","G0203",0.886877002211055,0.99999999999984,0.379665808133516,0.854380177153963,0.759331616267032
"204","G0204",0.353228698682392,0.99999999999984,0.588260719951031,0.921588294121922,0.706457397364784
"205","G0205",0.903603757666094,0.99999999999984,0.0585547451422097,0.632720807742431,0.117109490284419
"206","G0206",0.244965249368308,0.99999999999984,0.601914912222195,0.927425008679341,0.489930498736616
"207","G0207",0.198301548010594,0.99999999999984,0.85715054807587,0.977912916219679,0.396603096021188
"208","G0208",0.448279398485942,0.99999999999984,0.846298752620237,0.974566535541428,0.896558796971885
"209","G0209",0.945668449800549,0.99999999999984,0.243211817292154,0.827522366547025,0.486423634584308
"210","G0210",2.08381289721338e-05,0.000520953224303344,0.99998894114208,1,4.16762579442675e-05
"211","G0211",0.835467656772601,0.99999999999984,0.460592434603107,0.867964637174077,0.921184869206213
"212","G0212",0.27443207502086,0.99999999999984,0.80661723482472,0.972732344120491,0.54886415004172
"213","G0213",0.193127320229403,0.99999999999984,0.681499481527552,0.942510699736762,0.386254640458807
"214","G0214",0.761145683364843,0.99999999999984,0.403083174053098,0.865106959377495,0.806166348106196
"215","G0215",0.534185668809858,0.99999999999984,0.612629136339744,0.930199410327857,1
"216","G0216",0.882003114356374,0.99999999999984,0.333761415956646,0.827522366547025,0.667522831913292
"217","G0217",0.97664861581607,0.99999999999984,0.0933820235517767,0.707432627386753,0.186764047103553
"218","G0218",0.447898769052045,0.99999999999984,0.846895405908949,0.974566535541428,0.89579753810409
"219","G0219",0.501036957328326,0.99999999999984,0.436456531586839,0.867964637174077,0.872913063173678
"220","G0220",0.590000394322739,0.99999999999984,0.540548016711638,0.908698441062345,1
"221","G0221",0.727113757805439,0.99999999999984,0.520640238114695,0.899442166076058,1
"222","G0222",0.545183241295952,0.99999999999984,0.713869248238474,0.948734305868514,1
"223","G0223",0.8019102036771,0.99999999999984,0.31752714006001,0.827522366547025,0.635054280120021
"224","G0224",0.830473134494128,0.99999999999984,0.332338105778891,0.827522366547025,0.664676211557782
"225","G0225",0.999962280026572,0.99999999999984,0,0,0
"226","G0226",0.679207814015041,0.99999999999984,0.188765559763856,0.795051876188197,0.377531119527712
"227","G0227",0.0058309926833493,0.110018729874515,0.994789552226079,1,0.0116619853666986
"228","G0228",0.685902723436894,0.99999999999984,0.0060587515462579,0.144255989196617,0.0121175030925158
"229","G0229",0.496582596972905,0.99999999999984,0.325071538812446,0.827522366547025,0.650143077624893
"230","G0230",0.476004230235924,0.99999999999984,0.746108030285934,0.961138922478876,0.952008460471849
"231","G0231",0.256057804598552,0.99999999999984,0.868029342571391,0.985277346846073,0.512115609197104
"232","G0232",0.937323063238396,0.99999999999984,0.222799976729999,0.825185098999994,0.445599953459997
"233","G0233",0.993700220966329,0.99999999999984,0.0426695789464371,0.520360718858989,0.0853391578928742
"234","G0234",0.967521071943701,0.99999999999984,0.173980188499764,0.795051876188197,0.347960376999527
"235","G0235",0.964473337688621,0.99999999999984,0.210139690395407,0.805132913392364,0.420279380790814
"236","G0236",0.968774592301299,0.99999999999984,0.0943213656917415,0.707432627386753,0.188642731383483
"237","G0237",0.743853615454666,0.99999999999984,0.524903626463365,0.899442166076058,1
"238","G0238",0.572840378906474,0.99999999999984,0.318423134283169,0.827522366547025,0.636846268566338
"239","G0239",0.819267085290766,0.99999999999984,0.34194255393475,0.827948072481235,0.683885107869501
"240","G0240",0.769758455157788,0.99999999999984,0.0715464298861794,0.661600896093649,0.143092859772359
"241","G0241",0.489404700860578,0.99999999999984,0.624506534101426,0.934890021109919,0.978809401721156
"242","G0242",0.328719198069294,0.99999999999984,0.810342817178298,0.972907440180257,0.657438396138588
"243","G0243",0.968463229645187,0.99999999999984,0.0807143409012381,0.673726653712543,0.161428681802476
"244","G0244",0.24827402802177,0.99999999999984,0.853618034007548,0.977798435289288,0.49654805604354
"245","G0245",0.163594561657886,0.99999999999984,0.921868979683387,1,0.327189123315772
"246","G0246",0.993939803928373,0.99999999999984,0.0379232636910322,0.498990311724107,0.0758465273820643
"247","G0247",0.178498502938876,0.99999999999984,0.286511422722815,0.827522366547025,0.356997005877752
"248","G0248",0.210576101040254,0.99999999999984,0.80387103079863,0.970858732848587,0.421152202080507
"249","G0249",0.989732293320947,0.99999999999984,0.0276286018425479,0.438549235595998,0.0552572036850958
"250","G0250",0.645607920984339,0.99999999999984,0.382297879563053,0.854380177153963,0.764595759126106
"251","G0251",0.202544370413518,0.99999999999984,0.505185906834842,0.891558320572546,0.405088740827035
"252","G0252",0.726733404232613,0.99999999999984,0.451687524112193,0.867964637174077,0.903375048224387
"253","G0253",0.665108657837995,0.99999999999984,0.294831183264365,0.827522366547025,0.589662366528729
"254","G0254",0.411548437421797,0.99999999999984,0.180990009406165,0.795051876188197,0.36198001881233
"255","G0255",0.577230204111734,0.99999999999984,0.411227631270936,0.865106959377495,0.822455262541871
"256","G0256",0.98986429140245,0.99999999999984,0.000674902240009323,0.0249963792596046,0.00134980448001865
