gene,p_value,t_value,df
G0463,0.8314933135822049,0.2127965506720882,5663.007166152247
G0464,0.9433205381388707,0.07109987503567113,6261.938206998183
G0465,0.8899618166359091,0.1383575882721168,6960.373799022353
G0466,0.9731016871551725,0.033719318334986745,9435.647285702838
G0467,0.8865295366413046,0.14270047191872234,10294.785504360532
G0468,0.8961840898047038,-0.13048851222703023,6328.4455876404245
G0469,0.8528813267479045,0.18544838515155773,9483.124711756955
G0470,0.9600655470638411,0.05007291082571667,7934.43850380287
G0471,0.9291555256386361,0.08891069241691049,6744.756989234209
G0472,0.9277839615249928,0.09063598855271872,8535.880191144524
G0473,0.9958322399287294,0.005223705008859656,7744.12290615838
G0474,0.8559962453564451,0.18147982761797143,6966.228186770413
G0475,0.8856372940912469,0.1438322750497627,6619.864461915252
G0476,0.7894732165935956,0.2670016770003735,10297.437525688412
G0477,0.9564432794580973,0.05461880343475587,9730.503565417466
G0478,0.7227971519549521,0.3547360229261095,7640.4286131617355
G0479,0.8341103761575566,0.20943813874333692,10271.061453202152
G0480,0.9942998231770854,0.007144445678089572,6549.7222428419545
G0481,0.8062531636330199,-0.24527284424238593,6301.646278963269
G0482,0.8784310352128506,0.1529627828888152,9049.31448201408
G0483,0.9562837992166244,-0.05481938586343932,7587.657911325604
G0484,0.8346427817611506,0.208756282790249,9931.58563245893
G0485,0.9902699324181836,0.012195496817518057,8393.575950685177
G0486,0.9495949967447033,0.06321699097755355,9857.58036346683
G0487,0.794436170633952,0.2605621290768787,8982.086365965279
G0488,0.9449689792424867,0.06902764532522089,10110.6268456854
G0489,0.7948966778047684,0.25996530126922773,8718.518110990908
G0490,0.9947949344812461,-0.006523823062019573,8381.721188962092
G0491,0.9373442072852143,0.07861065546518163,8298.486517257481
G0492,0.8217850017268322,0.22525554671264728,10178.44410142533
G0493,0.983829327966002,-0.020269100178867176,6493.440368487065
G0494,0.8545131202076637,0.18336738442529038,11081.328461999414
G0495,0.8936581239516277,0.13368329009423957,5269.599084107051
G0496,0.9066880438464175,0.11722162565218341,6514.55638262013
G0497,0.8814227769843075,-0.14917091642225058,7504.2263661513625
G0498,0.9989176081979436,-0.0013566211407166442,7747.228910344243
G0499,0.8818323719182395,-0.14865198893348514,7267.278038838382
G0500,0.9129314940640398,0.10934522011082026,7799.720579644966
G0501,0.9128774857306476,-0.10941349745237594,7424.069531039323
G0502,0.9579695091574294,0.052703415040647114,8153.32259386816
G0503,0.9599724370201594,-0.050189983700831,6943.289578753471
G0504,0.8813112474104172,0.1493122006651389,7605.399422263325
G0505,0.983540916153141,0.02063035061517407,10640.34363129249
G0506,0.9213249386757962,0.0987678633979845,8410.825624727346
G0507,0.8525400503476199,-0.18588417238529317,8461.242633213005
G0508,0.8275693586332245,0.2178263814269464,8942.534509146495
G0509,0.9240458312931601,0.09534179852669285,7678.6510921555355
G0510,0.9888948062641785,-0.013919027271121565,12361.075917338763
G0511,0.9630579716910928,0.04631763434242883,10421.538945098735
G0512,0.8688624471279793,0.1651080426959642,9523.380975364425
G0513,0.9142695119646982,0.10765999605220396,5256.976777360385
G0514,0.8505297440838231,0.18844729383961129,10291.907547925794
G0515,0.684919101962417,0.4057741455469051,8233.06437110933
G0516,0.9981512142191731,0.0023171793418710505,8529.943162098189
G0517,0.9733224688036723,-0.03344284636657415,6502.133151957261
G0518,0.8751331967772193,-0.15714920012367,5346.813151334551
G0519,0.9851234806724107,0.01864664487548311,7613.569335055875
G0520,0.0,-103.08346882115652,16287.729464665108
G0521,0.7740070626721929,0.28714751552705964,7735.255826248435
G0522,0.9218779876007384,0.09807151073296391,7931.978017297062
G0523,0.9489103613351197,0.06407794715060751,5821.740031446422
G0524,0.798996633554343,0.25465376064616346,8582.909014766932
G0525,0.9524367886502279,-0.05964911330569618,7063.492263262468
G0526,0.9737906241670053,0.03285546213159091,8466.377798785777
G0527,0.8958484743712354,-0.1309131714148825,5878.991638252077
G0528,0.9894027710118685,0.013282518264969756,7053.5698006686125
G0529,0.8346985028280827,0.2086825330516619,17517.726928300814
G0530,0.8299937604219649,0.21471479008133204,10758.076754137199
G0531,0.9078018373045751,0.11581645798890994,6070.83430955366
G0532,0.9146889276042367,0.10712967596085972,7612.698685687411
G0533,0.9126778181565107,-0.1096643627188449,9763.376939849959
G0534,0.9554358595237467,-0.055883380266133,9718.609415683888
G0535,0.9454555733594177,0.06841729111063138,6465.720367260441
G0536,0.8947609054376631,0.13228730981009898,6893.310385396051
G0537,0.8795306372945151,0.1515712196337336,5556.217538854535
G0538,0.8639257510768246,-0.17138338813050022,10094.532904680083
G0539,0.9987238437164832,0.0015994789958837681,7459.8169751395235
G0540,0.946630059461038,0.06694115773047182,8850.315497608946
G0541,0.8534525873090817,0.18472050171224733,8666.04811336027
G0542,0.9647657653639012,-0.04417533183001251,7873.987207110249
G0543,0.902687333593305,0.12227139394615852,7566.16403167461
G0544,0.8303650981150352,0.21423939019023092,9258.58025128073
G0545,0.7782330777428774,0.2816309506628963,8866.419861846212
G0546,0.9474998601674771,0.06584884671271574,7772.157740436394
G0547,0.8640715159112893,0.17119826303430416,9508.979977874924
G0548,0.9037542349279792,-0.1209244017579384,7316.123101851687
G0549,0.9665465832181772,0.04194108045948004,9146.162524603631
G0550,0.968335363047246,0.03969755911644398,7104.98146499812
G0551,0.9043184527488644,0.12021131127401327,8960.624214902784
G0552,0.9832641965662097,0.020977432681980143,7768.570611146218
G0553,0.8710304448003474,0.16235582664343334,6847.7959654242095
G0554,0.9497914744195535,0.06297127606971055,6001.300372211505
G0555,0.8959684703972046,0.13075969445997057,8589.77503385894
G0556,0.960996869988249,0.04890430219358901,7457.168718926669
G0557,0.9755965219685725,0.030590834696311974,9106.343699484722
G0558,0.9468084836667592,0.06671760132684615,6798.030571155842
G0559,0.8440544117215005,0.19671664406395079,7796.847411625344
G0560,0.9820094946260187,0.022550311239643323,8736.273155621111
G0561,0.907998822024785,0.11556677468321855,7931.347157648927
G0562,0.7512188090648488,0.3170432136344039,8276.800662131776
G0563,0.8457088131804098,0.1946026791333889,8222.565473349605
G0564,0.9495319127882145,0.06329697973783978,6686.432359430399
G0565,0.8005463826212469,0.25264907173564477,7443.2493596656905
G0566,0.9153288438327667,0.10632223170084246,9916.607179135832
G0567,0.8766806486033072,0.15518364969416792,7618.96907479246
G0568,0.9096313661504929,0.11350718151879431,7867.104177885341
G0569,0.9941510272147784,-0.0073309520929651815,6404.893790048417
G0570,0.9707088526305361,-0.03671978227633411,17562.761722347757
G0571,0.9318759553415519,-0.08548775412006596,7361.774887365662
G0572,0.8422957453682347,0.19896740326006107,5391.746494925056
G0573,0.8733068195682461,0.15946525415752805,7175.124821376687
G0574,0.8806633669019259,0.15013332034399554,7695.020238817029
G0575,0.9902608039358252,-0.01220706011495127,6294.701761162255
G0576,0.8904640607929522,0.13771930520780834,15409.748464963865
G0577,0.8698659221727219,-0.16383476566119676,7044.9430727939525
G0578,0.8969181298323778,0.1295614197958581,5542.478564421533
G0579,0.6676544998147746,0.4293830278922977,9253.54486341137
G0580,0.8689936073425171,0.16494391191805707,6085.6852598938995
G0581,0.9518730891590579,-0.06035633218873106,9632.831969311583
G0582,0.9017945355285846,0.12340002392363605,5908.301371151872
G0583,0.9304712875604721,-0.08725406846936896,10128.94101775556
G0584,0.9912242557798974,-0.01099951171099532,5231.928443498984
G0585,0.9421399285859091,-0.07258339156468754,6352.40127769622
G0586,0.67562475853597,0.41845390314703756,9483.511168567635
G0587,0.8591367780032417,0.17748107356865156,5753.522528978681
G0588,0.903469845631331,0.12128318523234896,7841.208711726355
G0589,0.9762826357248375,0.029730765306566174,6897.727752491788
G0590,0.9346931340437414,-0.08194292245020356,15890.625182551816
G0591,0.8616466666427014,-0.17428684092121494,5324.347799048612
G0592,0.9871199998018874,-0.016144137286103682,5384.154445074154
G0593,0.865588151778796,0.16927150455280593,6762.067073588917
G0594,0.816825722598636,0.2316358710695665,9714.859469061626
G0595,0.7973360492675572,0.2568039511423557,8909.910153257251
G0596,0.9183253839036405,0.1025474640899563,6339.492958063623
G0597,0.7870295818909314,0.27017908117754386,7856.318098020082
G0598,0.8924484509475419,-0.1352106155801751,8787.598247184153
G0599,0.726403146076315,0.34992587448649826,8357.162991466092
G0600,0.9135873146082565,0.10852032275094632,5000.428286273362
G0601,0.8864283825939081,0.142828794136309,9634.375273373147
G0602,0.8967904312566504,0.12972075147871298,8505.97659952733
G0603,0.9236198472950512,-0.0958795920646615,5271.916928795363
G0604,0.9412327105416765,0.07372271620412083,8737.93033120899
G0605,0.8413088860342859,0.20022656720062892,7408.485849357875
G0606,0.7560828579784684,0.3106459389336336,4957.894345096153
G0607,0.7822159536865141,0.2764426774285135,7257.152462345222
G0608,0.8722825438603432,0.16076318674813556,12379.851519232967
G0609,0.7426568060113912,0.32835053738681674,6760.607940592617
G0610,0.8880866200948723,0.14073025249531615,7928.235932267526
G0611,0.9818124306800222,0.022797305109813988,9616.29620349022
G0612,0.9273583410501811,0.09117013402023197,19522.883641776534
G0613,0.9651904484739453,-0.04364223105315955,10129.222812308984
G0614,0.9047646833205365,0.11965111023976852,4664.404434247566
G0615,0.9124612227906617,0.10993732182469244,10311.467123650164
G0616,0.9983088605139774,-0.002119606263799802,7004.476913179789
G0617,0.9490177493007301,0.06394272127779281,6677.015170992275
G0618,0.96775081031485,0.04043083308318141,6950.6311673223845
G0619,0.8919208800156464,0.13587978870960002,5989.368923437194
G0620,0.9477971605757076,0.0654752198623167,8582.942523812946
G0621,0.9179053730630407,0.10307493172278345,11038.296550813262
G0622,0.918864801563942,-0.10186658078074642,9179.408162770338
G0623,0.9231302456367496,-0.09649612700549036,5231.992369645049
G0624,0.8624445088658232,0.17327007529936433,6537.20230066269
G0625,0.8802744997564578,0.15062639191760965,7485.4262213842885
G0626,0.9053868250255497,0.11886394188515204,6495.5240801203645
G0627,0.9737968009389919,-0.03284768217751588,8774.62820107309
G0628,0.9648261518414851,0.044099237343491034,10344.963920999942
G0629,0.9102539745581977,0.11272128007255677,9254.511310264617
G0630,0.941679348716838,0.07316150186999607,8373.72482636364
G0631,0.9404496490973473,0.07470807638332963,5601.968244338589
G0632,0.916053068470652,0.10540975082146149,8848.375394260842
G0633,0.9838171898902444,0.020284195845737533,7681.8884038292645
G0634,0.9631283914166087,0.04622983367314332,6954.544676091439
G0635,0.9415761253269688,0.07329152700555,7361.262990262969
G0636,0.7838099479697169,0.2743696682230012,6030.528657747212
G0637,0.7847316074512438,-0.2731662219885469,9151.9645735451
G0638,0.8899222892958241,0.1384068070404152,8265.283027720654
G0639,0.8046435012537532,0.2473480005878148,11068.429957756185
G0640,0.8118664019922777,0.23802839251104127,6654.009806865199
G0641,0.948153374793288,0.06502804498754926,7628.32164287393
G0642,0.8405251872705115,-0.20122709202990782,9793.655573862201
G0643,0.9203042184906971,0.1000525410973802,12491.770312635092
G0644,0.8249692465379987,0.22116702072698452,6582.931427138207
G0645,0.7979440489552054,0.25601548700036375,10185.438667846814
G0646,0.9608319270217403,0.04911090583526371,9665.5451542221
G0647,0.9134512207172645,-0.10869059414897683,6571.8230982613095
G0648,0.9967426273129523,-0.004082629099680298,9581.874780609336
G0649,0.9899599512568416,0.012584026017040464,8767.08561269569
G0650,0.9537995048847911,0.057937783372611726,8783.027560837876
G0651,0.9404684001907628,0.0746835437399549,7866.863218897897
G0652,0.9186373064277107,0.10215606993964499,4541.438590887386
G0653,0.8635336159937776,0.17188400004835674,7111.863339229769
G0654,0.8891366282041047,0.13940190533369584,6912.035039589416
G0655,0.9367330901047644,0.07937957532152251,6684.317450879904
G0656,0.9051950153778994,0.11910608471030013,6456.974329638388
G0657,0.8437720890002809,0.19707666150432884,8817.501939075793
G0658,0.8909044814599663,0.13716384955134125,8637.89426413363
G0659,0.919325316167545,0.10128878926629745,4951.755339813449
G0660,0.9614118927970918,0.048384115752162005,5444.99902560671
G0661,0.9920170237065795,0.010005618822922405,9101.932210462277
G0662,0.9585967834008802,-0.05191647890293771,6734.872602418547
G0663,0.9791771685047441,-0.02610180585010482,5047.633980559092
G0664,0.8992845958738334,0.12657059838136056,5880.802887022931
G0665,0.8769761787748382,-0.154808546125327,7959.595874114699
G0666,0.8274815226201335,0.217940398432627,7445.603588316984
G0667,0.8667644669770744,0.16777524518645928,7765.237957093069
G0668,0.9663791033344988,0.04215109736269187,9821.746304608123
G0669,0.8842319397088798,0.1456120173666391,6890.654243534735
G0670,0.9060625968876073,0.11801140238541778,5964.661885823239
G0671,0.9665647601138192,0.04191881651933271,6227.009652455638
G0672,0.814288680013389,0.2349057999920948,7039.5909611142515
G0673,0.7567672508706682,0.30974703261978587,4637.411326689123
G0674,0.8553709978824438,0.18227820156506308,5603.924318211136
G0675,0.921447828550912,0.09861378593068824,6804.404996675631
G0676,0.9178331817843455,-0.10316751130835597,6552.229092723964
G0677,0.9811595322261546,0.023616194787323082,6056.165000219041
G0678,0.9631746310650311,0.046171661371585224,7671.859987234512
G0679,0.867891082119133,0.16634106473890534,13287.39168704503
G0680,0.9342790100517693,0.08246414599156525,11946.909174315948
G0681,0.9587244301824953,0.051756290217073876,6686.660836064223
G0682,0.8252702968643257,0.22077938908992012,7408.259595414165
G0683,0.9523513818486113,0.05975593748664489,8765.510761315394
G0684,0.7237058035125474,0.35352135573774585,9108.208687263379
G0685,0.956789045645603,0.05418442158417556,13306.720137267315
G0686,0.9119559359259006,0.11057562877564293,7247.90211256684
G0687,0.9923946397217289,0.00953231742775898,8908.50573801251
G0688,0.866847446174833,0.1676705158537049,6844.719962463711
G0689,0.0,-116.29453630232749,20576.490132407045
G0690,0.9427860045374123,0.07177068740444273,8949.014135358924
G0691,0.9618808695062313,0.04779460974160944,10185.533429892654
G0692,0.9318971531145115,-0.08546393214662232,3731.818500917119
G0693,0.9345426019574992,0.08213348419175814,8075.942115481281
G0694,0.8038737041297426,0.248345107587468,8090.544362778894
G0695,0.8706396089093658,0.1628509131181586,8685.74000835058
G0696,0.946785880814089,-0.06674574450371006,7563.398339757388
G0697,0.9452267300068591,-0.06870422229333151,8211.881575203419
G0698,0.8829808220618633,-0.14719590682276057,8649.320646202486
G0699,0.9171030817279764,0.10408603605078562,10387.662220052938
G0700,0.9370871588481975,0.0789333960658147,10130.79612432198
G0701,0.872382107111215,0.16064105077314267,5420.467434296797
G0702,0.9377737116520273,0.07807236941357197,4842.596029114868
G0703,0.972981930894506,-0.03386987791381641,6643.210214291289
G0704,0.9590709520905416,-0.05132124740407653,7245.840045904524
G0705,0.8854190052332322,0.14410765462975292,8191.60712831698
G0706,0.963850978468801,0.045322922745810956,8521.682321896265
G0707,0.9517017639355339,0.060571733561534814,8187.332281247897
G0708,0.696659362057169,0.38984664083808546,8823.565671675215
G0709,0.9920655572258497,0.009944912135976638,6232.730284733935
G0710,0.9746568926318455,0.031769253767402236,7671.642065771144
G0711,0.9032456216016045,0.12156705574292918,6573.217450394959
G0712,0.9824029266130092,-0.022057223274216553,7126.008746412192
G0713,0.9413293587897613,0.07360154842671403,7667.9627250151
G0714,0.7659388702574836,0.29770458319304677,6048.103538559446
G0715,0.74291269659379,0.3280117986278387,6898.289090427662
G0716,0.9232647381437893,0.09632506224232047,8279.626528590408
G0717,0.9302001054913032,0.0875953940426499,9519.941026858512
G0718,0.9786886754787212,-0.026713763261606516,8329.813999610833
G0719,0.8822447607398041,-0.14812933612208795,7351.082044896355
G0720,0.9994313502697401,0.000712717132800587,8765.805136197549
G0721,0.9432968107709865,0.07112865625075274,9814.609155775683
G0722,0.9187598592314248,0.10199956738216139,7199.002718547001
G0723,0.9838243411195104,0.020275146786346794,8804.817160643177
G0724,0.8969269598808984,-0.1295514664689778,4606.482191988073
G0725,0.8020843237272728,0.25065821960562606,8642.854709163192
G0726,0.9916746127534986,0.010435035140919525,5014.764870973122
G0727,0.9162538222353203,-0.10515762360101595,6833.06392777407
G0728,0.7603329913601149,0.3050534472965632,8414.015597426183
G0729,0.9122045578852154,0.11026187258313414,7726.238719271554
G0730,0.8384978540130459,-0.20382111143389675,9096.408862907138
G0731,0.9890794822955165,-0.013687688403280843,8113.588966959835
G0732,0.9341361795461876,0.08264525355393906,6455.4172205583645
G0733,0.970470678087954,0.03701895002371247,9449.956776117646
G0734,0.9844175711755556,-0.019531542277090298,7849.277845193293
G0735,0.9911523094330608,-0.01108943434320674,10215.943549426942
G0736,0.8401580100279002,-0.20170184581683412,5009.006620110081
G0737,0.9727201472135283,0.034198119820850484,6954.884096352418
G0738,0.7396911935388069,0.3322755067491702,6991.903328424461
G0739,0.9304243709312372,0.08731341044338814,8846.439596305047
G0740,0.8799237191458549,0.15107017862449215,9061.804338127502
G0741,0.8964150198043286,0.130195644312396,7749.473475880344
G0742,0.9664439800505016,0.042069984530671664,7833.471201287005
G0743,0.8124670713236652,0.23725141125366486,9140.423095835153
G0744,0.9596078275050646,-0.05064680598608072,11726.248371677368
G0745,0.9801478717982188,-0.02488427020314801,8304.481047482774
G0746,0.9909616911543468,-0.011328374389844489,9704.703197455667
G0747,0.908490896457979,0.1149464799401722,6883.026025433848
G0748,0.9588925645013253,-0.05154470729874768,9474.691980607447
G0749,0.873818401167415,0.1588147084536608,9057.037181459787
G0750,0.9637560278312933,0.04544208816160614,8296.129882039033
G0751,0.8854399796926671,0.144081937228405,6893.331937075292
G0752,0.9845615423547245,-0.01935086298535617,11571.263897025496
G0753,0.8587175396685414,0.17801361014339534,6864.702075793264
G0754,0.9978035777962322,-0.0027529232222647582,6104.181003743611
G0755,0.9697768576608425,0.03788932411580758,8109.715621812856
G0756,0.8936464716985806,0.1336950177824075,9866.653206695923
G0757,0.7766882586078605,0.28364410143548596,11463.887355393763
G0758,0.8578220548148567,0.17915580310706375,5426.437011543837
G0759,0.97937962981803,0.025847485071584936,8021.661090194279
G0760,0.8528725340642711,0.1854601992955621,8473.354184921698
G0761,0.8331119174706969,0.21071763019848624,9982.56452389691
G0762,0.967672151854277,-0.04052916098821005,9062.14648817624
G0763,0.8802144637180658,0.15070148661994326,9314.589843812188
G0764,0.986657319430992,0.016723880040843842,7885.015624590521
G0765,0.8157633819547752,0.23300451833173258,8694.658322924162
G0766,0.9963434265436961,0.004583023857966506,6637.8762766846285
G0767,0.8939518769453221,0.13330933806139691,8558.70465191091
G0768,0.9469406667515523,0.0665510673184064,8502.113844468478
G0769,0.9915008405535575,-0.010652618701723729,8861.54651508764
G0770,0.9895507358061642,0.013097115560041289,6171.342380965178
G0771,0.7841328440490609,0.2739471554788625,7433.442308083043
G0772,0.9556028123166556,0.0556742475310212,7429.042194086843
G0773,0.827461478126343,0.21796441017429577,9591.35987719923
G0774,0.8801616789181612,-0.15077033371616042,6348.664872807649
G0775,0.9920929148590831,-0.009910653304085828,5769.2058386118
G0776,0.9512214546193904,0.061175816254265006,5397.159630814818
G0777,0.9864288309274434,0.017010430074620397,6331.805137518169
G0778,0.9840976518750448,0.01993265636837241,7132.162345829987
G0779,0.9544343423402495,0.05714103175799753,7656.048028593841
G0780,0.9940623930919033,-0.007441960248079191,9081.172742422052
G0781,0.845739534901023,0.1945672177922893,5089.33774524755
G0782,0.9246788931083103,0.09454514235960934,6842.095865812681
G0783,0.9944589515318258,0.006944870971933784,12334.329504442674
G0784,0.8592677261494548,0.177312334556661,7700.590408684066
G0785,0.9762347496788748,0.02979036992427885,11642.218982878501
G0786,0.7322840777353701,0.3420984127342813,9921.805931880392
G0787,0.8054178541351389,0.24634682199694397,12373.482719308015
G0788,0.8308970671745017,-0.21355607866967136,11415.297870912098
G0789,0.9401406986901286,0.07509531965330138,8221.759495419017
G0790,0.881636524769728,0.14889971152073095,7993.922665430822
G0791,0.857567258090592,0.17947672108422896,9411.457401048463
G0792,0.9074598489919246,-0.11624641238859346,8996.248043489204
G0793,0.9460875715211299,0.06762351205782871,6053.827478356546
G0794,0.8391659995166527,0.20296583208057525,9690.788764521374
G0795,0.8124870743736106,0.23723030597245565,5430.973282005445
G0796,0.8634148335374172,0.17203792595872897,4888.921902016335
G0797,0.9930674816552936,0.00868894287475631,10329.743860115574
G0798,0.879717960505352,0.15133431026856486,5125.882943617084
G0799,0.8699621936392328,0.16370986496279663,12520.28185701041
G0800,0.789870486382553,0.26648446470887815,12590.237266888691
G0801,0.8091442621105318,0.24154097107307,5898.462677345871
G0802,0.7542390337584934,0.313065106898391,8332.214521830556
G0803,0.8967090457186435,0.12982553892268053,5690.056267080692
G0804,0.8488422561688831,0.19060199105420533,8017.168931819588
G0805,0.8465944106650938,0.1934717579659066,8037.801747341606
G0806,0.8382524706831076,0.20413765580386758,6349.98090795151
G0807,0.838290089018795,0.20408827045797878,7457.783282455248
G0808,0.9372204490570106,-0.07876679748443306,6748.503961858752
G0809,0.906692435848321,0.11721450125328019,9974.175228809458
G0810,0.7339385621224488,-0.33989943789957444,11327.395525696014
G0811,0.8199555577025124,0.22761199664575787,6070.768054103195
G0812,0.9285647304651197,0.08965306983642382,9865.439321644637
G0813,0.9691508465544669,0.03867491066616615,6080.151694868709
G0814,0.8386269333223115,-0.20365728617459755,7386.653219849218
G0815,0.9449027352032373,0.06911168205670595,6864.973634539351
G0816,0.9346563513044841,0.0819906654002768,7408.514826687839
G0817,0.8519681004875779,-0.1866132558586008,8953.72072391958
G0818,0.9752251369465672,-0.031056727173880066,7402.781779658688
G0819,0.7782796543141248,0.28156950810759074,9660.667291049085
G0820,0.9876645122845553,0.015461375137824631,7462.850746435703
G0821,0.8606615972003251,0.1755373078773949,8587.33027161351
G0822,0.8567172962601204,0.18056240771707194,5871.95376110003
G0823,0.9244454825695478,0.09483908813218063,6682.243137707046
G0824,0.8189577189926891,0.2288915661321748,10348.143641719193
G0825,0.913985658633542,0.10801610059136695,7914.307865611068
G0826,0.9175969790821616,0.1034637693732298,9993.448947948858
G0827,0.9278322660413856,0.09057581176585847,6940.540511778061
G0828,0.9947987448817235,0.006519010181250234,10351.908653748698
G0829,0.8652648924663575,0.16968228201746013,7028.244822290491
G0830,0.9877725130866488,0.015325980311629859,7692.305484297771
G0831,0.7953167318985286,0.25942197768877184,7566.455054193431
G0832,0.925097793746098,0.09401731059889173,7887.774559534795
G0833,0.8239698363292076,0.22245080520726007,6611.9744890353295
G0834,0.8720600655702402,0.16105180406182368,4357.362278369919
G0835,0.9218305488622094,0.09813130996436659,7794.973840976051
G0836,0.6941476431696134,0.39324331778672544,10659.18258848449
G0837,0.979067278337532,-0.02623906509277596,8428.62055087834
G0838,0.8107392471549324,0.2394782588540823,10920.858580453369
G0839,0.9898960116602262,-0.012664220616997197,7709.872071245467
G0840,0.9136589484418507,0.10842639395283789,14666.417836262295
G0841,0.7350621175860654,0.3384082542925722,10825.268728284549
G0842,0.9196244761378967,-0.10090984659057275,8258.568388149197
G0843,0.9379676570906275,0.07782837160599106,5056.359021669779
G0844,0.8908730437170334,0.13720477073221232,6731.062957894668
G0845,0.7854351617696256,0.2722526754151429,7575.271973735454
G0846,0.9487415205465186,0.06428965512497334,6657.685036148199
G0847,0.8316666019635894,0.2125709491958491,8719.08223245954
G0848,0.9759411412804166,-0.030158828456704322,7944.468014372377
G0849,0.9591723004893542,0.051194205895913704,6675.667055996283
G0850,0.7876346799420693,0.26938972484025425,11371.879357525833
G0851,0.8359688556935494,0.20705959131558224,7615.332660516654
G0852,0.8676195352012155,0.16668670041425176,11368.089138755186
G0853,0.9314272506635886,0.08605343463303353,5203.82381058144
G0854,0.9007063085849119,0.12477431077123516,6142.321903969286
G0855,0.8881544278123064,0.1406433667447144,10335.411765471987
G0856,0.9797043264352159,0.02544049872222357,7068.013367672962
G0857,0.7936966427363212,0.26152130163432324,8803.238558172196
G0858,0.9720379072236485,-0.035053782724452184,6647.778988226763
G0859,0.9711875872229119,0.036119660423945966,11239.843938911716
G0860,0.8514766249348098,0.18723962475348563,9823.61041869922
G0861,0.935669838261231,-0.08071588467036099,8350.252257985201
G0862,0.9413941407183295,-0.07352034049763341,7061.883798378175
G0863,0.9101793632278399,0.11281683056851528,6310.357641344942
G0864,0.8649686881543746,0.1700573105851837,9496.459715255034
G0865,0.9641867496510121,0.044901641536291045,8610.360114479996
G0866,0.9367486860471335,0.07935861748208153,12188.5723629082
G0867,0.9803282269182418,0.0246579956592603,10525.712337754852
G0868,0.9072442838390116,-0.11651831776096891,9305.791086778454
G0869,0.8457857219317324,0.19450536110489186,7153.095125840338
G0870,0.9831158321174502,0.02116337875281365,8363.427937729872
G0871,0.9881241089091961,-0.014885302131147535,7018.615713973045
G0872,0.0,100.5681878065987,16992.128714386596
G0873,0.9548731013121976,0.05659001613914087,8607.201459194112
G0874,0.9507787794158724,-0.06173140637269714,6016.681381474105
G0875,0.9192631806583624,0.10136462787705294,9382.401226271217
G0876,0.9331389137758768,-0.083898823380593,8237.445516325542
G0877,0.9026582280762114,-0.12230824183794926,7395.77311903105
G0878,0.9120245316144047,0.11048933180519709,6882.482362983406
G0879,0.7955543048036422,0.2591115014743487,10470.10767702109
G0880,0.929816107494212,0.08807899598388166,7954.384580056375
G0881,0.9171871100487656,0.10398057970644245,8873.66099263421
G0882,0.8345461712466751,0.20888019090046667,9663.046718885944
G0883,0.8176299141178229,0.23060445652330305,6040.840414150261
G0884,0.849405990460808,0.18988342867994204,6991.731209113046
G0885,0.8905850103457909,0.1375703799826291,5490.914950455369
G0886,0.8817860008045337,0.14871246304727953,5477.554891311259
G0887,0.966108607173819,0.042491058681841554,6202.441483518758
G0888,0.9776333885812987,0.02803693597882654,8032.372397925581
G0889,0.7405308701743125,0.3311626983551051,7480.694345801538
G0890,0.9639675120927118,0.04517712918346151,6498.052903690268
G0891,0.9050920456305418,-0.11923666525315842,5721.070336942072
G0892,0.9897761475264641,0.012814475600244615,7519.78086743555
G0893,0.8905155535809028,0.13765700359576136,6840.36654455627
G0894,0.9162112591816882,-0.1052099406419994,10363.21522526233
G0895,0.8678706787357671,0.1663669849122834,13322.522573672559
G0896,0.8511850519292645,0.18761405221163469,6515.462068862791
G0897,0.8496545703036389,-0.18956333935344247,11826.671374018732
G0898,0.9656371671263302,-0.043081806272932864,10181.591244594734
G0899,0.9579183033760876,-0.052767925533038475,7094.0037558507565
G0900,0.9111645644237958,0.1115731419444349,8306.525558407744
G0901,0.911433664164405,0.11123498948307582,6102.75730363248
G0902,0.8553803411793739,0.1822632934156993,8718.670510513413
G0903,0.7620836498743058,0.3027564025897974,7736.87404216149
G0904,0.773497545406856,-0.2878118648800696,8782.898488920417
G0905,0.9366535416819484,0.07947930064029035,7409.113920049143
G0906,0.9354353751468878,0.0810104608872507,9307.05855656209
G0907,0.0,66.84769480025741,12539.10598535702
G0908,0.9868997474267485,-0.01642025465591841,5229.635436486267
G0909,0.8464785478564589,0.19362008006053136,7600.8224691172745
G0910,0.7829229797782993,0.2755243696581992,5946.075135717324
G0911,0.974092118476658,0.03247732437009852,9009.03806787882
G0912,0.8630481571114266,0.17250012752763372,9196.236038004048
G0913,0.7687822173505308,0.2939801774027786,6655.882288926261
G0914,0.7619293248749646,0.3029576040939839,8809.027219487984
G0915,0.9867210447457051,-0.01664408800900033,6742.376985484781
G0916,0.8329005798390587,0.21099095335939327,6879.543569870721
G0917,0.9530632050816581,0.05886249602216601,7467.538666355098
G0918,0.9912133336938675,0.011013020429522125,7987.517618519945
G0919,0.9598354595041234,0.05036213076445308,6110.158514421775
G0920,0.9187544757950654,0.10200577394747343,8579.737054722413
G0921,0.9782644202034725,0.02724563149243714,9066.065892506313
G0922,0.9890266548011608,-0.013753854714433602,9233.439839803304
G0923,0.9872891422568641,0.015931835933343547,8579.873030290508
G0924,0.9757033432444691,0.03045707428072817,7448.575496629996
G0925,0.7530072390387568,0.3146885997842406,7184.545744690059
G0926,0.8619716334194312,0.17387049310536554,8015.141844674185
G0927,0.9532989299830552,0.058566067123091835,9823.773737714646
