gene,p_value,t_value,df
G0911,0.5401484973565336,-0.6128548512410793,790.8968562087259
G0912,0.7902199984891936,-0.2661573507271135,537.9952414488561
G0913,0.002333526035880107,-3.0565636474218305,630.8654987095842
G0914,0.7341159565070132,-0.33976195682474325,890.070124468886
G0915,0.736915480042545,-0.3360700218799041,723.6777693772542
G0916,0.7014076973097196,-0.3836049044589583,597.7744429304743
G0917,0.01946287343162645,2.3391563859645528,1446.2498902631269
G0918,0.5947685691895979,-0.5321451793797476,825.8832638948221
G0919,0.6278369757363227,-0.4850106483500058,631.5555079049848
G0920,0.567132064683737,-0.5725683711500966,659.6767423883771
G0921,0.7432250954183663,-0.3277475724784865,559.6729183041538
G0922,0.7528606397923077,-0.31505591129525956,464.6483251374173
G0923,0.7963843115352578,-0.25815519816468036,546.5544594609397
G0924,0.8921671834337468,-0.13563769241794163,458.89627360546973
G0925,0.7375056453094189,-0.3352689685696558,842.6655702265768
G0926,0.7549467341134426,-0.3122355446731477,763.8512334962262
G0927,0.5346854248504245,-0.6211172324665282,868.7223700727618
G0928,0.55745176956682,-0.5869184809249441,685.2389731882173
G0929,0.5790993649877008,-0.5550240333113239,561.2087818983433
G0930,0.5101307595134066,0.6588189442406783,1277.5440371216464
G0931,0.7504115755652085,-0.3182675463605479,512.7915590007244
G0932,0.48493760884229253,-0.6988921276235766,510.6819930599865
G0933,0.23156644161487994,-1.198672404550767,311.50592568370723
G0934,0.7104865222941854,-0.3713755144219176,611.3732526320689
G0935,0.6780959298102756,-0.41519853167147885,896.4150334498215
G0936,0.7103850044337685,-0.3718096426124046,224.67538473322134
G0937,0.6371126919470873,-0.4720021493696514,549.3145359294874
G0938,0.768005201160068,-0.2950906447149454,760.264174330389
G0939,0.6979914156005238,-0.3881520254245062,940.0428366185288
G0940,0.528446823429686,-0.630758809852998,579.7054298281645
G0941,0.812565890787438,-0.23719503564005215,804.2822969605463
G0942,0.0,13.867173994626025,5760.149522923321
G0943,0.8115584279086951,-0.23859329618177694,355.52726308945176
G0944,0.6153950475169316,-0.5026845793003617,529.5253366637746
G0945,0.7095236826265361,-0.3728510198513702,298.79114657652656
G0946,0.7681999278621632,-0.29482569993067714,839.4641285965763
G0947,0.8441020710973346,-0.1967286202652562,643.0473965804811
G0948,0.7297371568031603,-0.3456165387383338,684.1610497756766
G0949,0.41504914774084267,-0.8154853003646538,762.737760811257
G0950,0.02149269370566831,2.300870074071024,2185.6871291443263
G0951,0.5845868873543318,-0.5469385488247627,735.3257835135483
G0952,3.199786527741111e-05,4.1677927398624535,2110.077667992483
G0953,0.8443839863589289,-0.1963710029788118,621.4700607549416
G0954,0.5159642546813656,-0.6499976306782281,551.8055210278249
G0955,0.5629320174223116,-0.578877714568305,500.6644957634565
G0956,0.5422157109844563,-0.6096894580710399,934.7394676148463
G0957,0.6997287695146093,-0.38582099331896663,824.5365717421968
G0958,0.6297842330467529,-0.4822929925594367,566.1387272516392
G0959,0.5277056715891248,-0.6318436701783969,666.5597491311388
G0960,0.5152453912514261,-0.6516454786530319,243.13328915312172
G0961,0.7296847672525191,-0.34569661464072593,637.5376397681598
G0962,0.49582647168401905,-0.6813740155566163,823.2894751061197
G0963,0.7836530274515818,-0.27466931942005957,685.7802793572693
G0964,0.5480739057163926,-0.600912338137632,775.7467749572767
G0965,2.063225305048988e-06,4.760030110947168,2170.463597667296
G0966,0.7645735864484746,-0.29963894738322044,514.4867350324973
G0967,0.743501420773605,-0.3273751330436779,584.332488432094
G0968,0.7136169300313386,-0.3671590528356954,666.4725257033089
G0969,0.5021140804224267,-0.6716187150852262,539.2323221339238
G0970,0.5696290512801392,-0.5688646474081365,705.4571271437592
G0971,0.5833249201202588,-0.5488372000598603,589.6887993927038
G0972,0.7291256615370623,-0.34638000027137805,1063.6317930666617
G0973,0.7398072469591157,-0.3322363071061214,722.0971073685915
G0974,0.6516234697282197,-0.45168429698540613,770.9583779054254
G0975,0.6961268775890272,-0.39070371157601924,752.2324296900808
G0976,0.5253339128280021,-0.6353273977562094,1221.399902592784
G0977,0.7007135286403074,-0.38451409062801767,704.2862978761774
G0978,0.6641664810359966,-0.4343582811485723,678.014960657946
G0979,0.6087648092733198,-0.5120221444813443,874.3548691121512
G0980,0.5031984408877133,-0.6700280040960909,431.3799380324852
G0981,0.7799464027197698,-0.27955031695843147,466.60162541514484
G0982,0.7209802151171258,-0.3573289303017232,559.9194976892783
G0983,0.7401766897235627,-0.3317904821905235,537.9750606958362
G0984,0.8447020298826877,-0.1959592798739894,663.5829128034156
G0985,0.6955909039698231,-0.39206716098262623,143.34135073225366
G0986,0.8726710466790883,-0.1603322600437897,626.2848733801331
G0987,0.12295569620683988,1.5434484931205197,1353.83158384864
G0988,0.45078066814851514,-0.7544177396329496,974.5877517734212
G0989,0.7179351419540607,-0.36137965912204256,638.8010048558266
G0990,0.8775652099638547,-0.15413564389235854,498.13534043604506
G0991,6.0383356022875034e-05,4.017185545869472,2919.6254016306943
G0992,0.8025695526629499,-0.2501741642230842,439.5360985312829
G0993,0.6428523708449192,-0.4638789349528101,856.377402899741
G0994,0.7900398922483074,-0.2663631596697684,683.2936535244455
G0995,0.9813520010620016,0.023385669606493204,498.10737702062914
G0996,0.6109766983791634,-0.5089710189367322,549.8826800877227
G0997,0.7295365894538564,-0.3459322563833931,508.90150565748775
G0998,0.764573760941079,-0.29964202254150807,503.99275535847727
G0999,0.7502898901231354,-0.3183828292125654,697.3365811880095
G1000,0.6591811817981861,-0.44124314225588196,661.4249047726004
