"","gene","sgRNA","class","L1","L2","L3","L4","L5","L6","L7","L8","H1","H2","H3","H4","H5","H6","H7","H8"
"1537","G0154","G0154_07","inactive",775,986,472,433,843,696,865,1024,872,899,492,530,848,454,688,782
"1538","G0154","G0154_08","inactive",815,934,411,991,615,465,731,676,779,1028,676,856,567,631,805,906
"1539","G0154","G0154_09","inactive",199,71,488,218,97,352,397,603,126,150,544,288,121,334,305,496
"1540","G0154","G0154_10","inactive",802,719,1039,527,713,699,519,764,836,712,823,365,852,737,398,860
"1541","G0155","G0155_01","inactive",516,474,617,769,396,410,516,588,541,502,558,705,415,599,546,674
"1542","G0155","G0155_02","inactive",1552,980,1623,1169,989,622,1016,1288,1511,853,1662,970,1189,762,1054,1348
"1543","G0155","G0155_03","inactive",553,512,522,623,470,435,578,318,452,483,540,621,699,283,672,367
"1544","G0155","G0155_04","inactive",646,787,673,916,690,572,705,614,670,852,496,684,789,464,562,740
"1545","G0155","G0155_05","inactive",707,862,1534,626,931,1194,1120,898,687,854,1488,506,859,983,1017,842
"1546","G0155","G0155_06","inactive",1410,1024,971,1017,1284,1273,1158,1011,1243,867,1157,893,1560,1120,1056,913
"1547","G0155","G0155_07","inactive",2175,1826,1828,2071,2412,1157,2534,1629,2255,1977,1718,1935,2504,1177,2146,2045
"1548","G0155","G0155_08","inactive",893,888,686,651,479,840,803,944,988,770,644,580,604,859,879,1044
"1549","G0155","G0155_09","inactive",4709,3848,4206,4652,3435,3753,5539,4523,4365,3534,4272,4617,3510,3539,5100,5050
"1550","G0155","G0155_10","inactive",2326,1219,1761,1981,1605,1328,1805,2075,2460,1642,1817,1838,1783,1724,2075,2257
"1551","G0156","G0156_01","inactive",327,546,515,349,360,389,516,611,431,585,424,249,487,362,402,708
"1552","G0156","G0156_02","inactive",486,304,332,147,224,326,594,172,436,225,240,147,249,292,413,293
"1553","G0156","G0156_03","inactive",1727,1031,1575,1291,1312,961,772,1417,1627,744,1664,1107,1391,847,934,1749
"1554","G0156","G0156_04","inactive",408,274,299,362,219,426,278,543,305,276,261,237,125,470,177,546
"1555","G0156","G0156_05","inactive",585,766,536,508,280,715,320,594,580,748,424,399,298,611,348,668
"1556","G0156","G0156_06","inactive",273,34,412,150,133,146,81,245,161,69,401,116,92,298,86,206
"1557","G0156","G0156_07","inactive",612,1007,533,303,282,526,604,487,672,684,766,253,292,621,655,456
"1558","G0156","G0156_08","inactive",1897,1579,1417,1798,1143,1303,1169,1806,1804,1703,1422,1501,1131,1384,1046,2108
"1559","G0156","G0156_09","inactive",790,686,733,612,388,527,1099,388,613,517,616,430,320,502,983,516
"1560","G0156","G0156_10","inactive",1144,1213,1044,2008,1095,1368,1448,1362,1199,908,1189,1479,1524,1290,1210,1523
"1561","G0157","G0157_01","inactive",1171,1443,1476,1181,1613,1649,1443,1002,1172,1259,1047,1009,1481,1492,1305,1079
"1562","G0157","G0157_02","inactive",1025,1117,991,1285,1068,906,671,1036,874,1045,640,1107,1243,954,570,1166
"1563","G0157","G0157_03","inactive",566,1108,778,1170,626,636,637,830,707,1170,720,909,799,814,643,878
"1564","G0157","G0157_04","inactive",831,745,690,806,979,1159,743,485,970,805,588,701,945,916,715,701
"1565","G0157","G0157_05","inactive",631,468,543,749,363,481,450,642,553,491,448,517,322,495,321,786
"1566","G0157","G0157_06","inactive",2159,1650,1781,2178,1904,2421,1873,1655,2414,1615,1748,1701,1993,2657,1979,2003
"1567","G0157","G0157_07","inactive",2423,1596,2494,1786,1887,2076,1960,2235,2477,1533,2530,1533,2219,2091,1933,2459
"1568","G0157","G0157_08","inactive",524,264,0,427,409,160,691,459,517,210,0,489,346,199,592,389
"1569","G0157","G0157_09","inactive",1572,1180,1642,1600,1558,1771,1530,1558,1483,1276,1773,1703,1768,1452,1578,1509
"1570","G0157","G0157_10","inactive",3416,3053,3591,3204,2819,3526,3081,3577,3164,2885,3519,2892,2651,3649,3160,3968
"1571","G0158","G0158_01","decreasing",1031,745,555,1124,510,1053,504,727,266,147,58,121,148,180,73,172
"1572","G0158","G0158_02","decreasing",4196,3246,2590,4748,3687,3644,3101,2821,877,675,725,725,582,690,699,620
"1573","G0158","G0158_03","decreasing",2408,2040,2914,1501,1179,1074,1635,1981,344,374,463,464,330,225,291,383
"1574","G0158","G0158_04","decreasing",647,1218,538,386,1111,384,1402,606,147,198,94,108,205,116,215,136
"1575","G0158","G0158_05","decreasing",620,1024,990,941,1209,1872,1258,909,137,177,219,156,385,501,123,309
"1576","G0158","G0158_06","decreasing",1127,1221,1265,797,696,1017,815,702,145,108,144,119,156,150,95,117
"1577","G0158","G0158_07","decreasing",439,430,590,93,265,508,680,994,49,113,104,14,37,134,103,187
"1578","G0158","G0158_08","decreasing",1883,1245,1300,852,770,2364,1942,2044,516,217,267,215,195,386,328,373
"1579","G0158","G0158_09","decreasing",1556,879,1091,1707,967,726,853,519,212,151,154,230,234,171,97,219
"1580","G0158","G0158_10","decreasing",3699,3146,4505,2092,3343,2396,2783,3697,709,577,634,555,662,546,569,715
"1581","G0159","G0159_01","increasing",450,481,207,98,485,284,312,250,1274,1037,814,654,1133,1106,897,1031
"1582","G0159","G0159_02","increasing",1733,1982,1501,2631,1679,1970,1802,2074,5174,5919,5371,6017,5388,6153,4816,6133
"1583","G0159","G0159_03","increasing",754,564,1079,435,874,351,785,778,2438,1995,3226,1708,2867,1354,2353,2516
"1584","G0159","G0159_04","increasing",953,1244,1189,1117,1072,1117,1154,1080,3560,3085,3091,3034,3394,3553,3341,3050
"1585","G0159","G0159_05","increasing",493,332,393,446,407,427,354,302,1312,1285,1214,1014,1364,1570,1052,1292
"1586","G0159","G0159_06","increasing",403,341,188,315,520,297,281,221,887,1170,990,629,1486,721,899,750
"1587","G0159","G0159_07","increasing",105,444,424,224,171,243,235,199,551,975,1062,385,687,780,1035,586
"1588","G0159","G0159_08","increasing",227,103,108,202,35,205,171,81,464,278,409,410,230,351,563,539
"1589","G0159","G0159_09","increasing",484,345,464,378,301,310,230,402,453,564,482,536,342,381,286,528
"1590","G0159","G0159_10","increasing",1438,1991,1893,1365,1966,1927,2300,1774,5119,4574,5402,3611,5638,5992,6477,4858
"1591","G0160","G0160_01","inactive",695,1100,1070,639,913,642,980,822,538,787,852,678,767,708,960,829
"1592","G0160","G0160_02","inactive",546,326,195,744,358,566,314,234,563,391,181,537,504,545,351,382
"1593","G0160","G0160_03","inactive",764,700,710,526,283,824,643,719,695,541,596,617,304,875,629,601
"1594","G0160","G0160_04","inactive",700,632,321,472,503,496,423,604,384,835,404,352,490,442,325,627
"1595","G0160","G0160_05","inactive",474,393,450,300,490,818,374,95,574,455,348,200,461,649,198,226
"1596","G0160","G0160_06","inactive",1077,867,604,741,955,1193,837,1000,1061,605,504,513,923,1051,723,918
"1597","G0160","G0160_07","inactive",1967,1944,1417,1983,1848,2190,1692,1537,2342,1751,1301,1780,1830,2328,1729,1719
"1598","G0160","G0160_08","inactive",1014,1244,929,1322,603,1393,1018,766,855,1020,886,1196,671,1429,875,651
"1599","G0160","G0160_09","inactive",890,487,727,889,776,484,757,592,780,535,605,663,785,567,614,676
"1600","G0160","G0160_10","inactive",4255,3894,3836,3793,3038,4358,4475,3457,3720,3912,4162,3062,3204,4086,4055,4018
"1601","G0161","G0161_01","inactive",253,491,285,280,464,368,243,350,184,426,562,322,450,412,227,415
"1602","G0161","G0161_02","inactive",1598,907,744,903,802,785,943,876,1410,726,837,752,802,868,881,1027
"1603","G0161","G0161_03","inactive",396,383,301,148,337,238,214,261,217,442,331,232,278,207,210,273
"1604","G0161","G0161_04","inactive",811,893,922,989,941,597,760,474,837,1118,988,934,800,518,1043,766
"1605","G0161","G0161_05","inactive",1330,1248,1393,719,778,972,1034,801,1726,1158,1396,668,837,1016,1020,746
"1606","G0161","G0161_06","inactive",895,585,748,978,539,593,699,547,918,574,814,973,449,609,710,704
"1607","G0161","G0161_07","inactive",1292,2045,1703,1790,2006,1400,1596,1865,1461,2510,1646,1598,2258,1317,1491,2113
"1608","G0161","G0161_08","inactive",1216,1171,1158,1068,1209,1486,1500,1292,1039,829,950,858,1186,1297,1429,1274
"1609","G0161","G0161_09","inactive",1245,630,699,919,870,885,1063,1007,976,574,805,627,1148,1088,1060,856
"1610","G0161","G0161_10","inactive",541,711,466,581,313,266,465,446,739,734,435,623,336,305,448,566
"1611","G0162","G0162_01","inactive",1553,1749,1656,1643,1210,1092,1742,2018,1298,1683,1529,1347,1140,1080,1355,2370
"1612","G0162","G0162_02","inactive",1779,1594,1046,1656,1791,1416,1296,1799,2005,1528,988,1334,1689,1512,1136,2055
"1613","G0162","G0162_03","inactive",278,254,422,486,624,614,555,348,324,126,496,270,636,544,616,307
"1614","G0162","G0162_04","inactive",882,756,842,1154,932,959,1035,793,873,703,990,852,1088,1124,1018,762
"1615","G0162","G0162_05","inactive",458,356,402,747,383,440,506,170,389,235,439,577,380,375,335,317
"1616","G0162","G0162_06","inactive",123,184,345,77,168,131,146,47,200,125,285,104,107,154,47,50
"1617","G0162","G0162_07","inactive",254,46,212,215,115,129,148,187,243,35,122,88,82,216,190,229
"1618","G0162","G0162_08","inactive",682,736,1294,796,484,427,904,552,1092,558,1404,665,449,617,781,678
"1619","G0162","G0162_09","inactive",1633,1831,1519,1943,1398,1451,1234,1589,1651,2078,1491,1757,1463,1692,1244,1928
"1620","G0162","G0162_10","inactive",789,1008,878,760,766,520,887,772,540,861,693,548,971,691,953,940
"1621","G0163","G0163_01","inactive",62,186,349,515,244,501,280,291,115,139,146,387,327,696,245,291
"1622","G0163","G0163_02","inactive",1135,970,1057,1107,1248,842,1145,1086,955,1061,1036,828,1143,900,907,1081
"1623","G0163","G0163_03","inactive",1167,1561,1069,633,571,926,861,958,1169,1459,1148,675,531,801,1170,1058
"1624","G0163","G0163_04","inactive",1054,390,576,691,400,915,413,369,862,489,561,629,565,607,521,585
"1625","G0163","G0163_05","inactive",1335,957,656,624,922,1083,1084,754,1184,1042,525,410,1228,1054,947,1035
"1626","G0163","G0163_06","inactive",1780,1525,1207,1708,1151,1337,672,699,1553,1386,1170,1510,1431,1592,753,860
"1627","G0163","G0163_07","inactive",711,1404,698,638,979,967,922,697,753,1192,608,612,1043,1106,761,930
"1628","G0163","G0163_08","inactive",689,513,269,256,427,409,306,571,565,431,307,277,428,553,339,826
"1629","G0163","G0163_09","inactive",733,1063,1244,1057,1243,1722,1283,1549,920,884,1097,874,1434,1378,1359,1475
"1630","G0163","G0163_10","inactive",3304,3514,3385,3038,3199,3118,3531,2526,3053,3165,2975,2966,3612,3240,3359,2803
"1631","G0164","G0164_01","inactive",1366,1144,1514,1510,1779,1932,2578,1631,1531,988,1692,1826,1787,1968,2436,1604
"1632","G0164","G0164_02","inactive",897,836,810,512,783,926,1008,862,913,715,753,551,657,1128,924,1063
"1633","G0164","G0164_03","inactive",1009,1097,1291,996,963,1058,1043,961,905,1318,1385,1047,1110,1099,902,812
"1634","G0164","G0164_04","inactive",1981,1879,1638,1498,1645,1349,1270,1147,2043,1395,1574,1334,1564,1332,1255,1317
"1635","G0164","G0164_05","inactive",548,790,930,773,880,1376,593,1006,737,776,921,747,950,1591,731,1122
"1636","G0164","G0164_06","inactive",397,570,348,353,177,242,136,201,427,376,299,199,146,170,224,212
"1637","G0164","G0164_07","inactive",1699,1183,934,1343,1501,1285,1094,1240,1680,1193,910,1470,1299,1287,1132,1253
"1638","G0164","G0164_08","inactive",1181,1762,1561,1239,1869,1507,1856,1532,1065,1646,1511,1119,1793,1330,1813,1452
"1639","G0164","G0164_09","inactive",624,455,634,319,386,1025,694,344,628,429,703,445,222,842,494,290
"1640","G0164","G0164_10","inactive",92,154,232,345,217,221,286,49,186,250,301,271,175,168,314,122
"1641","G0165","G0165_01","inactive",414,217,149,437,239,464,193,731,485,330,171,396,263,544,321,660
"1642","G0165","G0165_02","inactive",833,237,439,304,429,291,310,369,640,234,469,155,496,231,333,347
"1643","G0165","G0165_03","inactive",1696,1051,1477,1508,1520,2392,1635,1179,1411,1019,1298,1131,1631,2073,1303,992
"1644","G0165","G0165_04","inactive",817,755,730,963,572,417,974,881,683,716,649,1042,416,394,874,753
"1645","G0165","G0165_05","inactive",342,284,277,595,613,422,336,490,506,296,209,458,563,401,376,641
"1646","G0165","G0165_06","inactive",1582,1546,1353,1139,1525,1371,2162,1040,1840,1169,1310,1178,1515,1190,1906,1050
"1647","G0165","G0165_07","inactive",2281,2690,1885,2305,1785,2119,2802,2414,2293,2688,1971,2187,1964,2153,2799,2214
"1648","G0165","G0165_08","inactive",1252,1198,494,786,1150,1283,1481,1060,1535,1340,403,645,1117,1548,1502,1374
"1649","G0165","G0165_09","inactive",341,440,300,502,602,428,583,508,544,324,325,493,586,537,612,409
"1650","G0165","G0165_10","inactive",2442,1420,2172,2416,1610,2231,1684,1684,2579,1603,2427,2365,1680,2054,1699,1853
"1651","G0166","G0166_01","increasing",128,249,203,94,145,107,45,58,815,736,1017,338,804,535,603,541
"1652","G0166","G0166_02","increasing",388,174,74,150,157,158,128,161,1045,1204,691,645,1038,850,744,688
"1653","G0166","G0166_03","increasing",517,525,1064,517,611,770,544,507,2941,3339,4495,3835,4735,3787,3179,2795
"1654","G0166","G0166_04","increasing",539,663,445,357,585,637,321,270,2686,4077,2028,2337,3213,2615,2668,2505
"1655","G0166","G0166_05","increasing",626,833,680,859,856,430,890,1035,3445,2957,3579,3537,4634,3015,4286,5095
"1656","G0166","G0166_06","increasing",435,323,271,81,293,152,362,294,1556,1572,1051,680,1820,1101,1251,1168
"1657","G0166","G0166_07","increasing",60,112,194,195,43,175,137,74,698,749,1326,516,472,1008,971,689
"1658","G0166","G0166_08","increasing",440,598,551,368,396,499,550,314,3022,3438,4104,2583,3253,2686,4110,3377
"1659","G0166","G0166_09","increasing",1363,1414,1095,1576,1083,1210,1286,1254,6924,7157,7960,8013,7108,7251,7988,8198
"1660","G0166","G0166_10","increasing",105,148,71,88,0,14,115,77,522,610,607,326,0,173,314,496
"1661","G0167","G0167_01","decreasing",981,1688,1104,877,962,1181,797,1031,183,390,230,148,194,272,270,346
"1662","G0167","G0167_02","decreasing",696,625,423,1044,417,795,533,307,149,87,123,172,191,166,81,123
"1663","G0167","G0167_03","decreasing",6339,5510,5985,6335,6841,6679,5861,5809,2071,1314,1827,1466,2020,1667,1381,1343
"1664","G0167","G0167_04","decreasing",782,1435,776,915,1026,743,701,1295,127,407,254,139,142,270,200,367
"1665","G0167","G0167_05","decreasing",1941,1912,1261,1813,952,2238,1764,1648,414,434,320,439,319,482,499,447
"1666","G0167","G0167_06","decreasing",1602,2471,2862,2729,2567,1880,1824,2352,463,792,958,557,930,664,532,564
"1667","G0167","G0167_07","decreasing",2321,2824,2708,3041,2174,2524,2367,2436,519,771,624,670,746,800,767,716
"1668","G0167","G0167_08","decreasing",1530,1021,1512,1788,1376,1722,1679,1286,395,174,387,492,264,425,467,327
"1669","G0167","G0167_09","decreasing",3539,4255,3383,3501,3210,2246,3710,2810,980,934,980,743,881,643,828,900
"1670","G0167","G0167_10","decreasing",951,876,1178,1244,504,1363,1373,1681,208,346,498,287,198,419,370,606
"1671","G0168","G0168_01","inactive",942,626,554,650,791,804,670,1117,815,594,568,665,670,944,771,1098
"1672","G0168","G0168_02","inactive",444,344,507,145,474,453,160,279,648,340,527,205,502,488,162,240
"1673","G0168","G0168_03","inactive",379,304,385,346,262,214,240,315,391,261,357,151,247,256,297,308
"1674","G0168","G0168_04","inactive",161,127,419,215,435,384,262,111,98,66,307,170,320,350,89,199
"1675","G0168","G0168_05","inactive",1059,1058,1093,776,822,820,856,669,879,896,1111,870,860,937,658,840
"1676","G0168","G0168_06","inactive",1545,1373,1848,1710,1644,1423,1877,1531,1326,1397,1987,1707,2051,1437,1822,1640
"1677","G0168","G0168_07","inactive",503,567,563,518,551,478,290,737,524,615,324,435,498,575,261,787
"1678","G0168","G0168_08","inactive",592,604,579,634,331,714,945,490,659,541,712,667,436,857,683,611
"1679","G0168","G0168_09","inactive",1054,1638,1373,1596,1903,1795,1852,1001,1153,1128,1746,1443,2103,1828,1494,1208
"1680","G0168","G0168_10","inactive",1034,753,1038,929,1332,905,932,1121,1192,787,842,920,1286,992,1168,1153
"1681","G0169","G0169_01","inactive",675,478,576,320,318,400,526,222,557,509,573,323,360,584,484,287
"1682","G0169","G0169_02","inactive",1542,1013,777,1352,772,1348,1003,955,1133,1126,1064,1237,781,1407,852,1193
"1683","G0169","G0169_03","inactive",859,1034,713,700,811,801,524,459,859,991,964,675,509,607,398,679
"1684","G0169","G0169_04","inactive",327,456,496,490,318,349,718,283,230,470,420,669,476,482,634,283
"1685","G0169","G0169_05","inactive",1127,1070,1171,1051,1004,1023,831,741,1204,1114,1103,934,945,969,795,854
"1686","G0169","G0169_06","inactive",369,1125,866,1034,578,660,811,882,557,1194,981,898,756,779,848,967
"1687","G0169","G0169_07","inactive",1321,968,1377,1732,1114,1799,1577,1269,1634,1013,1230,1387,1362,1711,1182,1270
"1688","G0169","G0169_08","inactive",446,336,203,267,368,363,628,338,524,272,162,185,274,248,479,176
"1689","G0169","G0169_09","inactive",1521,1051,1340,1882,976,1255,1568,1062,1642,963,1118,1775,1212,1266,1503,1450
"1690","G0169","G0169_10","inactive",333,240,156,455,323,21,241,105,219,169,210,382,464,89,172,199
"1691","G0170","G0170_01","inactive",1055,572,758,515,874,562,639,1165,766,428,683,514,864,822,720,1079
"1692","G0170","G0170_02","inactive",764,694,986,655,590,956,489,605,1045,623,1036,474,584,740,359,888
"1693","G0170","G0170_03","inactive",418,554,513,458,378,404,665,648,392,502,461,453,409,333,614,703
"1694","G0170","G0170_04","inactive",1811,2201,2551,1883,1740,2067,2145,1994,1812,1841,2411,1686,2303,2135,1908,2082
"1695","G0170","G0170_05","inactive",1262,423,823,707,796,730,534,746,1120,413,695,733,960,771,346,806
"1696","G0170","G0170_06","inactive",624,847,372,315,736,302,468,432,475,942,370,346,774,348,673,638
"1697","G0170","G0170_07","inactive",245,360,399,280,367,138,429,86,341,391,417,239,384,189,380,103
"1698","G0170","G0170_08","inactive",781,552,248,278,321,403,445,333,778,452,264,307,290,432,393,310
"1699","G0170","G0170_09","inactive",273,95,0,96,202,208,210,152,245,36,0,74,247,289,345,127
"1700","G0170","G0170_10","inactive",2619,2168,3187,2220,2795,2119,2284,2280,3031,2373,3207,1894,2522,2370,2084,2289
"1701","G0171","G0171_01","inactive",806,311,363,743,429,823,261,641,808,228,516,723,458,574,226,654
"1702","G0171","G0171_02","inactive",736,562,405,713,564,782,290,562,761,565,352,546,684,788,396,736
"1703","G0171","G0171_03","inactive",130,0,112,205,173,104,265,390,111,0,156,91,144,100,160,309
"1704","G0171","G0171_04","inactive",356,264,625,196,147,271,300,364,396,184,614,289,181,297,192,396
"1705","G0171","G0171_05","inactive",2752,2770,2585,3344,2197,2774,3338,2384,3234,2527,2450,2955,2246,2765,2916,2960
"1706","G0171","G0171_06","inactive",478,232,440,374,304,328,518,352,505,287,309,394,379,332,417,416
"1707","G0171","G0171_07","inactive",189,637,359,377,449,428,420,258,291,674,241,325,444,455,462,377
"1708","G0171","G0171_08","inactive",376,395,382,233,269,427,277,292,412,394,452,119,236,425,402,450
"1709","G0171","G0171_09","inactive",1046,2218,1226,1313,998,1451,973,1117,1099,1745,1277,1059,1005,1593,1185,1235
"1710","G0171","G0171_10","inactive",132,360,114,130,282,408,185,366,135,270,271,154,177,411,216,262
"1711","G0172","G0172_01","increasing",1586,948,957,888,737,933,1015,847,1658,759,1033,1004,818,1208,877,1276
"1712","G0172","G0172_02","increasing",423,297,401,378,189,390,250,194,969,606,568,775,761,962,575,660
"1713","G0172","G0172_03","increasing",1036,1044,1081,1553,1026,1072,1468,1039,2466,2811,2788,3470,2749,3602,3621,2714
"1714","G0172","G0172_04","increasing",1038,711,613,766,681,732,489,931,2568,1535,1654,1261,2435,1937,1271,2305
"1715","G0172","G0172_05","increasing",928,793,1169,979,628,971,960,775,2424,1726,2703,2137,2139,2293,2470,1876
"1716","G0172","G0172_06","increasing",779,621,334,513,389,560,427,576,1500,1457,1221,990,1329,1497,1570,1321
"1717","G0172","G0172_07","increasing",402,271,548,151,282,357,208,326,1061,791,1051,641,544,1090,731,1193
"1718","G0172","G0172_08","increasing",162,336,537,391,123,193,325,239,436,997,1232,737,570,558,819,1110
"1719","G0172","G0172_09","increasing",537,590,232,836,693,366,714,398,1425,1301,567,1690,1378,805,991,1095
"1720","G0172","G0172_10","increasing",85,163,69,80,135,295,151,253,201,438,180,126,511,698,447,845
"1721","G0173","G0173_01","inactive",969,983,1301,1306,999,651,1399,811,938,635,1545,980,1085,625,1530,752
"1722","G0173","G0173_02","inactive",1783,1969,1707,1618,1554,1328,1594,1613,1695,1804,1660,1725,1546,1305,1731,1815
"1723","G0173","G0173_03","inactive",2705,2846,3700,3169,2715,2561,3526,2773,2886,2714,3482,2620,2796,3057,3063,3589
"1724","G0173","G0173_04","inactive",836,1197,569,537,926,430,668,839,967,866,547,506,1093,420,602,817
"1725","G0173","G0173_05","inactive",1257,1571,1272,1591,1174,1556,1606,1276,1287,1496,1081,1257,1160,1448,1701,1192
"1726","G0173","G0173_06","inactive",543,458,435,233,86,450,207,532,674,290,460,251,124,420,287,472
"1727","G0173","G0173_07","inactive",2320,1698,1744,1641,1546,1807,2275,1107,2234,1421,1880,1173,1613,2013,2039,1138
"1728","G0173","G0173_08","inactive",848,762,676,224,652,656,504,699,785,630,769,373,604,755,565,756
"1729","G0173","G0173_09","inactive",650,367,886,847,411,465,570,473,716,271,658,804,570,339,599,668
"1730","G0173","G0173_10","inactive",1329,1355,1539,747,1561,1524,1436,1358,1215,1216,1376,662,1509,1993,1291,1581
"1731","G0174","G0174_01","negcontrol",1524,1026,937,1068,760,592,1027,1007,1648,991,814,991,817,642,801,998
"1732","G0174","G0174_02","negcontrol",158,296,276,221,149,215,81,416,159,246,339,219,122,232,208,441
"1733","G0174","G0174_03","negcontrol",1028,1734,1516,1471,1161,1113,1417,862,1023,1415,1700,1493,989,1061,1765,1073
"1734","G0174","G0174_04","negcontrol",928,715,1360,843,1004,1342,554,1535,1055,557,1617,962,1377,1483,466,1895
"1735","G0174","G0174_05","negcontrol",3009,2713,2677,2235,3557,2740,3581,3177,3065,2166,2679,2299,3479,3024,3739,3118
"1736","G0174","G0174_06","negcontrol",370,188,203,568,230,110,347,410,243,120,199,408,265,169,310,556
"1737","G0174","G0174_07","negcontrol",265,718,558,325,713,245,561,349,394,789,531,329,867,217,549,317
"1738","G0174","G0174_08","negcontrol",659,409,302,535,665,455,467,607,550,518,309,498,750,439,377,574
"1739","G0174","G0174_09","negcontrol",1036,1175,781,890,1009,649,937,1185,776,1082,1193,609,1015,601,868,1357
"1740","G0174","G0174_10","negcontrol",296,126,230,82,114,75,99,249,302,300,258,87,183,68,95,357
"1741","G0175","G0175_01","inactive",1907,1764,1924,1711,1745,1893,2770,2392,1887,1944,2082,1794,2148,2003,2454,2636
"1742","G0175","G0175_02","inactive",795,305,506,310,543,656,653,284,767,342,604,370,275,650,640,466
"1743","G0175","G0175_03","inactive",635,967,1046,721,704,724,1319,961,676,680,1030,737,709,807,1050,1229
"1744","G0175","G0175_04","inactive",715,466,342,665,512,690,637,495,450,664,411,737,526,657,547,537
"1745","G0175","G0175_05","inactive",2144,1949,1869,1820,2002,2226,1503,1585,2300,1821,1481,1839,1581,2110,1429,1774
"1746","G0175","G0175_06","inactive",667,371,112,836,306,214,367,548,483,385,102,524,427,188,343,776
"1747","G0175","G0175_07","inactive",849,1028,416,505,812,505,568,470,761,955,333,439,1002,519,676,525
"1748","G0175","G0175_08","inactive",860,747,973,1098,832,438,1104,1169,820,589,998,947,1029,600,796,1335
"1749","G0175","G0175_09","inactive",186,165,246,170,297,98,171,147,254,137,312,116,339,159,215,169
"1750","G0175","G0175_10","inactive",1797,2058,1660,1412,1459,1787,1706,1915,1928,1719,1619,1171,1602,1999,1631,2082
"1751","G0176","G0176_01","inactive",326,118,171,389,137,338,253,285,324,158,131,303,298,325,224,332
"1752","G0176","G0176_02","inactive",548,289,285,373,305,291,231,121,636,197,294,278,376,234,158,149
"1753","G0176","G0176_03","inactive",748,672,816,912,513,626,524,917,713,740,545,680,517,528,547,1036
"1754","G0176","G0176_04","inactive",1221,1377,773,1135,1163,1125,1375,1148,1370,1008,876,1071,894,1333,992,1106
"1755","G0176","G0176_05","inactive",838,1008,377,1021,990,429,941,793,788,912,444,864,1151,649,1143,1047
"1756","G0176","G0176_06","inactive",799,384,605,802,810,289,598,442,799,401,462,549,897,401,525,481
"1757","G0176","G0176_07","inactive",619,289,395,349,375,304,456,297,554,333,361,265,276,327,444,495
"1758","G0176","G0176_08","inactive",1185,1084,956,912,1007,1454,1655,713,935,1062,1016,772,960,1621,1768,868
"1759","G0176","G0176_09","inactive",838,400,386,512,688,378,840,708,787,359,437,473,781,394,744,743
"1760","G0176","G0176_10","inactive",3025,3314,3252,2483,2201,2627,3606,2860,3240,3471,3471,2097,2732,2713,3477,3039
"1761","G0177","G0177_01","inactive",946,1072,1078,1230,840,775,974,868,807,921,1108,898,898,705,952,935
"1762","G0177","G0177_02","inactive",1122,770,986,953,619,780,967,1640,1160,766,933,1070,665,723,970,1989
"1763","G0177","G0177_03","inactive",861,579,386,279,565,609,737,742,948,551,259,138,511,851,817,907
"1764","G0177","G0177_04","inactive",679,789,820,648,748,1030,1150,1161,683,930,701,427,1067,1096,1162,1064
"1765","G0177","G0177_05","inactive",1285,1558,849,1193,947,1246,1138,911,1071,1324,844,1018,957,1485,874,1280
"1766","G0177","G0177_06","inactive",1619,2030,1751,2312,2610,1378,1802,1741,1376,2205,1705,1896,2937,1445,1673,1712
"1767","G0177","G0177_07","inactive",798,301,583,213,400,833,877,382,817,375,509,190,485,730,875,434
"1768","G0177","G0177_08","inactive",2559,2763,3028,3744,2381,3111,2627,2872,3139,3031,2946,3274,2704,2959,2411,3317
"1769","G0177","G0177_09","inactive",1304,979,1470,836,1262,906,1212,1190,1240,856,1600,797,1317,1070,1285,1261
"1770","G0177","G0177_10","inactive",3277,3356,3587,2251,3661,3362,3175,2938,2750,2977,3848,2219,3932,3543,2959,2798
"1771","G0178","G0178_01","inactive",824,715,854,756,778,1005,708,256,883,793,860,778,821,1009,671,245
"1772","G0178","G0178_02","inactive",360,487,242,511,148,422,174,343,293,379,226,458,250,498,255,372
"1773","G0178","G0178_03","inactive",2411,1516,2263,1651,1482,1306,1721,2110,2159,1573,1649,1548,1670,1491,1589,1965
"1774","G0178","G0178_04","inactive",939,1653,1057,1422,1683,1399,1809,741,925,1349,1196,1361,1394,1221,1521,894
"1775","G0178","G0178_05","inactive",476,275,235,274,119,272,157,339,328,232,191,235,162,340,231,344
"1776","G0178","G0178_06","inactive",567,874,674,897,597,535,532,523,752,856,674,852,655,496,572,512
"1777","G0178","G0178_07","inactive",3145,3037,2534,3590,3434,2969,2320,3068,3272,3393,2461,2790,3111,3139,2355,3138
"1778","G0178","G0178_08","inactive",196,545,373,276,382,227,422,466,149,551,422,162,320,154,331,565
"1779","G0178","G0178_09","inactive",1129,851,1103,709,881,773,1354,960,1109,865,1124,607,934,653,1257,1235
"1780","G0178","G0178_10","inactive",457,498,418,320,274,182,320,311,355,364,469,321,365,161,501,338
"1781","G0179","G0179_01","inactive",256,517,525,626,295,236,274,157,116,665,421,491,348,249,279,228
"1782","G0179","G0179_02","inactive",288,281,478,499,325,304,657,230,226,274,516,294,366,241,608,327
"1783","G0179","G0179_03","inactive",1180,1462,1515,1565,1901,1240,1657,966,972,1296,1715,1125,1928,1442,1441,959
"1784","G0179","G0179_04","inactive",1324,1018,1144,838,1265,1369,1410,1183,1352,956,1183,756,1121,1154,1601,1275
