"","gene","sgRNA","class","L1","L2","L3","L4","L5","L6","L7","L8","H1","H2","H3","H4","H5","H6","H7","H8"
"1999","G0200","G0200_09","increasing",209,151,232,282,310,151,345,325,4119,7359,5382,4875,6763,6861,4105,4760
"2000","G0200","G0200_10","increasing",319,393,443,420,444,268,400,316,10730,9768,9818,12682,10108,10147,8983,12224
"2001","G0201","G0201_01","inactive",497,368,163,358,438,688,373,171,430,356,182,321,356,769,502,154
"2002","G0201","G0201_02","inactive",690,521,544,344,544,425,60,202,475,531,447,320,533,382,136,283
"2003","G0201","G0201_03","inactive",310,131,37,142,259,379,256,258,316,289,63,171,165,380,212,280
"2004","G0201","G0201_04","inactive",988,1064,1644,974,879,1331,868,850,1035,1234,1723,837,831,1311,835,1068
"2005","G0201","G0201_05","inactive",1945,1617,1226,1668,2781,2049,1792,1390,1649,2183,1494,1727,3047,2524,1982,1842
"2006","G0201","G0201_06","inactive",189,182,142,54,23,20,189,69,305,158,214,37,13,36,152,44
"2007","G0201","G0201_07","inactive",608,478,990,443,957,593,625,296,809,530,1218,341,839,671,769,397
"2008","G0201","G0201_08","inactive",458,397,409,382,411,454,265,452,435,512,362,326,346,793,345,489
"2009","G0201","G0201_09","inactive",977,1029,981,737,767,844,703,644,1035,1177,1019,696,699,876,920,588
"2010","G0201","G0201_10","inactive",669,619,797,491,643,493,802,604,616,636,845,540,717,597,853,658
"2011","G0202","G0202_01","increasing",108,174,194,117,124,208,266,145,1710,4495,1954,1799,2825,3022,1356,2236
"2012","G0202","G0202_02","increasing",196,53,262,172,188,206,351,185,1344,2246,2983,3564,2981,3370,2962,1954
"2013","G0202","G0202_03","increasing",23,207,43,103,77,106,93,10,1224,2047,1758,2129,1456,1327,1712,716
"2014","G0202","G0202_04","increasing",458,663,364,467,362,430,646,347,6013,8110,6080,6727,6346,5171,8180,6798
"2015","G0202","G0202_05","increasing",204,120,75,160,95,276,361,150,2049,2643,1635,2109,1705,2669,3422,2484
"2016","G0202","G0202_06","increasing",104,252,37,173,227,183,242,198,1601,2524,1375,2264,2736,2964,2437,1204
"2017","G0202","G0202_07","increasing",240,355,134,315,215,292,175,390,3113,4273,2918,3288,4702,5227,4088,5147
"2018","G0202","G0202_08","increasing",205,203,235,123,182,124,106,100,2478,2525,3412,2251,2490,1592,2231,2267
"2019","G0202","G0202_09","increasing",98,57,140,185,200,141,85,170,1871,2088,3480,1788,2366,2000,2225,1731
"2020","G0202","G0202_10","increasing",236,116,290,146,422,287,119,55,2439,1910,4972,2587,3145,3338,3760,2585
"2021","G0203","G0203_01","inactive",594,310,366,538,351,582,344,274,621,422,452,436,283,708,467,281
"2022","G0203","G0203_02","inactive",666,476,1168,721,628,740,644,710,674,498,1198,855,668,791,741,896
"2023","G0203","G0203_03","inactive",1395,850,1170,1063,1088,1078,1208,1035,1268,1158,1058,1060,1098,1148,1332,1047
"2024","G0203","G0203_04","inactive",152,308,349,490,424,222,262,334,190,305,510,390,491,220,301,415
"2025","G0203","G0203_05","inactive",586,135,864,183,326,97,331,318,544,118,865,286,454,160,300,519
"2026","G0203","G0203_06","inactive",374,1058,716,946,609,878,895,605,404,1076,762,793,823,847,1161,597
"2027","G0203","G0203_07","inactive",130,230,282,209,178,450,361,288,146,404,225,185,123,395,382,525
"2028","G0203","G0203_08","inactive",829,968,932,677,740,625,840,755,987,896,773,884,886,591,913,725
"2029","G0203","G0203_09","inactive",307,350,292,330,320,464,290,46,339,331,699,404,320,298,162,75
"2030","G0203","G0203_10","inactive",1289,1018,886,1009,1108,1146,937,988,1561,1111,977,1176,1062,1208,1111,1338
"2031","G0204","G0204_01","decreasing",6057,3934,4971,5842,4605,4869,5432,5011,214,315,246,434,246,342,385,289
"2032","G0204","G0204_02","decreasing",5723,5383,6079,5117,3457,5319,4369,4552,207,230,449,278,305,223,289,287
"2033","G0204","G0204_03","decreasing",504,1171,2720,1223,2673,969,453,1998,115,91,101,63,64,53,45,132
"2034","G0204","G0204_04","decreasing",713,763,2379,1772,1885,2091,1320,973,141,139,214,12,11,74,112,23
"2035","G0204","G0204_05","decreasing",1303,1110,1113,823,760,1139,2199,724,52,76,38,26,130,25,78,23
"2036","G0204","G0204_06","decreasing",2711,2357,3427,2294,3180,2037,1474,2924,128,111,124,219,95,196,198,67
"2037","G0204","G0204_07","decreasing",9448,8613,8061,8890,11095,7580,10426,9395,583,436,633,579,557,778,498,443
"2038","G0204","G0204_08","decreasing",989,1473,2309,2602,3151,2211,3073,2805,105,50,113,78,167,92,118,163
"2039","G0204","G0204_09","decreasing",908,191,1153,1712,757,2615,1588,1134,23,0,6,59,81,226,68,86
"2040","G0204","G0204_10","decreasing",975,1571,1739,1847,1889,2537,1651,1904,103,149,117,122,68,108,117,144
"2041","G0205","G0205_01","inactive",778,322,297,339,332,469,560,552,669,376,321,256,465,480,610,723
"2042","G0205","G0205_02","inactive",272,469,169,463,219,445,168,133,559,423,161,397,348,497,122,144
"2043","G0205","G0205_03","inactive",242,275,46,295,121,261,87,130,264,249,68,345,126,523,65,146
"2044","G0205","G0205_04","inactive",462,675,755,488,514,569,832,597,446,701,767,520,399,499,855,744
"2045","G0205","G0205_05","inactive",170,350,193,119,355,369,119,250,189,248,259,129,290,204,128,322
"2046","G0205","G0205_06","inactive",218,519,231,184,356,187,446,279,239,370,324,138,332,239,451,363
"2047","G0205","G0205_07","inactive",659,704,662,855,968,973,646,569,729,895,858,1090,1002,881,752,648
"2048","G0205","G0205_08","inactive",396,374,566,425,662,850,387,733,608,223,588,401,781,840,393,701
"2049","G0205","G0205_09","inactive",541,599,511,516,233,322,369,339,486,633,471,438,245,344,622,269
"2050","G0205","G0205_10","inactive",521,465,318,361,508,165,451,461,530,484,422,329,571,260,543,404
"2051","G0206","G0206_01","inactive",384,246,452,137,527,465,331,389,387,186,523,171,434,530,474,671
"2052","G0206","G0206_02","inactive",415,295,268,274,440,350,578,548,322,512,421,288,622,274,629,524
"2053","G0206","G0206_03","inactive",355,384,285,339,263,371,522,443,318,457,323,334,300,325,404,431
"2054","G0206","G0206_04","inactive",901,986,625,942,823,1088,685,553,732,1017,736,1048,816,1284,838,660
"2055","G0206","G0206_05","inactive",647,346,405,411,201,149,363,242,595,446,408,435,304,219,380,407
"2056","G0206","G0206_06","inactive",215,763,774,431,758,435,623,540,443,716,880,543,587,421,751,585
"2057","G0206","G0206_07","inactive",398,787,309,581,608,585,518,291,460,919,391,818,652,556,529,392
"2058","G0206","G0206_08","inactive",214,172,136,49,181,220,171,137,339,51,191,35,223,146,248,47
"2059","G0206","G0206_09","inactive",129,0,145,0,89,43,58,28,108,0,204,0,183,58,100,66
"2060","G0206","G0206_10","inactive",605,587,518,354,487,662,534,279,553,608,367,319,440,507,507,332
"2061","G0207","G0207_01","inactive",730,951,1119,828,1168,633,1141,747,912,1437,1333,602,916,1015,1141,851
"2062","G0207","G0207_02","inactive",523,729,661,383,517,470,625,588,535,824,669,529,399,585,693,721
"2063","G0207","G0207_03","inactive",504,1216,826,837,1052,1016,1094,1025,773,958,911,1050,1157,1475,1149,1143
"2064","G0207","G0207_04","inactive",598,406,268,328,439,356,375,434,502,444,440,383,532,316,261,679
"2065","G0207","G0207_05","inactive",321,128,204,179,154,216,375,201,385,191,156,343,198,294,382,222
"2066","G0207","G0207_06","inactive",431,380,885,745,455,469,398,488,606,375,846,696,589,569,465,457
"2067","G0207","G0207_07","inactive",720,585,841,538,577,586,333,707,532,464,1102,509,621,565,503,579
"2068","G0207","G0207_08","inactive",1089,1298,1141,1352,1013,879,1291,896,1020,1405,1441,1297,1264,1128,1586,1102
"2069","G0207","G0207_09","inactive",67,185,68,17,16,138,218,69,71,255,148,44,36,73,122,16
"2070","G0207","G0207_10","inactive",135,39,134,91,25,166,109,65,83,77,30,41,15,143,132,63
"2071","G0208","G0208_01","increasing",108,53,181,151,57,314,161,36,2009,3041,2679,2238,1542,2639,943,2068
"2072","G0208","G0208_02","increasing",60,99,0,28,8,38,102,39,1777,1129,243,1223,1048,1567,602,642
"2073","G0208","G0208_03","increasing",230,56,221,323,109,81,108,28,3620,3535,2213,2582,2994,3945,2114,3421
"2074","G0208","G0208_04","increasing",49,54,146,39,149,200,193,111,3748,2388,2545,2469,2996,2398,4136,4430
"2075","G0208","G0208_05","increasing",229,335,444,283,346,267,248,239,185,309,484,375,263,468,320,512
"2076","G0208","G0208_06","increasing",239,319,118,64,80,20,89,103,2412,2256,1418,1792,2404,1006,2022,3513
"2077","G0208","G0208_07","increasing",126,24,87,79,152,78,30,55,2316,1881,2248,1901,2684,2600,2472,868
"2078","G0208","G0208_08","increasing",82,31,108,116,126,92,166,83,1119,1768,2386,2070,1355,2763,918,1426
"2079","G0208","G0208_09","increasing",414,216,142,195,223,82,153,296,2989,4271,3170,4172,2799,2095,3152,3772
"2080","G0208","G0208_10","increasing",77,88,68,172,76,47,161,158,1408,1906,340,874,1208,1919,1311,1613
"2081","G0209","G0209_01","negcontrol",131,584,600,325,73,365,274,331,204,513,431,380,87,343,248,321
"2082","G0209","G0209_02","negcontrol",767,418,238,597,299,581,551,599,631,483,188,488,248,676,616,435
"2083","G0209","G0209_03","negcontrol",664,628,617,594,542,568,703,404,713,624,815,786,650,550,620,573
"2084","G0209","G0209_04","negcontrol",261,224,128,386,315,269,569,242,253,225,174,297,324,254,586,305
"2085","G0209","G0209_05","negcontrol",687,434,842,394,461,590,559,582,609,518,618,556,430,591,773,606
"2086","G0209","G0209_06","negcontrol",217,188,179,240,171,258,292,286,367,367,168,260,183,181,266,476
"2087","G0209","G0209_07","negcontrol",184,148,167,42,148,299,77,133,207,112,156,146,61,272,113,129
"2088","G0209","G0209_08","negcontrol",1714,1833,1205,1262,1163,1487,1710,1715,1975,1852,1484,1620,1433,1836,1690,1814
"2089","G0209","G0209_09","negcontrol",1969,1459,1407,2481,1869,1955,1514,2002,1925,1527,1585,2427,1915,1981,1524,2319
"2090","G0209","G0209_10","negcontrol",796,710,432,593,530,211,613,300,535,694,492,450,478,351,556,508
"2091","G0210","G0210_01","inactive",1442,1883,2125,1929,1502,1407,1899,1494,1648,1825,2014,1974,1593,1469,2323,1518
"2092","G0210","G0210_02","inactive",197,137,333,220,80,38,237,121,231,94,280,215,92,32,324,166
"2093","G0210","G0210_03","inactive",424,384,606,442,178,581,394,261,433,352,831,561,259,881,333,457
"2094","G0210","G0210_04","inactive",2746,1218,1520,1704,1654,1751,1539,2002,2613,1347,1727,1753,1899,2076,1710,2158
"2095","G0210","G0210_05","inactive",152,183,193,119,112,120,40,160,189,293,201,135,108,143,67,157
"2096","G0210","G0210_06","inactive",1004,767,1054,902,1023,787,1010,610,942,620,1212,1099,1218,998,1002,633
"2097","G0210","G0210_07","inactive",338,371,512,364,436,30,210,342,250,528,535,376,325,48,331,444
"2098","G0210","G0210_08","inactive",565,843,1041,859,797,1373,1018,798,570,776,767,723,810,1331,966,844
"2099","G0210","G0210_09","inactive",949,821,903,1136,493,975,932,1151,1045,1125,1367,1201,553,1129,1169,1305
"2100","G0210","G0210_10","inactive",765,690,656,846,506,614,590,616,672,874,726,853,536,466,668,1087
"2101","G0211","G0211_01","inactive",1122,1462,905,1243,1315,1537,1032,984,1115,1497,865,1389,1384,1723,1146,1041
"2102","G0211","G0211_02","inactive",773,804,404,465,783,884,618,172,844,644,597,332,850,849,602,380
"2103","G0211","G0211_03","inactive",755,732,790,429,490,603,946,496,820,977,812,500,578,451,833,361
"2104","G0211","G0211_04","inactive",502,385,294,208,285,244,301,410,370,494,256,187,287,321,358,348
"2105","G0211","G0211_05","inactive",1754,1783,1088,1174,1709,1786,1820,1722,1949,1677,1224,1506,1720,1797,1828,1832
"2106","G0211","G0211_06","inactive",276,351,310,265,180,147,185,411,355,394,514,229,115,263,160,523
"2107","G0211","G0211_07","inactive",708,775,461,596,493,780,531,612,756,529,513,624,697,876,620,524
"2108","G0211","G0211_08","inactive",410,466,655,759,560,770,638,631,660,648,757,684,842,1039,668,735
"2109","G0211","G0211_09","inactive",495,450,435,764,251,578,384,604,510,649,568,736,106,461,427,727
"2110","G0211","G0211_10","inactive",328,480,665,419,432,273,623,509,384,591,785,269,354,416,725,840
"2111","G0212","G0212_01","inactive",729,818,574,850,896,503,920,730,1027,938,557,686,884,591,902,737
"2112","G0212","G0212_02","inactive",713,782,1090,967,889,1002,456,1036,849,866,1155,1076,840,1266,591,1013
"2113","G0212","G0212_03","inactive",643,752,290,566,684,738,476,460,653,542,375,567,867,649,561,435
"2114","G0212","G0212_04","inactive",1399,1515,1784,1691,1561,1961,1555,1603,1498,1693,2036,1624,1496,2199,2245,1852
"2115","G0212","G0212_05","inactive",946,667,725,789,618,819,517,429,792,703,725,752,577,1085,437,425
"2116","G0212","G0212_06","inactive",252,284,100,325,225,286,300,364,185,335,142,355,272,272,464,369
"2117","G0212","G0212_07","inactive",1139,806,763,821,906,910,815,745,1206,823,948,938,1023,944,944,810
"2118","G0212","G0212_08","inactive",509,479,471,498,327,358,196,439,449,711,510,515,353,353,161,394
"2119","G0212","G0212_09","inactive",974,933,488,453,659,969,876,512,1087,893,658,590,619,1369,922,503
"2120","G0212","G0212_10","inactive",1472,1151,896,1370,992,842,1343,1285,1536,1245,940,1348,1144,1022,1125,1108
"2121","G0213","G0213_01","inactive",857,1647,952,994,968,930,1151,751,887,1430,1363,1030,802,1270,1331,873
"2122","G0213","G0213_02","inactive",414,353,356,429,439,384,94,278,383,342,422,381,348,535,60,347
"2123","G0213","G0213_03","inactive",580,395,798,883,897,815,1150,176,673,415,775,745,1141,802,1050,275
"2124","G0213","G0213_04","inactive",411,477,394,189,280,215,431,270,548,616,367,131,425,271,397,270
"2125","G0213","G0213_05","inactive",1174,773,782,1132,958,1191,654,905,1273,1059,868,948,1036,1356,743,1207
"2126","G0213","G0213_06","inactive",547,328,598,438,276,315,424,179,491,373,429,300,269,369,461,235
"2127","G0213","G0213_07","inactive",750,933,945,760,544,887,697,642,881,1149,1178,835,674,954,848,933
"2128","G0213","G0213_08","inactive",251,128,469,36,320,134,447,235,135,229,395,89,310,268,560,292
"2129","G0213","G0213_09","inactive",581,273,592,398,560,508,507,1074,440,203,573,589,697,514,409,1228
"2130","G0213","G0213_10","inactive",802,1312,601,1729,1255,1355,1048,1023,1313,1262,833,1614,1131,1533,1095,1238
"2131","G0214","G0214_01","inactive",373,422,637,547,715,442,419,623,381,369,709,395,775,609,452,566
"2132","G0214","G0214_02","inactive",256,418,910,276,595,495,444,460,266,548,919,313,821,553,364,612
"2133","G0214","G0214_03","inactive",529,785,699,682,341,374,606,688,693,823,750,613,518,435,561,659
"2134","G0214","G0214_04","inactive",2159,1793,1611,1390,2519,1795,2142,1956,2247,1917,1945,1462,2619,1738,2123,2175
"2135","G0214","G0214_05","inactive",939,443,969,826,700,645,936,447,933,551,805,922,983,748,931,674
"2136","G0214","G0214_06","inactive",496,227,401,567,389,258,659,335,389,209,480,781,465,426,459,387
"2137","G0214","G0214_07","inactive",492,237,306,396,544,313,375,504,358,254,262,348,494,301,277,601
"2138","G0214","G0214_08","inactive",322,152,391,326,274,197,174,155,219,120,239,365,324,246,218,180
"2139","G0214","G0214_09","inactive",537,455,558,632,544,557,424,256,569,585,716,605,555,447,569,384
"2140","G0214","G0214_10","inactive",353,736,498,609,656,579,350,361,445,690,510,480,661,534,342,473
"2141","G0215","G0215_01","inactive",875,633,692,501,556,456,382,425,907,700,481,415,449,380,429,484
"2142","G0215","G0215_02","inactive",168,269,103,216,322,300,0,82,243,308,138,185,354,223,0,61
"2143","G0215","G0215_03","inactive",248,284,479,371,466,245,424,343,267,330,409,381,476,351,617,248
"2144","G0215","G0215_04","inactive",265,94,308,167,42,199,141,67,176,292,201,224,65,183,142,52
"2145","G0215","G0215_05","inactive",1364,785,1213,1048,1515,1477,1025,1190,1454,873,1185,1272,1228,1626,983,1155
"2146","G0215","G0215_06","inactive",881,720,338,575,523,713,514,298,867,789,380,623,726,763,784,440
"2147","G0215","G0215_07","inactive",333,662,269,142,233,366,288,545,423,513,290,253,251,381,368,589
"2148","G0215","G0215_08","inactive",719,411,585,660,431,716,427,314,721,404,749,537,608,740,491,488
"2149","G0215","G0215_09","inactive",894,974,771,718,912,682,805,539,979,983,951,840,1093,612,685,792
"2150","G0215","G0215_10","inactive",2193,1301,1770,1874,1933,1397,2162,1286,2033,1652,2026,1485,2201,1676,2252,1696
"2151","G0216","G0216_01","decreasing",1867,2099,2040,2043,1921,1600,1462,2425,945,918,923,878,781,1007,577,934
"2152","G0216","G0216_02","decreasing",2637,1006,1697,1168,1329,1622,1678,1752,1075,413,526,471,649,647,702,973
"2153","G0216","G0216_03","decreasing",1377,1632,1706,1226,1384,1418,1920,1393,652,754,816,444,841,698,839,650
"2154","G0216","G0216_04","decreasing",2073,1408,1453,1145,1178,1572,1180,1363,818,596,606,574,445,640,625,568
"2155","G0216","G0216_05","decreasing",1072,1342,2107,1559,1425,1170,689,1473,572,626,968,567,654,638,485,682
"2156","G0216","G0216_06","decreasing",544,317,611,248,329,704,399,437,213,137,231,87,178,179,232,283
"2157","G0216","G0216_07","decreasing",855,369,698,703,602,232,585,347,310,231,268,302,209,112,236,210
"2158","G0216","G0216_08","decreasing",1261,1677,2001,1373,1161,1691,888,1381,543,756,924,805,583,776,457,616
"2159","G0216","G0216_09","decreasing",424,261,258,658,280,251,462,368,191,182,164,332,173,140,222,196
"2160","G0216","G0216_10","decreasing",953,626,876,826,536,491,972,555,271,199,218,408,219,240,308,324
"2161","G0217","G0217_01","inactive",935,1437,1846,1263,842,1470,1485,1206,823,1502,2047,1426,1148,1437,1719,1071
"2162","G0217","G0217_02","inactive",551,696,871,741,403,459,632,728,841,747,925,836,575,490,747,835
"2163","G0217","G0217_03","inactive",435,797,518,233,444,436,626,260,316,761,628,252,656,291,680,266
"2164","G0217","G0217_04","inactive",767,1267,682,624,1175,770,911,1053,967,1340,827,692,1275,932,962,1056
"2165","G0217","G0217_05","inactive",865,648,390,386,813,417,362,559,924,645,498,471,693,589,578,627
"2166","G0217","G0217_06","inactive",768,463,707,204,524,341,439,188,939,468,557,262,628,288,323,173
"2167","G0217","G0217_07","inactive",503,210,136,311,199,182,337,117,442,219,101,292,349,179,249,141
"2168","G0217","G0217_08","inactive",812,1108,912,913,1224,796,885,868,742,915,860,807,1296,878,1135,951
"2169","G0217","G0217_09","inactive",740,626,470,582,689,524,645,596,739,540,525,625,707,512,936,717
"2170","G0217","G0217_10","inactive",844,741,978,700,616,758,890,942,695,778,1231,641,667,983,882,1286
"2171","G0218","G0218_01","increasing",81,130,201,88,40,88,118,101,874,918,1398,1171,817,1092,782,381
"2172","G0218","G0218_02","increasing",63,109,115,316,107,105,347,263,1565,1763,1706,2585,1975,2448,1987,2962
"2173","G0218","G0218_03","increasing",222,279,60,27,118,146,101,93,605,710,763,572,804,1010,1538,1022
"2174","G0218","G0218_04","increasing",263,504,501,365,219,524,439,317,4601,5277,4845,5826,4727,5799,6568,4574
"2175","G0218","G0218_05","increasing",1433,1227,703,871,624,1142,862,1383,1493,1973,1445,1143,830,1430,1176,1588
"2176","G0218","G0218_06","increasing",85,73,138,68,188,243,189,49,1618,644,1177,1279,1657,1499,1691,697
"2177","G0218","G0218_07","increasing",57,214,176,48,61,45,74,166,988,1632,1490,743,997,743,1064,1470
"2178","G0218","G0218_08","increasing",0,30,65,0,99,0,0,10,0,455,569,106,382,165,198,311
"2179","G0218","G0218_09","increasing",1048,516,648,470,1182,487,734,515,1454,693,763,754,1485,633,1018,733
"2180","G0218","G0218_10","increasing",160,193,96,111,209,214,231,96,1786,1525,1598,1671,763,2174,1901,2543
"2181","G0219","G0219_01","inactive",502,243,582,193,316,245,263,320,417,290,558,363,335,274,252,365
"2182","G0219","G0219_02","inactive",1204,1424,1845,1111,1400,1827,1310,1584,1504,1262,1912,1203,1612,1762,1474,1585
"2183","G0219","G0219_03","inactive",436,532,384,668,467,347,610,554,511,575,623,749,559,462,519,777
"2184","G0219","G0219_04","inactive",131,217,107,317,111,212,241,271,176,292,170,368,122,213,351,357
"2185","G0219","G0219_05","inactive",773,671,646,811,651,552,656,659,745,703,611,620,740,489,643,779
"2186","G0219","G0219_06","inactive",600,650,679,580,459,657,329,565,639,673,772,757,504,547,371,683
"2187","G0219","G0219_07","inactive",330,584,451,254,475,330,490,555,468,523,425,364,670,504,469,786
"2188","G0219","G0219_08","inactive",568,471,734,843,944,643,457,774,801,437,824,754,948,696,454,731
"2189","G0219","G0219_09","inactive",799,501,859,465,348,772,567,643,561,667,992,496,544,701,552,635
"2190","G0219","G0219_10","inactive",2244,2283,2210,1965,2110,2244,1824,2024,2094,2533,2372,2303,2101,2782,2035,2094
"2191","G0220","G0220_01","inactive",330,320,192,193,274,426,214,145,265,308,341,152,148,373,212,204
"2192","G0220","G0220_02","inactive",2755,2372,2270,2243,3160,2295,3163,2974,2882,3125,3279,2394,2455,2547,2688,2760
"2193","G0220","G0220_03","inactive",1646,1078,1459,1481,2074,1774,1359,1693,1314,1120,1580,1503,2188,1935,1778,2203
"2194","G0220","G0220_04","inactive",1457,1324,1432,1511,1027,1005,1162,1040,1655,1352,1848,1591,1360,1309,1148,890
"2195","G0220","G0220_05","inactive",291,500,512,346,110,435,617,401,240,475,584,307,233,395,605,419
"2196","G0220","G0220_06","inactive",2149,1816,2709,2050,1829,1497,1492,1401,2203,2002,2976,1598,1898,1882,1632,1349
"2197","G0220","G0220_07","inactive",253,395,290,383,294,294,717,202,393,531,336,359,484,377,625,316
"2198","G0220","G0220_08","inactive",240,267,610,572,128,338,257,263,392,328,373,535,280,587,315,294
"2199","G0220","G0220_09","inactive",938,623,624,831,828,551,465,636,840,709,720,891,853,337,414,511
"2200","G0220","G0220_10","inactive",707,749,644,659,326,1062,766,695,973,1049,1272,654,487,1211,910,836
"2201","G0221","G0221_01","decreasing",1706,1560,1794,699,1725,2628,1850,1176,151,102,63,105,203,160,268,242
"2202","G0221","G0221_02","decreasing",3287,3069,2169,3081,2632,4157,2463,3061,187,59,182,143,134,235,85,190
"2203","G0221","G0221_03","decreasing",758,1244,1615,483,1328,737,1277,764,49,79,83,81,68,145,66,102
"2204","G0221","G0221_04","decreasing",2026,829,780,880,1296,582,1326,998,30,103,104,70,218,117,99,112
"2205","G0221","G0221_05","decreasing",2653,3282,3435,4400,3259,4528,5268,3826,224,284,327,134,160,314,410,380
"2206","G0221","G0221_06","decreasing",2444,4473,2643,3321,2514,4022,3643,4140,181,209,248,363,180,263,277,377
"2207","G0221","G0221_07","decreasing",743,462,208,719,1209,304,910,515,71,97,25,30,24,112,71,32
"2208","G0221","G0221_08","decreasing",1378,2367,1999,2443,2184,1343,1459,1769,102,170,192,66,167,113,117,228
"2209","G0221","G0221_09","decreasing",859,1558,1379,1862,1672,877,1504,1306,61,161,91,33,16,81,96,49
"2210","G0221","G0221_10","decreasing",4575,3639,2956,4926,3701,3206,3386,1697,267,417,134,327,398,120,230,260
"2211","G0222","G0222_01","inactive",680,499,450,336,464,539,186,332,549,544,394,332,447,375,291,271
"2212","G0222","G0222_02","inactive",853,913,771,1187,568,1350,821,1332,834,904,830,1107,525,1596,1022,1367
"2213","G0222","G0222_03","inactive",1038,1393,1158,1278,896,1390,654,878,1081,1441,1302,1153,1175,1732,900,822
"2214","G0222","G0222_04","inactive",759,475,646,482,359,465,616,561,662,563,793,583,559,550,730,746
"2215","G0222","G0222_05","inactive",858,909,1002,993,1156,829,1067,863,904,960,1324,856,1506,870,977,944
"2216","G0222","G0222_06","inactive",173,163,139,491,303,249,292,270,193,184,122,484,360,247,533,266
"2217","G0222","G0222_07","inactive",248,288,362,387,546,339,276,243,242,399,455,399,525,359,278,296
"2218","G0222","G0222_08","inactive",1096,803,938,921,1235,1095,1088,587,1024,920,1168,777,1181,1101,964,606
"2219","G0222","G0222_09","inactive",323,67,55,255,505,351,233,309,346,35,96,244,535,488,305,393
"2220","G0222","G0222_10","inactive",166,258,190,114,201,100,213,320,226,190,328,119,108,161,378,351
"2221","G0223","G0223_01","inactive",300,333,234,422,258,199,201,264,360,468,239,646,193,214,313,189
"2222","G0223","G0223_02","inactive",482,329,290,404,292,362,488,724,588,407,244,650,525,295,494,920
"2223","G0223","G0223_03","inactive",808,656,705,868,368,556,439,804,952,828,792,782,356,453,485,867
"2224","G0223","G0223_04","inactive",272,467,376,363,302,608,403,300,204,325,382,435,414,813,414,367
"2225","G0223","G0223_05","inactive",210,341,404,202,66,232,93,184,258,312,332,212,153,207,45,229
"2226","G0223","G0223_06","inactive",201,232,88,121,152,237,35,255,243,183,74,158,232,296,53,328
"2227","G0223","G0223_07","inactive",989,687,701,1057,758,970,1052,826,1035,821,876,1046,695,1172,1045,892
"2228","G0223","G0223_08","inactive",559,383,678,534,394,357,570,384,494,452,648,441,569,433,579,432
"2229","G0223","G0223_09","inactive",503,475,395,474,580,551,615,386,467,498,478,555,709,529,511,447
"2230","G0223","G0223_10","inactive",1132,874,1101,1075,1123,981,1141,789,1277,959,1000,1198,1029,855,1364,904
"2231","G0224","G0224_01","inactive",931,690,864,560,986,653,1047,647,812,932,645,549,1103,731,991,778
"2232","G0224","G0224_02","inactive",1310,885,1376,1295,1430,1114,1379,1728,1381,1329,1385,1225,1609,1647,1451,1833
"2233","G0224","G0224_03","inactive",93,345,155,120,0,215,107,171,148,145,163,109,45,196,149,231
"2234","G0224","G0224_04","inactive",530,714,814,823,600,669,661,849,674,723,988,1066,644,694,722,829
"2235","G0224","G0224_05","inactive",824,872,645,629,1372,704,1001,651,1010,873,804,658,1580,837,1081,598
"2236","G0224","G0224_06","inactive",211,395,193,201,166,296,189,308,185,399,265,105,127,243,238,610
"2237","G0224","G0224_07","inactive",1394,810,1836,1363,1125,1129,2124,899,1174,888,1718,1477,1182,1122,2233,907
"2238","G0224","G0224_08","inactive",826,816,1027,903,600,420,613,1012,703,802,846,855,819,332,687,1164
"2239","G0224","G0224_09","inactive",244,451,297,420,574,464,327,485,302,521,344,254,664,497,251,560
"2240","G0224","G0224_10","inactive",1642,2153,1481,2012,1360,1736,1806,1219,1587,2697,1886,1736,1422,1497,1946,1453
"2241","G0225","G0225_01","inactive",2572,2916,2528,2089,2364,2390,1754,2014,2401,3376,2843,1893,2572,2635,2081,2039
"2242","G0225","G0225_02","inactive",1004,757,602,506,360,595,536,537,939,671,854,434,490,559,628,524
"2243","G0225","G0225_03","inactive",521,494,664,307,378,478,854,740,502,473,825,369,483,547,1089,964
"2244","G0225","G0225_04","inactive",600,724,427,646,472,283,678,396,693,1031,642,671,486,412,560,543
"2245","G0225","G0225_05","inactive",258,323,278,161,577,220,517,349,489,408,351,319,561,276,408,489
"2246","G0225","G0225_06","inactive",460,409,641,446,722,367,441,710,368,309,414,476,680,369,490,822
"2247","G0225","G0225_07","inactive",524,502,447,293,415,527,191,273,594,391,648,269,324,595,212,367
"2248","G0225","G0225_08","inactive",1285,1113,1051,1042,844,703,945,835,1282,1283,1371,826,908,795,980,820
"2249","G0225","G0225_09","inactive",526,456,234,99,266,386,339,368,491,419,269,87,324,327,282,354
"2250","G0225","G0225_10","inactive",580,454,132,158,257,405,232,533,695,411,86,162,259,285,195,511
"2251","G0226","G0226_01","inactive",1021,605,951,669,722,1051,1292,622,858,1080,808,581,782,1211,1361,897
"2252","G0226","G0226_02","inactive",434,695,929,529,493,700,421,1332,437,663,739,708,682,686,495,1141
"2253","G0226","G0226_03","inactive",2169,2252,2304,2160,2400,3061,2106,1870,2409,2662,2602,2125,2698,3325,2385,2308
"2254","G0226","G0226_04","inactive",198,705,342,234,372,394,140,459,129,671,509,333,561,392,234,627
"2255","G0226","G0226_05","inactive",601,661,749,446,336,827,487,593,430,515,771,451,335,941,573,571
