"","gene","sgRNA","class","L1","L2","L3","L4","L5","L6","L7","L8","H1","H2","H3","H4","H5","H6","H7","H8"
"2373","G0238","G0238_03","inactive",250,274,476,294,701,295,531,567,304,278,397,289,601,211,523,397
"2374","G0238","G0238_04","inactive",3213,2859,3436,2444,3687,3638,3168,3205,3164,3145,3206,2450,3725,2847,3693,2619
"2375","G0238","G0238_05","inactive",657,847,596,450,623,556,462,141,595,842,619,470,550,543,509,180
"2376","G0238","G0238_06","inactive",1035,590,1184,578,989,723,551,716,1222,380,1076,519,1109,909,550,592
"2377","G0238","G0238_07","inactive",511,842,920,688,353,726,727,1127,646,1001,891,672,487,935,775,1130
"2378","G0238","G0238_08","inactive",895,761,1293,1361,1104,795,611,1473,968,621,1268,1345,978,893,646,1303
"2379","G0238","G0238_09","inactive",618,929,668,600,737,755,491,895,437,894,515,737,610,520,420,805
"2380","G0238","G0238_10","inactive",575,667,975,669,329,302,448,816,429,602,720,493,406,491,547,606
"2381","G0239","G0239_01","inactive",2521,3160,2696,2864,2776,2959,2529,2112,2675,2542,2483,3063,2688,2908,2317,2195
"2382","G0239","G0239_02","inactive",2279,2527,2604,3283,2419,2243,2379,2920,2129,2592,2127,3242,2271,2251,2428,2514
"2383","G0239","G0239_03","inactive",477,212,294,354,614,734,301,580,466,301,380,336,473,800,369,526
"2384","G0239","G0239_04","inactive",487,463,331,677,522,436,373,394,421,230,253,604,434,423,385,257
"2385","G0239","G0239_05","inactive",524,880,341,60,467,264,434,236,454,659,262,75,399,345,492,254
"2386","G0239","G0239_06","inactive",175,184,146,327,252,513,171,280,271,143,259,337,294,395,250,285
"2387","G0239","G0239_07","inactive",2981,2369,2955,3195,2921,3248,2417,2793,2629,2343,3112,2846,2588,3505,2872,2545
"2388","G0239","G0239_08","inactive",196,218,286,153,201,169,174,269,206,362,232,172,188,210,83,219
"2389","G0239","G0239_09","inactive",679,370,501,437,768,523,453,453,671,427,477,660,675,573,338,456
"2390","G0239","G0239_10","inactive",343,527,464,550,343,171,274,492,262,578,242,763,301,243,156,267
"2391","G0240","G0240_01","inactive",206,323,288,223,132,117,284,188,229,366,297,340,106,174,289,182
"2392","G0240","G0240_02","inactive",224,314,479,171,259,193,130,305,201,308,294,253,322,250,55,325
"2393","G0240","G0240_03","inactive",276,186,312,208,291,294,202,59,418,158,230,211,239,258,171,94
"2394","G0240","G0240_04","inactive",1277,925,1358,816,1350,886,988,1073,1094,1002,1200,942,1076,906,816,788
"2395","G0240","G0240_05","inactive",2581,2665,2999,2602,1465,2370,1968,2645,2449,2469,2211,2585,1332,1883,1812,2336
"2396","G0240","G0240_06","inactive",1585,2108,1577,1740,1691,1489,1417,1810,1509,2209,1137,1776,1609,1635,1782,1619
"2397","G0240","G0240_07","inactive",436,514,773,519,608,490,477,597,581,491,723,552,608,535,479,645
"2398","G0240","G0240_08","inactive",1134,717,1080,498,1086,896,645,551,896,812,957,677,1100,955,777,691
"2399","G0240","G0240_09","inactive",2153,1562,1893,1189,2003,1588,1892,1574,2143,1866,1698,1315,1786,1533,1906,1237
"2400","G0240","G0240_10","inactive",798,1029,843,1252,752,1321,697,908,629,1098,841,1227,793,1360,819,787
"2401","G0241","G0241_01","inactive",437,328,609,538,769,766,500,690,460,413,467,677,854,872,479,527
"2402","G0241","G0241_02","inactive",215,222,215,124,182,303,177,337,108,203,234,193,146,361,122,187
"2403","G0241","G0241_03","inactive",250,528,350,255,399,385,523,50,111,403,287,273,326,425,476,122
"2404","G0241","G0241_04","inactive",638,320,481,221,216,372,415,229,635,248,506,232,245,453,331,208
"2405","G0241","G0241_05","inactive",1166,1981,1218,1302,1552,1758,1179,949,1034,1854,925,1270,1562,1623,1271,894
"2406","G0241","G0241_06","inactive",648,562,870,553,440,754,473,263,925,546,884,530,375,887,372,346
"2407","G0241","G0241_07","inactive",534,273,510,386,619,546,544,632,543,302,502,529,592,709,495,688
"2408","G0241","G0241_08","inactive",1118,1115,781,883,1033,820,1164,876,1123,1024,1005,842,803,785,860,1072
"2409","G0241","G0241_09","inactive",325,556,380,531,492,440,457,450,437,503,328,397,549,332,395,356
"2410","G0241","G0241_10","inactive",1198,1431,1123,1494,1568,1532,1775,1561,1042,1375,1005,1473,1391,1595,1731,1220
"2411","G0242","G0242_01","increasing",134,188,283,106,129,22,338,158,5262,3137,5193,2048,3145,2968,4086,2719
"2412","G0242","G0242_02","increasing",30,27,130,52,66,254,51,79,1456,755,2064,1059,1785,2246,1475,2156
"2413","G0242","G0242_03","increasing",329,245,261,123,428,96,258,179,3880,4142,4904,4724,4550,4513,5865,7369
"2414","G0242","G0242_04","increasing",569,331,314,458,293,628,410,598,7960,8506,6389,8194,8862,9997,8321,9764
"2415","G0242","G0242_05","increasing",1312,1523,1816,1459,1804,1494,1119,1971,1571,2266,2196,2090,2275,1888,1423,2299
"2416","G0242","G0242_06","increasing",49,176,101,163,100,44,75,64,2493,3279,3318,3754,2797,1858,1865,2888
"2417","G0242","G0242_07","increasing",0,0,0,26,0,26,35,33,217,500,279,457,696,943,1838,1671
"2418","G0242","G0242_08","increasing",302,65,59,143,125,17,116,0,2318,2023,1150,1376,2105,1635,2525,957
"2419","G0242","G0242_09","increasing",85,7,12,27,0,40,0,77,577,1029,753,93,0,800,643,388
"2420","G0242","G0242_10","increasing",765,685,1144,594,1013,1104,588,624,919,923,1346,1227,1387,1626,913,804
"2421","G0243","G0243_01","inactive",798,659,841,528,829,409,858,692,893,633,476,474,617,311,512,591
"2422","G0243","G0243_02","inactive",797,1363,784,1043,1191,877,740,847,702,1087,717,1342,1168,882,831,658
"2423","G0243","G0243_03","inactive",674,605,497,827,1154,971,1021,634,458,492,587,1051,914,795,863,740
"2424","G0243","G0243_04","inactive",75,325,268,315,623,481,178,208,101,391,158,256,418,636,181,179
"2425","G0243","G0243_05","inactive",377,354,177,326,586,225,331,395,428,446,176,418,573,307,384,510
"2426","G0243","G0243_06","inactive",901,607,567,870,497,675,648,415,790,797,499,804,496,561,727,453
"2427","G0243","G0243_07","inactive",1085,950,967,759,1113,940,1301,916,868,1017,976,870,920,1042,1117,925
"2428","G0243","G0243_08","inactive",153,165,444,197,496,536,326,465,216,185,486,273,541,365,318,400
"2429","G0243","G0243_09","inactive",1261,1330,937,1480,966,1229,943,917,1054,1275,898,1198,568,1194,873,992
"2430","G0243","G0243_10","inactive",3122,2983,3756,3290,3364,2801,2158,2821,2853,2977,3501,3700,3584,2810,2066,2449
"2431","G0244","G0244_01","inactive",438,299,425,420,367,279,148,207,453,327,325,296,383,240,157,328
"2432","G0244","G0244_02","inactive",505,122,605,263,304,293,179,220,441,235,543,199,124,263,309,224
"2433","G0244","G0244_03","inactive",723,624,351,547,865,343,414,816,600,470,365,624,637,471,416,581
"2434","G0244","G0244_04","inactive",547,873,515,1212,1049,905,884,603,482,878,512,1207,833,819,538,622
"2435","G0244","G0244_05","inactive",1132,792,815,347,935,1064,669,957,1057,856,758,457,818,900,558,912
"2436","G0244","G0244_06","inactive",438,487,162,421,327,225,571,501,344,527,189,439,401,242,399,453
"2437","G0244","G0244_07","inactive",450,307,594,359,534,435,466,551,321,371,822,256,470,370,495,542
"2438","G0244","G0244_08","inactive",938,848,1105,1073,965,832,407,824,808,1003,913,909,864,860,392,602
"2439","G0244","G0244_09","inactive",513,240,605,248,536,422,410,343,466,345,613,190,340,272,495,333
"2440","G0244","G0244_10","inactive",2195,978,1055,1549,978,1730,1174,1276,2031,954,1015,1700,947,1548,960,1116
"2441","G0245","G0245_01","inactive",2620,1910,1342,1368,1348,1948,1686,1881,2416,2029,1240,1505,1179,2050,1620,1583
"2442","G0245","G0245_02","inactive",1163,1344,1332,1269,941,1391,1054,536,954,1555,1105,1481,816,1376,1207,601
"2443","G0245","G0245_03","inactive",191,254,445,134,180,266,38,175,207,351,251,119,257,440,97,125
"2444","G0245","G0245_04","inactive",964,1015,1156,1238,1427,1017,925,1427,979,1022,1012,1101,1165,858,830,1504
"2445","G0245","G0245_05","inactive",907,640,837,771,902,516,508,1431,695,661,742,856,969,435,520,1086
"2446","G0245","G0245_06","inactive",183,19,253,648,395,157,243,235,147,53,260,503,507,290,179,264
"2447","G0245","G0245_07","inactive",1053,470,777,780,778,407,674,920,976,609,617,769,572,332,816,849
"2448","G0245","G0245_08","inactive",3320,3418,3734,3802,3798,3948,2826,3578,2924,3681,3091,3932,3475,3552,3324,3451
"2449","G0245","G0245_09","inactive",109,377,385,139,158,347,176,230,152,305,296,146,146,297,145,248
"2450","G0245","G0245_10","inactive",352,257,442,384,568,620,280,367,295,274,453,443,727,508,286,249
"2451","G0246","G0246_01","inactive",1278,1130,1149,1222,1308,1412,1507,1098,1275,1036,1098,1326,1302,1374,1534,792
"2452","G0246","G0246_02","inactive",236,31,268,315,161,59,199,102,286,107,250,347,190,64,180,123
"2453","G0246","G0246_03","inactive",446,513,699,332,1154,609,616,728,506,515,508,372,954,786,560,769
"2454","G0246","G0246_04","inactive",204,259,176,127,471,288,233,434,227,257,123,104,435,311,159,388
"2455","G0246","G0246_05","inactive",605,664,500,631,1119,657,658,765,407,725,561,639,1290,679,488,672
"2456","G0246","G0246_06","inactive",1257,890,1640,1450,1266,990,1390,1124,1092,1000,1437,1406,1241,1093,1374,995
"2457","G0246","G0246_07","inactive",401,256,739,549,558,1011,463,704,335,311,916,476,509,1140,550,628
"2458","G0246","G0246_08","inactive",1895,1730,1455,1251,1020,1218,1333,1995,1508,1912,1369,1246,1164,1632,1380,1672
"2459","G0246","G0246_09","inactive",1011,1512,1398,810,1390,828,1142,1341,914,1178,1245,795,1040,931,931,1102
"2460","G0246","G0246_10","inactive",467,274,529,370,642,555,282,327,444,321,524,391,474,581,243,443
"2461","G0247","G0247_01","inactive",492,324,771,338,339,627,585,648,438,385,663,356,379,565,434,536
"2462","G0247","G0247_02","inactive",716,559,666,875,591,536,520,703,643,512,539,789,482,556,670,561
"2463","G0247","G0247_03","inactive",541,442,679,660,895,944,897,1002,644,618,647,832,946,784,887,845
"2464","G0247","G0247_04","inactive",822,1119,968,1113,1477,947,1174,909,584,1202,855,1187,1056,1098,1400,817
"2465","G0247","G0247_05","inactive",150,494,544,620,550,412,238,531,186,497,564,348,646,276,345,563
"2466","G0247","G0247_06","inactive",1094,934,1110,1151,935,1296,608,1098,963,894,701,983,951,1402,565,949
"2467","G0247","G0247_07","inactive",677,561,500,379,245,534,580,759,618,576,445,243,216,571,393,592
"2468","G0247","G0247_08","inactive",1017,533,682,750,1185,878,623,692,827,501,713,615,930,510,696,774
"2469","G0247","G0247_09","inactive",429,165,302,304,543,394,196,566,277,95,370,333,416,555,245,688
"2470","G0247","G0247_10","inactive",1643,1456,1207,1109,1343,1080,1314,1361,1537,1688,1182,1092,1343,1040,1396,1252
"2471","G0248","G0248_01","inactive",1044,1012,1104,884,787,1033,1110,863,940,1106,1137,799,732,1193,865,811
"2472","G0248","G0248_02","inactive",949,1308,480,892,553,350,908,729,658,1284,355,870,635,506,967,591
"2473","G0248","G0248_03","inactive",198,384,181,493,245,297,204,374,145,518,160,363,148,309,340,321
"2474","G0248","G0248_04","inactive",396,391,361,417,494,622,412,515,365,471,348,310,406,827,427,439
"2475","G0248","G0248_05","inactive",615,445,618,852,931,822,910,1107,767,517,649,875,829,589,1099,909
"2476","G0248","G0248_06","inactive",631,656,1051,908,767,858,399,947,663,743,960,1015,865,893,512,615
"2477","G0248","G0248_07","inactive",1702,1717,2535,2821,3250,1961,1735,2196,1899,1849,2575,2473,2719,1674,1717,1979
"2478","G0248","G0248_08","inactive",726,845,743,587,618,442,551,685,665,808,828,826,490,349,398,640
"2479","G0248","G0248_09","inactive",581,644,362,495,315,402,426,398,718,399,256,540,435,279,475,467
"2480","G0248","G0248_10","inactive",172,544,664,158,684,651,704,782,261,556,748,142,772,469,562,604
"2481","G0249","G0249_01","inactive",1285,779,1152,740,1054,1426,865,759,1155,641,1055,851,1207,1032,742,720
"2482","G0249","G0249_02","inactive",88,326,225,353,235,295,357,295,172,323,438,319,242,291,198,267
"2483","G0249","G0249_03","inactive",911,1679,1077,1033,602,869,1196,817,776,1389,942,999,497,1010,1072,674
"2484","G0249","G0249_04","inactive",610,658,679,353,678,758,158,757,521,742,489,365,613,512,143,469
"2485","G0249","G0249_05","inactive",168,332,369,281,264,270,789,308,188,291,324,255,146,382,887,252
"2486","G0249","G0249_06","inactive",994,904,1061,1004,864,1146,1310,1277,1038,995,815,1098,1075,1104,1227,1111
"2487","G0249","G0249_07","inactive",1724,1669,925,1225,1806,1035,1117,1108,1722,1965,902,1190,1643,1016,991,1314
"2488","G0249","G0249_08","inactive",278,611,515,732,523,580,526,684,255,818,385,643,481,519,489,635
"2489","G0249","G0249_09","inactive",975,863,842,380,773,870,578,536,1028,802,706,571,695,545,459,486
"2490","G0249","G0249_10","inactive",329,279,455,558,695,1011,306,226,246,206,486,592,534,706,372,264
"2491","G0250","G0250_01","inactive",563,666,836,815,584,875,605,852,524,708,587,846,773,833,725,657
"2492","G0250","G0250_02","inactive",1068,1201,904,856,1040,880,692,804,735,935,817,1073,896,679,590,698
"2493","G0250","G0250_03","inactive",622,428,843,682,545,598,589,693,477,465,613,845,514,473,522,398
"2494","G0250","G0250_04","inactive",1321,801,1343,873,1439,1288,625,1107,1267,1057,1350,969,1042,1132,764,772
"2495","G0250","G0250_05","inactive",300,273,899,787,558,708,390,699,355,383,746,664,360,610,468,698
"2496","G0250","G0250_06","inactive",341,663,369,219,210,507,427,322,446,677,274,270,260,542,255,271
"2497","G0250","G0250_07","inactive",596,605,379,683,744,448,352,379,574,625,416,625,532,530,458,399
"2498","G0250","G0250_08","inactive",173,347,226,184,150,240,217,325,147,305,235,344,199,345,216,163
"2499","G0250","G0250_09","inactive",884,1316,1051,649,1229,1082,1287,1202,806,1326,903,823,908,972,1176,1248
"2500","G0250","G0250_10","inactive",1785,1676,1832,1958,1804,2285,2269,1936,1769,1533,1729,1960,1758,1955,2214,1655
"2501","G0251","G0251_01","increasing",482,388,238,143,416,264,228,295,3707,3558,2529,2788,3776,2485,2682,2422
"2502","G0251","G0251_02","increasing",625,516,525,670,511,368,361,745,4038,4037,4597,4995,3606,3391,2268,5087
"2503","G0251","G0251_03","increasing",132,35,131,63,103,148,93,134,1156,1041,1107,713,817,1086,1068,981
"2504","G0251","G0251_04","increasing",224,192,289,405,331,308,341,322,280,280,339,511,313,231,403,303
"2505","G0251","G0251_05","increasing",729,1281,1015,665,982,786,1785,1528,659,1093,1201,861,768,814,1531,1336
"2506","G0251","G0251_06","increasing",77,67,91,58,35,42,42,18,1138,734,302,789,357,857,379,259
"2507","G0251","G0251_07","increasing",395,252,405,351,238,274,315,360,2635,1696,2937,2602,2321,3053,2396,3727
"2508","G0251","G0251_08","increasing",122,229,127,192,207,124,142,151,1476,1284,997,1946,1204,1671,1088,1247
"2509","G0251","G0251_09","increasing",350,225,291,225,303,345,325,345,2859,3137,2585,2574,2052,2155,2382,2502
"2510","G0251","G0251_10","increasing",584,497,524,654,915,279,520,383,5467,3950,5221,8168,5575,3872,6455,4303
"2511","G0252","G0252_01","inactive",1261,866,1871,895,933,1720,1505,1270,1254,915,1428,810,951,1529,1515,1443
"2512","G0252","G0252_02","inactive",1015,1257,1309,1276,1276,1196,954,1166,1186,1606,1313,1322,1198,1250,997,954
"2513","G0252","G0252_03","inactive",432,300,157,175,0,384,342,226,442,255,221,254,0,195,147,252
"2514","G0252","G0252_04","inactive",645,756,853,782,765,991,536,855,628,1026,781,727,1001,748,598,926
"2515","G0252","G0252_05","inactive",1141,1328,1997,1437,2027,1735,1889,1822,1168,1587,1991,1570,1885,1452,1547,1612
"2516","G0252","G0252_06","inactive",457,368,476,462,341,836,235,468,518,495,484,422,472,583,213,367
"2517","G0252","G0252_07","inactive",505,375,417,282,492,508,508,412,379,347,327,149,458,398,370,493
"2518","G0252","G0252_08","inactive",561,528,740,747,567,632,598,473,526,370,643,947,624,453,592,328
"2519","G0252","G0252_09","inactive",306,463,208,349,399,491,315,131,248,330,156,288,358,451,261,172
"2520","G0252","G0252_10","inactive",116,124,383,118,294,85,203,225,131,105,358,114,332,79,247,178
"2521","G0253","G0253_01","inactive",1655,1547,2095,1768,1453,2049,1512,1593,1404,1241,1569,1678,1268,1984,1626,1397
"2522","G0253","G0253_02","inactive",290,404,522,401,282,535,347,45,416,450,543,326,291,468,384,116
"2523","G0253","G0253_03","inactive",817,798,1024,776,525,701,943,585,967,598,966,828,427,784,870,450
"2524","G0253","G0253_04","inactive",320,472,731,444,291,484,231,378,473,335,700,489,215,393,326,195
"2525","G0253","G0253_05","inactive",1257,1409,753,1400,1278,1212,1522,1569,1046,1332,901,1440,1138,1189,1547,1262
"2526","G0253","G0253_06","inactive",593,1026,587,545,1122,813,627,681,620,895,420,561,1081,913,629,574
"2527","G0253","G0253_07","inactive",2137,1845,2093,1896,2240,2262,1536,1709,1803,1953,2004,2154,1941,1825,1515,1511
"2528","G0253","G0253_08","inactive",955,826,566,486,780,579,557,666,802,818,436,400,822,576,417,519
"2529","G0253","G0253_09","inactive",417,651,244,1050,552,503,713,701,259,651,248,1093,500,541,689,609
"2530","G0253","G0253_10","inactive",1042,1155,853,823,766,635,773,1138,812,1286,1030,729,695,689,821,967
"2531","G0254","G0254_01","inactive",191,86,329,0,191,404,372,101,159,73,364,0,212,262,255,165
"2532","G0254","G0254_02","inactive",1258,1106,937,1136,1041,1005,662,799,992,839,893,1043,956,1064,642,736
"2533","G0254","G0254_03","inactive",427,362,287,681,570,364,313,628,348,355,293,659,380,348,323,733
"2534","G0254","G0254_04","inactive",429,1390,744,977,1322,1069,1499,1199,548,1392,649,872,1134,1138,1518,1108
"2535","G0254","G0254_05","inactive",1785,2151,1800,2158,1963,2041,1511,2173,1937,2327,1984,1971,1848,1794,1713,1936
"2536","G0254","G0254_06","inactive",697,874,487,276,482,445,458,448,507,621,514,319,299,274,551,330
"2537","G0254","G0254_07","inactive",1502,1429,1635,1541,2209,1440,1574,2222,1720,1386,1259,1464,2245,1229,1576,2015
"2538","G0254","G0254_08","inactive",84,298,148,251,292,289,142,32,68,254,172,147,326,282,220,42
"2539","G0254","G0254_09","inactive",573,393,464,1060,471,643,788,476,592,372,366,837,507,926,618,311
"2540","G0254","G0254_10","inactive",596,535,555,690,489,660,495,392,413,412,562,791,719,701,570,631
"2541","G0255","G0255_01","decreasing",6920,8332,8027,8183,10383,6947,7593,6409,476,323,569,534,440,140,270,268
"2542","G0255","G0255_02","decreasing",390,136,793,246,324,458,619,188,307,184,619,228,203,429,552,98
"2543","G0255","G0255_03","decreasing",3962,3018,5038,4599,4814,4523,4793,7308,111,179,285,125,314,193,229,141
"2544","G0255","G0255_04","decreasing",1630,4162,5520,5973,4003,2944,6277,4784,155,241,57,229,154,331,239,351
"2545","G0255","G0255_05","decreasing",8985,4412,6451,6085,4490,6145,5629,6704,127,479,382,230,172,389,347,407
"2546","G0255","G0255_06","decreasing",7451,5590,5865,7588,8648,6439,8314,6821,430,283,487,375,461,181,490,201
"2547","G0255","G0255_07","decreasing",943,943,1362,1768,3645,1136,2901,1526,72,105,142,9,139,31,63,46
"2548","G0255","G0255_08","decreasing",7112,4810,7856,7881,8844,5339,8684,6151,368,245,363,275,213,243,313,103
"2549","G0255","G0255_09","decreasing",3225,2738,3733,2730,4913,3094,2562,4377,24,125,128,67,123,39,58,162
"2550","G0255","G0255_10","decreasing",1988,4084,2755,3039,1633,2986,3835,3946,72,87,21,281,37,256,96,106
"2551","G0256","G0256_01","inactive",699,525,703,578,241,318,40,416,597,481,724,656,246,303,43,422
"2552","G0256","G0256_02","inactive",441,336,325,455,551,572,386,752,606,406,295,315,471,555,493,443
"2553","G0256","G0256_03","inactive",482,343,466,375,339,679,351,692,453,399,549,239,162,508,449,514
"2554","G0256","G0256_04","inactive",522,629,332,730,351,386,391,305,655,532,475,766,306,344,201,177
"2555","G0256","G0256_05","inactive",1095,807,752,914,809,767,603,856,1108,695,516,871,836,749,659,759
"2556","G0256","G0256_06","inactive",1224,871,1166,850,1598,1058,1383,1373,1238,1006,961,715,1428,1338,1648,1097
"2557","G0256","G0256_07","inactive",1833,1612,1807,2051,1332,1581,1926,1333,1707,1678,1591,2098,1607,1717,1835,1249
"2558","G0256","G0256_08","inactive",4057,3453,2743,3450,3110,3618,2482,3204,3720,3434,2952,3485,3236,3342,3076,2572
"2559","G0256","G0256_09","inactive",624,316,744,541,1025,951,799,863,583,331,703,656,920,851,509,1047
"2560","G0256","G0256_10","inactive",637,566,841,505,339,732,887,619,611,698,604,655,265,752,680,721
"2561","G0257","G0257_01","inactive",572,954,726,466,563,557,555,511,411,885,732,392,499,536,410,275
"2562","G0257","G0257_02","inactive",215,34,113,247,282,392,562,437,305,22,159,273,180,275,326,357
"2563","G0257","G0257_03","inactive",1270,1710,1286,1316,1827,1900,1149,1181,1054,1347,1115,1377,1650,1936,1058,1088
"2564","G0257","G0257_04","inactive",1035,538,1438,873,713,672,948,805,1115,577,1224,970,641,660,859,817
"2565","G0257","G0257_05","inactive",348,384,311,404,692,394,333,288,356,437,416,298,545,570,425,238
"2566","G0257","G0257_06","inactive",211,318,341,267,370,644,229,502,81,438,309,252,414,673,230,438
"2567","G0257","G0257_07","inactive",269,222,260,274,265,287,409,294,217,162,255,293,188,351,231,238
"2568","G0257","G0257_08","inactive",327,599,343,351,608,684,300,269,282,673,246,463,490,601,428,285
"2569","G0257","G0257_09","inactive",455,308,376,227,348,203,573,272,420,314,322,180,465,226,554,184
"2570","G0257","G0257_10","inactive",1051,1072,1138,1268,973,784,1254,1118,1148,1104,1053,1207,749,1007,948,897
"2571","G0258","G0258_01","inactive",203,97,390,227,299,153,108,27,171,158,349,211,265,170,124,32
"2572","G0258","G0258_02","inactive",814,820,830,727,955,690,841,1168,984,778,554,774,869,810,743,934
"2573","G0258","G0258_03","inactive",563,858,597,746,540,825,639,765,652,843,747,834,436,700,557,955
"2574","G0258","G0258_04","inactive",444,355,1040,438,798,619,692,682,379,538,758,307,619,826,628,441
"2575","G0258","G0258_05","inactive",1342,1883,1175,1414,2201,1874,1265,2265,1113,1914,1206,1332,2095,1593,1333,1875
"2576","G0258","G0258_06","inactive",888,1673,614,842,922,1109,423,1527,970,1539,537,886,969,985,608,1372
"2577","G0258","G0258_07","inactive",1642,1265,1036,1160,1112,1277,1088,1552,1487,1207,946,1232,1073,1188,1131,1227
"2578","G0258","G0258_08","inactive",305,303,884,285,444,544,348,678,303,293,584,187,493,411,395,589
"2579","G0258","G0258_09","inactive",586,671,513,621,617,482,652,633,521,631,490,600,374,579,601,647
"2580","G0258","G0258_10","inactive",1169,972,743,923,867,551,1044,1041,1242,1114,623,898,736,605,1098,1243
"2581","G0259","G0259_01","inactive",427,652,713,367,761,612,632,577,463,545,484,339,665,563,625,669
"2582","G0259","G0259_02","inactive",894,573,578,784,639,646,487,942,893,525,634,772,570,534,476,621
"2583","G0259","G0259_03","inactive",543,268,402,257,313,134,415,248,507,243,229,237,358,162,294,238
"2584","G0259","G0259_04","inactive",1243,850,1372,809,907,1101,1107,1048,1067,645,924,745,1022,1348,933,1123
"2585","G0259","G0259_05","inactive",660,175,294,374,310,267,435,344,625,265,287,406,274,170,397,223
"2586","G0259","G0259_06","inactive",272,132,267,433,669,406,292,604,251,85,238,308,485,303,396,481
"2587","G0259","G0259_07","inactive",642,729,868,1032,924,726,544,913,567,533,759,976,886,839,696,1068
"2588","G0259","G0259_08","inactive",312,333,116,255,186,179,182,284,266,274,121,295,225,94,201,286
"2589","G0259","G0259_09","inactive",1997,1755,1815,2046,1739,1632,1504,1893,1979,1842,1701,2360,1756,1539,1376,1783
"2590","G0259","G0259_10","inactive",708,416,546,687,522,454,484,825,671,444,441,738,514,519,568,505
"2591","G0260","G0260_01","inactive",2701,2712,2444,2734,3091,2376,3425,2164,2431,2700,1803,2632,2959,2323,3607,2028
"2592","G0260","G0260_02","inactive",244,580,452,529,568,349,416,481,371,423,574,586,514,371,490,455
"2593","G0260","G0260_03","inactive",570,636,585,796,747,924,798,650,435,547,623,606,694,812,699,460
"2594","G0260","G0260_04","inactive",1262,809,748,1175,1537,1041,1222,914,1206,750,862,1594,1387,1061,1067,1269
"2595","G0260","G0260_05","inactive",1887,1676,1582,1649,1790,1307,1682,1565,1490,1519,1380,1809,1403,1226,1612,1644
"2596","G0260","G0260_06","inactive",525,462,718,684,784,637,684,828,514,575,605,595,645,784,574,682
"2597","G0260","G0260_07","inactive",721,554,664,712,734,654,1319,733,787,771,757,835,646,683,1168,607
"2598","G0260","G0260_08","inactive",1226,1458,1352,1192,1341,1455,890,1514,1081,1529,1386,942,911,1302,971,1357
"2599","G0260","G0260_09","inactive",1133,772,1005,1056,1214,964,1050,648,998,594,858,934,1163,1064,1306,542
"2600","G0260","G0260_10","inactive",980,993,684,996,1058,1046,784,957,968,679,583,1024,1128,1206,803,724
"2601","G0261","G0261_01","inactive",363,567,604,306,506,548,442,538,470,719,583,338,529,587,450,357
"2602","G0261","G0261_02","inactive",940,1311,1005,1031,1342,1229,790,708,760,895,1025,786,1499,991,1062,868
"2603","G0261","G0261_03","inactive",632,727,554,727,405,694,426,596,646,597,589,448,561,698,611,609
"2604","G0261","G0261_04","inactive",2544,1910,2329,2206,2246,2146,1608,1733,2615,2071,2139,2394,2042,2278,1683,1517
"2605","G0261","G0261_05","inactive",288,226,265,172,275,132,196,128,144,283,185,191,264,127,146,167
"2606","G0261","G0261_06","inactive",286,543,294,364,508,582,331,686,462,472,390,516,496,533,247,598
"2607","G0261","G0261_07","inactive",633,1102,850,569,927,793,554,882,687,1039,709,739,645,893,634,639
"2608","G0261","G0261_08","inactive",496,763,659,495,448,476,607,597,416,651,653,452,311,430,444,496
"2609","G0261","G0261_09","inactive",644,957,1203,892,875,448,1059,1249,901,871,1106,953,700,545,1066,1102
"2610","G0261","G0261_10","inactive",574,485,792,524,559,645,380,515,529,469,1084,615,514,702,424,513
"2611","G0262","G0262_01","inactive",1272,1248,1678,1161,1398,1562,1332,1356,1180,1154,1588,1205,1370,1047,1087,1040
"2612","G0262","G0262_02","inactive",259,221,454,626,405,289,154,623,268,275,370,770,466,413,332,337
"2613","G0262","G0262_03","inactive",433,445,359,266,294,246,384,245,303,400,237,360,462,417,417,246
"2614","G0262","G0262_04","inactive",916,667,672,434,529,1003,697,780,739,689,653,541,382,1207,681,644
"2615","G0262","G0262_05","inactive",228,578,249,221,233,196,238,104,245,406,237,227,193,224,287,136
"2616","G0262","G0262_06","inactive",2199,2480,2055,1958,2098,1940,2263,2138,2121,2991,1827,1961,2064,2074,1985,1777
"2617","G0262","G0262_07","inactive",895,431,885,519,789,598,279,610,812,426,826,620,687,744,328,761
"2618","G0262","G0262_08","inactive",1129,1057,935,1209,735,777,717,873,889,1192,897,1233,693,754,696,868
"2619","G0262","G0262_09","inactive",799,1187,662,854,561,866,914,540,727,1103,927,784,654,907,1051,536
"2620","G0262","G0262_10","inactive",1113,900,987,862,1031,772,921,1047,841,992,904,1038,1081,735,965,925
"2621","G0263","G0263_01","increasing",399,398,323,349,461,379,647,692,5211,4436,3371,4211,1934,2835,4397,3113
"2622","G0263","G0263_02","increasing",125,331,136,190,260,201,148,174,493,1595,459,944,1900,1094,463,510
"2623","G0263","G0263_03","increasing",208,32,129,61,81,31,178,25,495,501,987,897,293,393,877,437
"2624","G0263","G0263_04","increasing",1602,1628,1663,1147,1131,1665,1446,1362,9502,9382,10499,8820,9901,10557,11307,9837
"2625","G0263","G0263_05","increasing",50,106,197,17,95,26,188,91,53,618,785,243,203,471,1051,296
"2626","G0263","G0263_06","increasing",191,114,151,147,245,124,158,142,1178,807,771,1159,2017,1548,873,780
