"","gene","sgRNA","class","L1","L2","L3","L4","L5","L6","L7","L8","H1","H2","H3","H4","H5","H6","H7","H8"
"1364","G0137","G0137_04","inactive",307,184,397,495,612,330,371,210,320,168,440,511,606,404,263,171
"1365","G0137","G0137_05","inactive",5465,4428,4585,4761,4172,4654,4279,4018,4999,4158,4547,4355,4304,4712,4246,4099
"1366","G0137","G0137_06","inactive",764,721,708,1107,752,719,1035,683,786,682,691,957,839,822,936,778
"1367","G0137","G0137_07","inactive",981,1240,1121,1059,1225,1487,863,1082,1146,1236,1150,970,1105,1312,1057,1183
"1368","G0137","G0137_08","inactive",2273,2091,1995,2227,1873,2391,2457,2399,2099,2119,2097,2257,1653,2498,2262,2533
"1369","G0137","G0137_09","inactive",1403,1098,1423,1617,1335,1236,942,1369,1224,1268,1483,1513,1308,1230,917,1478
"1370","G0137","G0137_10","inactive",1237,1446,1627,1315,2365,1383,1584,1359,1204,1339,1514,1263,1971,1409,1640,1612
"1371","G0138","G0138_01","increasing",446,587,609,391,468,593,458,505,1899,2744,2749,2495,2770,2146,2412,2414
"1372","G0138","G0138_02","increasing",775,689,631,943,930,934,707,732,961,604,647,920,918,840,623,622
"1373","G0138","G0138_03","increasing",363,626,814,369,653,438,399,512,1734,3262,3108,2281,2862,2835,2431,3082
"1374","G0138","G0138_04","increasing",136,109,104,97,112,278,135,153,938,891,1135,572,500,1063,824,657
"1375","G0138","G0138_05","increasing",1321,1017,601,971,891,942,917,518,1271,946,612,862,763,918,789,575
"1376","G0138","G0138_06","increasing",520,405,580,618,272,291,291,337,2550,1863,2882,2684,1776,1853,1290,1694
"1377","G0138","G0138_07","increasing",245,101,185,338,270,284,228,169,1192,1209,1778,1022,1491,2043,1327,1134
"1378","G0138","G0138_08","increasing",47,12,0,64,76,46,10,56,486,106,0,162,402,372,107,136
"1379","G0138","G0138_09","increasing",331,323,258,363,231,401,229,267,871,1578,1692,1362,1008,1817,1543,1502
"1380","G0138","G0138_10","increasing",162,445,111,117,373,299,239,442,1132,2457,1358,858,1269,1334,1353,1386
"1381","G0139","G0139_01","increasing",283,266,190,329,256,397,181,233,848,618,540,1046,881,1407,640,691
"1382","G0139","G0139_02","increasing",273,540,297,218,415,308,200,454,977,1290,819,807,1190,758,598,1347
"1383","G0139","G0139_03","increasing",69,112,67,129,129,250,114,309,165,413,227,268,360,678,264,694
"1384","G0139","G0139_04","increasing",879,1125,682,791,847,842,1105,710,1078,1264,902,993,848,991,1068,897
"1385","G0139","G0139_05","increasing",554,455,353,557,644,405,425,428,1742,1457,1291,1059,1564,1543,1281,1287
"1386","G0139","G0139_06","increasing",591,468,595,220,284,315,205,329,1075,1568,1621,755,1242,926,918,967
"1387","G0139","G0139_07","increasing",349,183,296,167,218,146,257,226,1253,445,793,450,561,573,688,858
"1388","G0139","G0139_08","increasing",72,206,70,94,41,142,42,226,80,240,127,67,50,124,65,229
"1389","G0139","G0139_09","increasing",431,632,635,730,530,488,849,606,1308,1784,1976,2435,1352,1914,2267,1834
"1390","G0139","G0139_10","increasing",183,117,196,162,351,237,151,186,512,265,687,502,812,587,389,583
"1391","G0140","G0140_01","increasing",155,294,260,233,77,168,98,250,470,766,1115,672,202,615,314,567
"1392","G0140","G0140_02","increasing",753,790,549,773,379,667,920,559,1925,2119,2017,2212,1413,2517,2175,1849
"1393","G0140","G0140_03","increasing",479,497,533,526,713,369,377,556,1148,1515,1136,1643,1897,1622,994,1988
"1394","G0140","G0140_04","increasing",1543,1317,1175,1461,1146,1538,1626,1287,1256,1195,1290,1506,1158,1675,1578,1559
"1395","G0140","G0140_05","increasing",201,355,125,198,322,271,418,327,463,1002,406,618,788,786,1043,1027
"1396","G0140","G0140_06","increasing",1185,1089,839,1182,1253,1057,1078,1001,3519,2718,3286,2908,3690,3448,2845,3495
"1397","G0140","G0140_07","increasing",2858,2620,2433,2338,2237,2021,2930,1618,2514,2626,2334,2278,2374,2069,2790,1725
"1398","G0140","G0140_08","increasing",202,425,203,237,161,201,398,150,952,1415,525,963,835,616,1146,464
"1399","G0140","G0140_09","increasing",1284,903,1133,900,851,1295,840,998,3740,2725,3816,2659,2584,3238,2242,3608
"1400","G0140","G0140_10","increasing",292,417,349,438,494,401,533,457,898,1026,1230,1324,1683,1306,1083,1232
"1401","G0141","G0141_01","increasing",608,345,480,803,504,452,562,627,2344,1515,1929,2800,1754,1949,1375,1813
"1402","G0141","G0141_02","increasing",655,636,713,699,489,919,987,656,2505,2133,3008,2694,2318,2609,2789,2873
"1403","G0141","G0141_03","increasing",220,182,337,304,185,311,187,233,511,738,1300,1245,522,812,589,552
"1404","G0141","G0141_04","increasing",427,373,438,557,413,348,445,468,1623,1669,1604,1468,1374,1461,1411,1762
"1405","G0141","G0141_05","increasing",606,706,710,468,645,693,657,697,2193,2360,2678,1747,2308,2575,1945,2737
"1406","G0141","G0141_06","increasing",803,990,859,797,1019,837,1114,881,2928,3517,3318,2391,3324,3068,3540,3663
"1407","G0141","G0141_07","increasing",695,452,570,710,651,700,484,320,2520,1499,2508,2100,2191,2705,1659,1108
"1408","G0141","G0141_08","increasing",463,323,803,450,441,898,533,393,1885,1638,3134,2271,1885,2864,1941,1703
"1409","G0141","G0141_09","increasing",1081,908,974,947,674,1076,1083,835,4682,2692,4687,4262,2397,4151,3496,4188
"1410","G0141","G0141_10","increasing",521,915,698,802,901,883,755,730,1783,3504,2767,2857,3071,2698,2670,2505
"1411","G0142","G0142_01","inactive",257,396,297,277,443,689,534,569,213,370,311,186,399,538,482,737
"1412","G0142","G0142_02","inactive",395,534,608,387,567,567,393,307,414,514,790,253,531,440,311,274
"1413","G0142","G0142_03","inactive",3064,2813,2794,3212,3091,2768,2830,2839,2957,2906,2861,3261,3086,2959,2941,3049
"1414","G0142","G0142_04","inactive",423,877,519,542,634,505,582,710,432,853,540,542,518,615,533,714
"1415","G0142","G0142_05","inactive",227,551,318,493,335,383,400,304,208,563,308,437,332,306,389,439
"1416","G0142","G0142_06","inactive",862,979,1151,1087,1364,1008,1477,1203,884,1006,1196,1161,1142,901,1384,1320
"1417","G0142","G0142_07","inactive",545,927,693,724,850,823,576,594,550,892,690,785,794,825,585,666
"1418","G0142","G0142_08","inactive",270,567,414,519,365,237,424,590,210,500,372,442,410,254,373,577
"1419","G0142","G0142_09","inactive",647,764,224,511,491,308,292,447,609,776,225,346,464,418,336,440
"1420","G0142","G0142_10","inactive",1501,847,1088,1484,1243,1311,1270,1018,1341,970,1141,1238,1341,1472,1158,1023
"1421","G0143","G0143_01","inactive",847,682,874,633,881,1058,739,1053,838,556,799,690,778,910,693,1111
"1422","G0143","G0143_02","inactive",1175,1100,1155,1309,1043,686,1084,876,1280,1015,1279,1211,1067,709,906,976
"1423","G0143","G0143_03","inactive",221,149,173,359,391,448,212,153,257,176,193,347,314,456,215,147
"1424","G0143","G0143_04","inactive",572,1074,616,538,504,818,640,829,485,1268,597,471,688,848,634,946
"1425","G0143","G0143_05","inactive",596,484,523,732,585,822,1206,988,590,521,545,706,543,775,992,1027
"1426","G0143","G0143_06","inactive",2259,1893,1427,2073,2300,1784,1960,1533,2133,1917,1571,2106,2158,1904,2051,1797
"1427","G0143","G0143_07","inactive",895,1377,720,1544,646,1066,926,1000,862,1418,836,1408,636,1130,764,1132
"1428","G0143","G0143_08","inactive",1246,1404,1252,1704,1415,866,1124,1728,1268,1297,1132,1416,1205,1001,984,1796
"1429","G0143","G0143_09","inactive",333,158,515,480,413,437,491,245,372,157,627,381,466,506,447,279
"1430","G0143","G0143_10","inactive",723,591,649,163,182,323,584,311,754,536,687,211,151,455,476,306
"1431","G0144","G0144_01","increasing",147,188,207,148,196,416,235,257,1059,761,1486,841,907,1257,1202,736
"1432","G0144","G0144_02","increasing",207,250,200,173,203,222,39,297,909,1100,1269,1294,938,1221,397,1517
"1433","G0144","G0144_03","increasing",876,1191,659,980,974,615,890,656,956,1159,662,743,867,830,884,761
"1434","G0144","G0144_04","increasing",139,46,69,147,158,36,85,127,313,430,535,390,534,394,529,455
"1435","G0144","G0144_05","increasing",773,803,653,460,753,546,755,422,3592,5121,3315,2370,3101,2726,3639,2636
"1436","G0144","G0144_06","increasing",354,250,346,233,312,458,360,453,2253,1413,1841,1613,720,1579,1677,2463
"1437","G0144","G0144_07","increasing",757,478,599,851,490,555,578,401,3921,3135,3257,4494,2675,2766,3973,3068
"1438","G0144","G0144_08","increasing",265,281,200,372,400,347,440,317,1307,1858,1685,2198,1709,1261,2148,1816
"1439","G0144","G0144_09","increasing",187,430,227,169,497,385,281,119,1089,2059,1241,926,2058,1114,1100,1127
"1440","G0144","G0144_10","increasing",322,338,446,449,381,636,272,445,2508,2351,2678,2839,1697,3559,1136,2415
"1441","G0145","G0145_01","inactive",791,927,998,868,1136,793,1117,510,863,982,1022,715,1101,908,1015,679
"1442","G0145","G0145_02","inactive",737,853,636,432,541,292,779,508,787,839,596,372,544,262,803,592
"1443","G0145","G0145_03","inactive",202,314,356,381,333,498,360,444,188,414,415,336,321,496,316,474
"1444","G0145","G0145_04","inactive",595,400,284,379,535,300,332,593,484,463,287,422,459,388,379,468
"1445","G0145","G0145_05","inactive",422,368,398,645,234,495,681,534,489,483,407,653,337,670,758,590
"1446","G0145","G0145_06","inactive",483,656,580,603,452,438,429,385,453,634,729,580,473,613,504,443
"1447","G0145","G0145_07","inactive",2366,1849,1865,1432,1469,1644,2134,2423,2367,1802,1931,1396,1458,1899,2217,2534
"1448","G0145","G0145_08","inactive",1339,1200,1219,1241,803,1259,1234,1187,1498,1064,1267,1097,848,1297,1265,1229
"1449","G0145","G0145_09","inactive",1100,813,561,709,781,876,967,578,934,786,724,891,772,810,1018,480
"1450","G0145","G0145_10","inactive",933,569,677,1153,840,634,613,900,1019,655,752,1015,823,519,552,956
"1451","G0146","G0146_01","inactive",43,108,123,124,118,279,112,91,55,144,84,166,71,274,75,163
"1452","G0146","G0146_02","inactive",203,455,204,164,234,201,344,394,238,396,226,205,157,304,348,400
"1453","G0146","G0146_03","inactive",577,832,398,625,369,393,451,672,564,939,374,579,424,374,431,726
"1454","G0146","G0146_04","inactive",811,1103,1404,1770,1280,1753,2020,1489,808,1156,1519,1787,1195,1681,1845,1580
"1455","G0146","G0146_05","inactive",1727,1856,1594,1429,1260,1879,1800,1169,1665,1983,1702,1140,1212,1753,1734,1067
"1456","G0146","G0146_06","inactive",356,443,572,428,437,435,280,491,384,457,542,453,423,521,333,462
"1457","G0146","G0146_07","inactive",135,399,341,188,157,151,161,385,178,313,382,145,123,148,132,325
"1458","G0146","G0146_08","inactive",628,906,863,893,1184,966,1088,785,635,892,861,895,1125,822,1018,965
"1459","G0146","G0146_09","inactive",612,484,496,618,304,505,564,421,565,513,560,647,274,588,519,490
"1460","G0146","G0146_10","inactive",1633,2079,1978,1372,1434,2127,2152,1793,1775,2101,1944,1264,1411,1973,2088,1766
"1461","G0147","G0147_01","increasing",87,230,213,189,91,154,160,154,693,924,1397,1367,1163,1204,1206,1287
"1462","G0147","G0147_02","increasing",174,265,395,515,510,297,370,730,214,322,639,706,701,323,421,1167
"1463","G0147","G0147_03","increasing",327,75,142,168,185,150,230,48,1226,1155,1058,1038,910,1052,2137,674
"1464","G0147","G0147_04","increasing",587,357,676,844,542,648,782,405,3150,2874,2967,4024,3132,3450,3604,3372
"1465","G0147","G0147_05","increasing",716,350,270,786,140,416,479,251,3155,2754,2264,3506,1951,2838,2783,2103
"1466","G0147","G0147_06","increasing",105,78,78,148,100,100,143,119,501,871,1159,590,735,547,929,743
"1467","G0147","G0147_07","increasing",1415,1616,1697,1306,1509,1108,1403,1564,1497,1749,2018,1385,1436,1072,1498,1597
"1468","G0147","G0147_08","increasing",459,633,580,444,520,531,288,378,2986,2797,3231,2408,2977,4092,2124,4011
"1469","G0147","G0147_09","increasing",105,68,87,55,238,80,87,51,1052,588,400,633,561,1045,675,1072
"1470","G0147","G0147_10","increasing",196,136,145,33,267,113,97,189,1250,777,801,1248,998,1335,714,1097
"1471","G0148","G0148_01","inactive",2971,2652,2413,2373,1925,2515,2395,2631,2896,2609,2883,2245,1871,2337,2442,2975
"1472","G0148","G0148_02","inactive",1540,1726,1913,2263,2297,2058,2013,1860,1502,1749,2381,2290,2219,1902,1995,1865
"1473","G0148","G0148_03","inactive",284,317,234,475,378,177,352,232,258,281,346,456,391,194,387,361
"1474","G0148","G0148_04","inactive",303,677,243,457,458,0,332,302,317,493,214,554,361,0,339,339
"1475","G0148","G0148_05","inactive",5887,6577,5058,5975,5929,5574,5694,6153,5824,5967,5643,5366,5774,5863,5496,6697
"1476","G0148","G0148_06","inactive",817,1354,913,1029,989,1442,1445,1377,827,1385,929,899,855,1521,1235,1218
"1477","G0148","G0148_07","inactive",1129,833,1327,1453,955,1462,988,1363,1247,1033,1319,1419,1022,1546,1106,1537
"1478","G0148","G0148_08","inactive",3665,3002,2476,3312,2853,2387,2758,2543,3575,2775,2811,3069,2570,2312,2389,2724
"1479","G0148","G0148_09","inactive",0,0,50,51,49,0,0,118,0,0,46,46,54,0,0,170
"1480","G0148","G0148_10","inactive",403,304,226,560,449,437,685,640,398,323,285,452,483,427,569,635
"1481","G0149","G0149_01","increasing",564,466,419,359,553,359,472,366,2728,2025,2244,1728,2512,1575,1474,1308
"1482","G0149","G0149_02","increasing",297,319,111,281,224,130,289,240,1100,1281,438,1267,1095,686,1287,1368
"1483","G0149","G0149_03","increasing",317,422,469,500,370,437,309,323,1639,1987,2207,2189,1265,1281,1454,2063
"1484","G0149","G0149_04","increasing",233,264,426,573,278,418,496,384,1897,1617,1921,2629,1569,2043,1771,2391
"1485","G0149","G0149_05","increasing",174,252,142,392,247,244,61,247,874,981,1034,1506,1131,1142,503,1428
"1486","G0149","G0149_06","increasing",637,357,851,526,721,400,584,528,2947,2274,3587,2643,2626,1927,3178,2200
"1487","G0149","G0149_07","increasing",149,117,161,196,182,230,178,93,851,708,678,518,976,953,620,564
"1488","G0149","G0149_08","increasing",240,288,255,381,335,320,344,335,1068,1742,1495,1595,1042,1388,1312,1806
"1489","G0149","G0149_09","increasing",227,221,173,196,156,178,315,166,922,800,822,815,925,830,981,1191
"1490","G0149","G0149_10","increasing",815,1186,1165,1110,929,1099,1251,854,956,1284,1542,1250,1263,1466,1320,1206
"1491","G0150","G0150_01","increasing",84,88,41,62,64,0,78,26,217,226,196,170,221,0,362,180
"1492","G0150","G0150_02","increasing",512,548,584,219,573,577,344,316,1441,1874,1442,887,1534,2013,811,1202
"1493","G0150","G0150_03","increasing",1860,1773,2240,1825,1941,1670,1593,1772,5049,5094,6838,5579,5246,5622,5196,5974
"1494","G0150","G0150_04","increasing",249,140,195,297,27,76,134,210,966,409,480,969,218,195,485,663
"1495","G0150","G0150_05","increasing",782,550,261,661,395,565,488,920,1937,1743,1276,1965,1156,2029,1511,2354
"1496","G0150","G0150_06","increasing",431,622,452,577,692,680,343,414,1450,1730,1621,1022,1700,1872,997,2050
"1497","G0150","G0150_07","increasing",358,393,607,261,532,430,274,362,1307,1383,1897,1222,1346,1511,874,1521
"1498","G0150","G0150_08","increasing",330,181,346,307,219,248,295,314,1066,804,1258,865,940,845,801,1109
"1499","G0150","G0150_09","increasing",528,370,252,230,287,188,205,315,1118,975,934,817,872,534,879,832
"1500","G0150","G0150_10","increasing",374,501,672,234,571,443,479,325,1781,1515,2302,1171,1579,1181,1831,1234
"1501","G0151","G0151_01","increasing",515,895,482,451,574,597,483,648,4030,4515,3841,4375,3731,3850,3927,4315
"1502","G0151","G0151_02","increasing",140,316,170,256,123,55,222,218,1263,2616,2519,1929,820,947,2088,1303
"1503","G0151","G0151_03","increasing",964,1315,1292,1009,970,1138,1332,986,1075,1542,1567,1151,1446,1492,1476,1231
"1504","G0151","G0151_04","increasing",288,46,63,28,40,14,37,30,832,767,431,142,265,109,751,229
"1505","G0151","G0151_05","increasing",732,819,653,754,564,1036,1092,776,4789,7653,5641,5790,4492,6223,7418,6687
"1506","G0151","G0151_06","increasing",108,75,180,327,35,96,166,279,1167,1034,1244,1178,594,978,1532,1891
"1507","G0151","G0151_07","increasing",77,3,29,99,102,93,176,59,818,138,464,635,553,862,641,42
"1508","G0151","G0151_08","increasing",78,245,156,426,193,220,431,116,1180,1500,1821,2828,911,1468,1323,1470
"1509","G0151","G0151_09","increasing",146,246,320,252,313,262,364,267,1419,1802,2907,1957,1472,1475,2662,2169
"1510","G0151","G0151_10","increasing",92,174,56,98,96,53,165,147,878,1344,622,395,1097,1238,820,825
"1511","G0152","G0152_01","decreasing",561,370,280,361,578,591,218,620,237,123,198,177,192,273,52,288
"1512","G0152","G0152_02","decreasing",2285,2210,2250,1764,1929,1816,2847,2545,736,817,891,727,618,707,1112,958
"1513","G0152","G0152_03","decreasing",115,219,538,411,186,757,241,235,96,76,168,148,32,295,68,190
"1514","G0152","G0152_04","decreasing",1542,1252,821,1865,922,1133,930,850,501,435,315,615,322,366,301,290
"1515","G0152","G0152_05","decreasing",673,301,391,612,120,395,285,500,238,118,188,240,65,178,112,185
"1516","G0152","G0152_06","decreasing",2558,2823,2322,2131,2264,2850,2617,2044,964,1111,1031,719,762,1209,1102,944
"1517","G0152","G0152_07","decreasing",137,336,223,351,111,72,36,428,73,85,74,121,53,33,47,249
"1518","G0152","G0152_08","decreasing",1856,1126,1139,1261,735,492,1635,1078,659,486,471,351,268,172,560,523
"1519","G0152","G0152_09","decreasing",2608,2361,2232,2200,1606,2128,2625,1602,748,890,610,755,605,902,1086,772
"1520","G0152","G0152_10","decreasing",600,371,717,546,445,510,583,748,565,374,786,502,343,461,423,619
"1521","G0153","G0153_01","inactive",906,1181,789,961,1051,766,837,1118,966,1195,843,744,1111,700,691,1043
"1522","G0153","G0153_02","inactive",241,396,601,269,915,417,434,178,204,400,541,362,878,545,501,223
"1523","G0153","G0153_03","inactive",345,247,274,279,268,153,237,265,443,251,402,221,282,203,289,245
"1524","G0153","G0153_04","inactive",531,760,451,759,621,561,359,222,540,578,439,730,470,648,297,279
"1525","G0153","G0153_05","inactive",5239,6204,5134,5138,4435,5505,4950,5039,5079,5653,5526,5143,4407,6137,4809,5493
"1526","G0153","G0153_06","inactive",1094,851,272,801,541,413,710,631,906,836,294,641,480,423,763,744
"1527","G0153","G0153_07","inactive",1662,1618,1469,1909,1811,2120,1980,1781,1651,1722,1432,1797,1728,2083,1728,1611
"1528","G0153","G0153_08","inactive",115,72,71,82,110,173,124,90,59,87,122,70,133,203,140,105
"1529","G0153","G0153_09","inactive",998,650,532,891,319,670,200,297,1053,646,537,807,370,588,228,391
"1530","G0153","G0153_10","inactive",318,353,522,284,290,344,679,277,338,518,538,242,261,357,675,351
"1531","G0154","G0154_01","inactive",1465,1671,1390,1754,2554,1892,1344,1779,1486,1509,1422,1537,2366,1894,1464,2015
"1532","G0154","G0154_02","inactive",627,700,669,884,613,697,848,517,511,813,525,851,681,777,785,552
"1533","G0154","G0154_03","inactive",1138,1142,1087,711,1142,979,975,939,1226,952,974,707,997,900,961,937
"1534","G0154","G0154_04","inactive",752,855,576,606,584,408,986,751,722,966,688,595,543,454,1037,897
"1535","G0154","G0154_05","inactive",1670,1340,1501,1427,1360,1297,1513,1338,1537,1357,1451,1236,1516,1343,1506,1597
"1536","G0154","G0154_06","inactive",994,910,721,878,1109,968,752,968,1219,806,703,809,994,1064,694,933
"1537","G0154","G0154_07","inactive",301,335,282,546,415,358,674,403,232,382,356,614,411,351,569,452
"1538","G0154","G0154_08","inactive",1219,1655,1030,1200,1383,981,1399,960,1240,1453,1008,1231,1307,1115,1163,944
"1539","G0154","G0154_09","inactive",2107,1346,1889,1635,1671,1265,2127,2034,1823,1404,1877,1500,1680,1465,2059,2033
"1540","G0154","G0154_10","inactive",1125,1016,1261,1219,861,1011,1504,758,1091,808,1211,1103,722,985,1232,984
"1541","G0155","G0155_01","inactive",95,153,166,174,114,43,47,113,127,131,125,171,83,54,43,81
"1542","G0155","G0155_02","inactive",1591,1548,1500,1277,1488,2018,1323,1567,1547,1319,1549,1124,1523,1791,1253,1656
"1543","G0155","G0155_03","inactive",2788,3159,2948,3193,3033,2837,2528,2389,2616,2724,3177,3166,2695,2588,2517,2802
"1544","G0155","G0155_04","inactive",1326,1862,1939,1768,1507,1740,1726,1282,1231,1914,1952,1857,1658,1677,1589,1361
"1545","G0155","G0155_05","inactive",2053,2091,1760,1931,2381,2786,1679,2135,1858,1973,1941,1746,2449,2623,1850,2199
"1546","G0155","G0155_06","inactive",623,386,402,181,464,312,378,374,500,358,400,209,407,316,312,276
"1547","G0155","G0155_07","inactive",70,315,148,440,350,364,574,340,90,297,142,427,398,413,500,382
"1548","G0155","G0155_08","inactive",1535,1223,1837,1761,1060,1649,1839,935,1600,1266,1964,1659,871,1618,1466,1021
"1549","G0155","G0155_09","inactive",3440,2674,2534,2925,3502,3003,3144,3158,3428,2672,2753,2765,3124,2799,2913,3234
"1550","G0155","G0155_10","inactive",1410,1211,1761,1795,1350,1245,1208,1712,1351,1089,1925,1793,1121,1279,1249,1738
"1551","G0156","G0156_01","decreasing",2535,1623,1540,2085,1560,998,2410,1992,572,297,245,416,419,232,395,408
"1552","G0156","G0156_02","decreasing",776,924,773,796,1000,530,400,642,222,247,138,249,176,75,102,136
"1553","G0156","G0156_03","decreasing",1349,1045,1002,1989,1271,1030,1102,953,309,224,279,351,221,300,150,221
"1554","G0156","G0156_04","decreasing",1236,1168,894,1021,874,1053,842,972,261,242,267,154,177,319,134,286
"1555","G0156","G0156_05","decreasing",4530,5373,4152,4871,4488,4567,4488,4194,1304,1303,1292,1116,903,1359,1208,969
"1556","G0156","G0156_06","decreasing",984,1026,1204,475,683,624,1123,694,174,258,310,156,201,227,185,205
"1557","G0156","G0156_07","decreasing",4522,3903,3529,3335,2702,3332,3854,2295,853,962,920,787,546,506,754,581
"1558","G0156","G0156_08","decreasing",442,1339,1015,516,1152,1020,903,1500,121,340,258,178,307,396,136,301
"1559","G0156","G0156_09","decreasing",2539,2597,2931,1851,2990,2142,2549,2796,583,693,782,565,861,482,848,777
"1560","G0156","G0156_10","decreasing",716,896,877,1208,750,1058,1046,886,158,150,305,234,227,312,238,268
"1561","G0157","G0157_01","inactive",577,614,651,1164,501,448,660,569,564,555,716,994,441,436,544,535
"1562","G0157","G0157_02","inactive",210,142,197,119,302,16,155,411,292,158,292,76,226,77,191,380
"1563","G0157","G0157_03","inactive",752,460,846,649,514,789,596,908,577,405,817,632,555,857,539,835
"1564","G0157","G0157_04","inactive",921,532,762,297,584,783,648,373,988,557,758,250,493,905,667,462
"1565","G0157","G0157_05","inactive",271,261,166,113,196,68,356,323,245,273,228,157,183,49,416,457
"1566","G0157","G0157_06","inactive",102,66,61,71,193,46,156,54,124,99,57,89,160,33,179,114
"1567","G0157","G0157_07","inactive",878,804,785,683,929,1134,855,889,1030,670,797,692,767,1048,947,965
"1568","G0157","G0157_08","inactive",526,714,479,531,716,676,288,604,534,745,390,579,1035,759,306,697
"1569","G0157","G0157_09","inactive",489,259,397,626,292,465,565,731,434,186,385,576,351,503,584,835
"1570","G0157","G0157_10","inactive",1225,1292,771,999,983,884,987,1092,1145,1284,932,995,1261,724,1051,1040
"1571","G0158","G0158_01","inactive",1173,600,1080,781,536,542,523,539,1052,623,1046,617,437,634,543,513
"1572","G0158","G0158_02","inactive",982,617,952,701,417,906,901,992,1043,618,1114,673,438,941,749,1220
"1573","G0158","G0158_03","inactive",799,981,812,742,539,849,718,466,649,1021,767,671,555,835,766,522
"1574","G0158","G0158_04","inactive",843,827,1182,840,743,688,979,588,702,678,1246,883,848,653,1078,542
"1575","G0158","G0158_05","inactive",1644,2091,1885,2317,1699,2444,1364,1848,1527,1992,1929,2062,1907,2473,1362,2072
"1576","G0158","G0158_06","inactive",589,606,588,359,984,468,450,269,551,520,591,367,951,384,507,242
"1577","G0158","G0158_07","inactive",1070,855,1125,943,1245,1009,710,1565,893,885,1379,974,1069,1086,766,1456
"1578","G0158","G0158_08","inactive",1013,1454,1566,1152,970,1005,1210,1019,1049,1627,1652,1099,981,990,1299,1124
"1579","G0158","G0158_09","inactive",1177,863,859,872,1441,909,796,1523,1088,902,883,831,1382,825,641,1849
"1580","G0158","G0158_10","inactive",2279,3039,2775,2508,3165,2721,2873,3079,2231,2969,3217,2326,3207,2558,2855,3214
"1581","G0159","G0159_01","decreasing",2941,2689,3533,2930,2834,2285,2313,2543,157,367,353,425,178,205,212,258
"1582","G0159","G0159_02","decreasing",442,577,716,275,454,874,366,159,116,123,18,36,10,31,42,6
"1583","G0159","G0159_03","decreasing",3628,2776,3334,3153,3611,3248,3496,3069,306,276,280,249,341,464,298,388
"1584","G0159","G0159_04","decreasing",5790,5626,6891,6920,6765,6649,7082,7812,873,604,790,438,650,632,642,919
"1585","G0159","G0159_05","decreasing",1214,581,816,920,744,1192,1108,1790,49,65,128,131,43,126,152,80
"1586","G0159","G0159_06","decreasing",5502,4321,3188,4543,4250,3958,4613,5841,500,468,269,309,418,394,300,480
"1587","G0159","G0159_07","decreasing",5052,3696,3385,3967,3954,4125,3615,4220,437,302,688,282,277,371,306,400
"1588","G0159","G0159_08","decreasing",2129,1892,2029,1710,2211,1671,1768,1927,277,156,116,98,206,130,192,373
"1589","G0159","G0159_09","decreasing",5619,4020,5042,5039,4584,5245,5991,5941,493,466,517,549,420,816,627,458
"1590","G0159","G0159_10","decreasing",3582,4559,3559,5224,3437,4545,2946,3998,291,316,420,430,191,398,200,392
"1591","G0160","G0160_01","decreasing",8421,8020,8817,5310,8542,8926,11141,8615,678,812,962,756,748,831,904,644
"1592","G0160","G0160_02","decreasing",3457,5417,3082,4389,2756,3711,2967,4171,440,400,458,302,115,190,311,433
"1593","G0160","G0160_03","decreasing",609,306,958,1125,587,1295,1750,1703,44,63,214,74,154,57,183,108
"1594","G0160","G0160_04","decreasing",949,2036,1689,645,1568,905,144,1531,29,166,80,42,182,102,0,88
"1595","G0160","G0160_05","decreasing",1320,2258,1001,1842,1496,1141,2267,1106,272,144,114,221,29,122,208,130
"1596","G0160","G0160_06","decreasing",2409,2251,2949,1767,2476,1588,3393,1774,208,165,260,197,337,157,212,324
"1597","G0160","G0160_07","decreasing",1776,2972,2419,1053,2576,2176,2742,1799,210,402,295,169,232,294,200,211
"1598","G0160","G0160_08","decreasing",4067,4510,4062,3757,3243,3264,4429,3434,251,313,486,337,267,169,235,250
"1599","G0160","G0160_09","decreasing",870,962,1216,1625,870,960,1680,687,88,114,54,174,162,28,62,108
"1600","G0160","G0160_10","decreasing",2845,2829,2428,863,2116,1109,2513,2895,325,217,199,19,284,158,194,242
"1601","G0161","G0161_01","inactive",982,1251,1184,989,991,1204,1041,1090,883,1247,1079,1049,868,1364,920,1346
"1602","G0161","G0161_02","inactive",849,1175,1071,1426,1068,1139,1111,1234,832,1101,1097,1262,1006,1309,1050,1277
"1603","G0161","G0161_03","inactive",1100,1378,1115,662,1112,1275,1343,894,1137,1238,1223,568,1035,1403,1182,1065
"1604","G0161","G0161_04","inactive",128,226,226,166,144,340,0,66,97,174,304,117,110,279,0,122
"1605","G0161","G0161_05","inactive",378,223,94,219,183,43,294,256,405,260,92,223,113,40,333,337
"1606","G0161","G0161_06","inactive",828,1254,822,962,1312,583,821,1128,719,1220,839,789,1212,737,903,1300
"1607","G0161","G0161_07","inactive",592,796,521,484,395,577,697,661,562,679,660,482,467,517,727,796
"1608","G0161","G0161_08","inactive",296,180,307,307,185,191,259,379,266,143,280,246,195,260,266,404
"1609","G0161","G0161_09","inactive",2009,1483,2053,1424,1697,1490,1350,1060,1673,1643,2252,1343,1902,1733,1407,1269
"1610","G0161","G0161_10","inactive",987,780,652,812,1239,562,931,1126,1058,987,734,766,1468,518,1072,1169
